102/08/20,3000,1950,0.65,0.65,0.65,0.65,-0.16,1
102/08/22,0,0,---,---,---,---,---,0
102/08/23,85000,58250,0.66,0.71,0.66,0.71,+0.12,8
102/08/26,178000,106610,0.64,0.64,0.58,0.61,-0.10,10
102/08/27,41000,25100,0.61,0.62,0.60,0.60,-0.01,4
102/08/28,1000,570,0.57,0.57,0.57,0.57,-0.03,1
102/08/29,1000,600,0.60,0.60,0.60,0.60,+0.03,1
102/08/30,0,0,---,---,---,---,---,0
102/09/02,894000,580410,0.66,0.67,0.64,0.65,+0.04,18
102/09/03,1049000,740230,0.72,0.75,0.67,0.74,+0.09,25
102/09/04,563000,398280,0.71,0.71,0.68,0.70,-0.04,19
102/09/05,216000,149320,0.71,0.72,0.67,0.67,-0.03,9
102/09/06,249000,144740,0.63,0.63,0.54,0.56,-0.11,9
102/09/09,93000,47400,0.51,0.51,0.50,0.50,-0.06,3
102/09/10,417000,208710,0.51,0.53,0.47,0.51,+0.01,7
102/09/11,1932000,1051440,0.53,0.55,0.53,0.54,+0.03,29
102/09/12,2512000,1419230,0.56,0.59,0.54,0.57,+0.03,37
102/09/13,167000,87600,0.57,0.57,0.52,0.53,-0.04,3
102/09/14,2000,1060,0.53,0.53,0.53,0.53,0.00,1
102/09/16,0,0,---,---,---,---,---,0
102/09/17,223000,111750,0.51,0.51,0.50,0.50,-0.03,3
102/09/18,201000,99480,0.49,0.50,0.49,0.49,-0.01,4
102/09/23,520000,302600,0.58,0.61,0.57,0.61,+0.12,14
102/09/24,833000,527540,0.65,0.65,0.62,0.64,+0.03,11
102/09/25,20000,12600,0.63,0.63,0.63,0.63,-0.01,2
102/09/26,45000,26200,0.59,0.59,0.58,0.58,-0.05,3
102/09/27,447000,277440,0.63,0.63,0.61,0.62,+0.04,7
102/09/30,100000,59100,0.58,0.60,0.58,0.60,-0.02,6
102/10/01,210000,135300,0.63,0.66,0.63,0.63,+0.03,7
102/10/02,629000,398150,0.66,0.66,0.60,0.60,-0.03,16
102/10/03,686000,409300,0.58,0.61,0.58,0.60,0.00,12
102/10/04,866000,449740,0.47,0.57,0.47,0.56,-0.04,17
102/10/07,882000,449820,0.51,0.51,0.51,0.51,-0.05,10
102/10/08,60000,30000,0.50,0.50,0.50,0.50,-0.01,2
102/10/09,0,0,---,---,---,---,---,0
102/10/11,0,0,---,---,---,---,---,0
102/10/14,5000,2000,0.40,0.40,0.40,0.40,-0.09,1
102/10/15,0,0,---,---,---,---,---,0
102/10/16,0,0,---,---,---,---,---,0
102/10/17,0,0,---,---,---,---,---,0
102/10/18,5000,2000,0.40,0.40,0.40,0.40,0.00,1
102/10/21,228000,91800,0.42,0.42,0.40,0.40,0.00,3
102/10/22,225000,88000,0.39,0.40,0.39,0.40,0.00,5
102/10/23,323000,134770,0.39,0.43,0.39,0.43,+0.03,6
102/10/24,4000,1480,0.37,0.37,0.37,0.37,-0.06,1
102/10/25,0,0,---,---,---,---,---,0
102/10/28,0,0,---,---,---,---,---,0
102/10/29,99000,31680,0.32,0.32,0.32,0.32,-0.04,2
102/10/30,269000,79710,0.32,0.32,0.27,0.30,-0.02,6
102/10/31,170000,50430,0.32,0.32,0.29,0.30,0.00,6
102/11/01,197000,49240,0.26,0.26,0.24,0.24,-0.06,3
102/11/04,250000,52000,0.19,0.21,0.19,0.21,-0.03,6
102/11/05,400000,94100,0.23,0.24,0.23,0.23,+0.02,3
102/11/06,396000,73260,0.18,0.19,0.18,0.19,-0.04,4
102/11/07,30000,6000,0.20,0.20,0.20,0.20,+0.01,1
102/11/08,99000,20790,0.21,0.21,0.21,0.21,+0.01,2
102/11/11,30000,5400,0.18,0.18,0.18,0.18,-0.03,2
102/11/12,748000,107910,0.18,0.18,0.13,0.14,-0.04,9
102/11/13,0,0,---,---,---,---,---,0
102/11/14,580000,122650,0.21,0.22,0.21,0.21,+0.07,6
102/11/15,396000,79200,0.21,0.21,0.19,0.19,-0.02,4
102/11/18,0,0,---,---,---,---,---,0
102/11/19,198000,29700,0.15,0.15,0.15,0.15,-0.02,2
102/11/20,0,0,---,---,---,---,---,0
102/11/21,0,0,---,---,---,---,---,0
102/11/22,0,0,---,---,---,---,---,0
102/11/25,0,0,---,---,---,---,---,0
102/11/26,0,0,---,---,---,---,---,0
102/11/27,99000,15840,0.16,0.16,0.16,0.16,+0.05,2
102/11/28,99000,13860,0.14,0.14,0.14,0.14,-0.02,1
102/11/29,0,0,---,---,---,---,---,0
102/12/02,50000,9000,0.18,0.18,0.18,0.18,+0.05,1
102/12/03,50000,9500,0.19,0.19,0.19,0.19,+0.01,1
102/12/04,0,0,---,---,---,---,---,0
102/12/05,0,0,---,---,---,---,---,0
102/12/06,0,0,---,---,---,---,---,0
102/12/09,0,0,---,---,---,---,---,0
102/12/10,0,0,---,---,---,---,---,0
102/12/11,0,0,---,---,---,---,---,0
102/12/12,0,0,---,---,---,---,---,0
102/12/13,0,0,---,---,---,---,---,0
102/12/16,0,0,---,---,---,---,---,0
102/12/17,0,0,---,---,---,---,---,0
102/12/18,0,0,---,---,---,---,---,0
102/12/19,0,0,---,---,---,---,---,0
102/12/20,0,0,---,---,---,---,---,0
102/12/23,50000,7000,0.14,0.14,0.14,0.14,-0.01,2
102/12/24,0,0,---,---,---,---,---,0
102/12/25,0,0,---,---,---,---,---,0
102/12/26,268000,70260,0.27,0.27,0.24,0.24,+0.04,3
102/12/27,617000,184200,0.31,0.31,0.28,0.30,+0.06,9
102/12/30,99000,27720,0.28,0.28,0.28,0.28,-0.02,1
102/12/31,0,0,---,---,---,---,---,0
103/01/02,150000,39900,0.23,0.29,0.23,0.25,+0.04,5
103/01/03,190000,48800,0.27,0.27,0.23,0.23,-0.02,4
103/01/06,50000,13000,0.26,0.26,0.26,0.26,+0.03,1
103/01/07,10000,2500,0.25,0.25,0.25,0.25,-0.01,1
103/01/08,13000,3960,0.30,0.32,0.30,0.32,+0.07,2
103/01/09,3000,630,0.21,0.21,0.21,0.21,-0.11,1
103/01/10,15000,3300,0.22,0.22,0.22,0.22,+0.01,1
103/01/13,45000,10300,0.25,0.25,0.22,0.22,0.00,4
103/01/14,0,0,---,---,---,---,---,0
103/01/15,0,0,---,---,---,---,---,0
103/01/16,10000,1600,0.16,0.16,0.16,0.16,-0.01,1
103/01/17,30000,3600,0.12,0.12,0.12,0.12,-0.04,1
103/01/20,10000,900,0.09,0.09,0.09,0.09,-0.03,1
103/01/21,0,0,---,---,---,---,---,0
103/01/22,0,0,---,---,---,---,---,0
103/01/23,0,0,---,---,---,---,---,0
103/01/24,0,0,---,---,---,---,---,0
103/01/27,0,0,---,---,---,---,---,0
103/02/05,0,0,---,---,---,---,---,0
103/02/06,0,0,---,---,---,---,---,0
