102/06/17,198000,261360,1.32,1.32,1.32,1.32,-0.04,2
102/06/18,198000,271260,1.37,1.37,1.37,1.37,+0.05,2
102/06/19,0,0,---,---,---,---,---,0
102/06/20,0,0,---,---,---,---,---,0
102/06/21,0,0,---,---,---,---,---,0
102/06/24,0,0,---,---,---,---,---,0
102/06/25,0,0,---,---,---,---,---,0
102/06/26,10000,9200,0.92,0.92,0.92,0.92,+0.11,1
102/06/27,10000,9500,0.95,0.95,0.95,0.95,+0.03,1
102/06/28,13000,16900,1.30,1.30,1.30,1.30,+0.35,2
102/07/01,198000,294030,1.46,1.51,1.46,1.51,+0.21,2
102/07/02,203000,313360,1.56,1.56,1.49,1.49,-0.02,3
102/07/03,0,0,---,---,---,---,---,0
102/07/04,119000,140420,1.18,1.18,1.18,1.18,-0.08,2
102/07/05,129000,148740,1.16,1.16,1.13,1.13,-0.05,3
102/07/08,30000,29800,1.04,1.04,0.97,0.97,-0.16,2
102/07/09,0,0,---,---,---,---,---,0
102/07/10,0,0,---,---,---,---,---,0
102/07/11,63000,85410,1.34,1.37,1.34,1.34,+0.16,3
102/07/12,68000,85800,1.29,1.29,1.23,1.23,-0.11,5
102/07/15,40000,49600,1.24,1.24,1.24,1.24,+0.01,1
102/07/16,55000,74650,1.36,1.36,1.35,1.35,+0.11,2
102/07/17,0,0,---,---,---,---,---,0
102/07/18,0,0,---,---,---,---,---,0
102/07/19,421000,471960,1.08,1.16,1.03,1.03,-0.30,6
102/07/22,244000,273960,1.21,1.21,1.06,1.07,+0.04,6
102/07/23,150000,177170,1.20,1.21,1.09,1.13,+0.06,6
102/07/24,119000,134870,1.13,1.18,1.12,1.12,-0.01,3
102/07/25,90000,68340,0.76,0.82,0.75,0.75,-0.37,12
102/07/26,90000,71400,0.79,0.81,0.79,0.79,+0.04,5
102/07/29,219000,115420,0.72,0.72,0.49,0.49,-0.30,5
102/07/30,304000,189280,0.59,0.64,0.59,0.59,+0.10,10
102/07/31,55000,25400,0.48,0.48,0.43,0.43,-0.16,2
102/08/01,0,0,---,---,---,---,---,0
102/08/02,80000,34800,0.45,0.45,0.42,0.43,-0.02,4
102/08/05,20000,9000,0.45,0.45,0.45,0.45,+0.02,1
102/08/06,0,0,---,---,---,---,---,0
102/08/07,2000,860,0.43,0.43,0.43,0.43,0.00,1
102/08/08,20000,7400,0.37,0.37,0.37,0.37,-0.06,1
102/08/09,98000,22540,0.23,0.23,0.23,0.23,-0.14,1
102/08/12,20000,5800,0.29,0.29,0.29,0.29,+0.06,1
102/08/13,0,0,---,---,---,---,---,0
102/08/14,5000,2000,0.40,0.40,0.40,0.40,+0.11,1
102/08/15,0,0,---,---,---,---,---,0
102/08/16,0,0,---,---,---,---,---,0
102/08/19,20000,7400,0.37,0.37,0.37,0.37,-0.02,1
102/08/20,228000,64140,0.28,0.29,0.28,0.29,-0.08,3
102/08/22,0,0,---,---,---,---,---,0
102/08/23,0,0,---,---,---,---,---,0
102/08/26,0,0,---,---,---,---,---,0
102/08/27,98000,32340,0.33,0.33,0.33,0.33,+0.02,1
102/08/28,30000,9000,0.30,0.30,0.30,0.30,-0.03,1
102/08/29,30000,9300,0.31,0.31,0.31,0.31,+0.01,1
102/08/30,0,0,---,---,---,---,---,0
102/09/02,0,0,---,---,---,---,---,0
102/09/03,98000,38220,0.39,0.39,0.39,0.39,+0.04,1
102/09/04,0,0,---,---,---,---,---,0
102/09/05,198000,106920,0.54,0.54,0.54,0.54,+0.15,2
102/09/06,198000,81180,0.41,0.41,0.41,0.41,-0.13,2
102/09/09,10000,3400,0.34,0.34,0.34,0.34,-0.07,1
102/09/10,0,0,---,---,---,---,---,0
102/09/11,0,0,---,---,---,---,---,0
102/09/12,0,0,---,---,---,---,---,0
102/09/13,0,0,---,---,---,---,---,0
102/09/14,0,0,---,---,---,---,---,0
102/09/16,0,0,---,---,---,---,---,0
102/09/17,198000,99000,0.50,0.50,0.50,0.50,-0.04,2
102/09/18,198000,75240,0.38,0.38,0.38,0.38,-0.12,2
102/09/23,226000,79380,0.36,0.36,0.35,0.35,-0.03,5
102/09/24,0,0,---,---,---,---,---,0
102/09/25,50000,11500,0.23,0.23,0.23,0.23,-0.10,1
102/09/26,28000,6160,0.22,0.22,0.22,0.22,-0.01,10
102/09/27,0,0,---,---,---,---,---,0
102/09/30,0,0,---,---,---,---,---,0
102/10/01,0,0,---,---,---,---,---,0
102/10/02,0,0,---,---,---,---,---,0
102/10/03,0,0,---,---,---,---,---,0
102/10/04,0,0,---,---,---,---,---,0
102/10/07,0,0,---,---,---,---,---,0
