107/09/07,66000,21120,0.32,0.32,0.32,0.32,-0.02,1
107/09/12,105000,20000,0.20,0.20,0.19,0.19,-0.01,2
107/09/13,0,0,---,---,---,---,---,0
107/09/19,50000,10000,0.20,0.20,0.20,0.20,+0.01,1
107/09/20,0,0,---,---,---,---,---,0
107/09/25,0,0,---,---,---,---,---,0
107/10/01,103000,14390,0.14,0.14,0.13,0.13,-0.02,2
107/10/02,105000,16850,0.16,0.17,0.16,0.17,+0.04,2
107/10/03,20000,3400,0.17,0.17,0.17,0.17,0.00,1
107/10/04,20000,2800,0.14,0.14,0.14,0.14,-0.03,1
107/10/05,110000,11000,0.10,0.10,0.10,0.10,-0.04,3
107/10/08,0,0,---,---,---,---,---,0
107/10/09,5000,400,0.08,0.08,0.08,0.08,-0.02,1
107/10/12,100000,4000,0.04,0.04,0.04,0.04,-0.02,10
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,100000,3000,0.03,0.03,0.03,0.03,-0.01,1
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
