106/04/19,0,0,---,---,---,---,---,0
106/04/20,50000,55500,1.11,1.11,1.11,1.11,-0.03,1
106/04/21,5000,5580,1.11,1.12,1.11,1.12,+0.01,2
106/04/24,250000,275000,1.10,1.10,1.10,1.10,-0.02,2
106/04/25,0,0,---,---,---,---,---,0
106/04/26,50000,53000,1.06,1.06,1.06,1.06,-0.04,1
106/04/27,184000,198480,1.07,1.08,1.07,1.08,+0.02,4
106/04/28,355000,386950,1.09,1.10,1.08,1.10,+0.02,7
106/05/02,176000,191340,1.08,1.12,1.08,1.11,+0.01,6
106/05/03,158000,175360,1.11,1.11,1.10,1.11,0.00,4
106/05/04,8000,8720,1.09,1.09,1.09,1.09,-0.02,1
106/05/05,30000,31600,1.04,1.06,1.04,1.06,-0.03,2
106/05/08,207000,192490,0.86,0.96,0.86,0.95,-0.11,13
106/05/09,899000,1034900,1.10,1.20,1.09,1.17,+0.22,19
106/05/10,368000,420510,1.17,1.18,1.10,1.11,-0.06,15
106/05/11,146000,161880,1.10,1.13,1.10,1.13,+0.02,17
106/05/12,155000,174610,1.13,1.15,1.10,1.15,+0.02,7
106/05/15,118000,131930,1.12,1.12,1.11,1.11,-0.04,4
106/05/16,980000,1204020,1.15,1.26,1.15,1.24,+0.13,19
106/05/17,1397000,1768550,1.23,1.32,1.19,1.23,-0.01,50
106/05/18,519000,658930,1.28,1.28,1.25,1.28,+0.05,20
106/05/19,85000,107700,1.28,1.28,1.26,1.28,0.00,5
106/05/22,241000,307470,1.28,1.28,1.27,1.27,-0.01,10
106/05/23,463000,568440,1.20,1.26,1.20,1.26,-0.01,12
106/05/24,444000,557390,1.22,1.30,1.22,1.30,+0.04,17
106/05/25,739000,963740,1.28,1.33,1.28,1.32,+0.02,19
106/05/26,611000,820120,1.31,1.37,1.31,1.36,+0.04,15
106/05/31,978000,1353240,1.33,1.49,1.33,1.49,+0.13,22
106/06/01,529000,742220,1.45,1.45,1.31,1.31,-0.18,23
106/06/02,286000,369440,1.32,1.32,1.27,1.30,-0.01,16
106/06/03,0,0,---,---,---,---,---,0
106/06/05,96000,118340,1.25,1.25,1.19,1.19,-0.07,6
106/06/06,136000,160580,1.19,1.20,1.15,1.18,-0.01,6
106/06/07,40000,47200,1.18,1.18,1.18,1.18,0.00,1
106/06/08,131000,139460,1.10,1.10,1.04,1.06,-0.12,6
106/06/09,351000,345140,0.98,0.99,0.98,0.98,-0.08,11
106/06/12,82000,82010,1.01,1.01,0.98,0.99,+0.01,6
106/06/21,681000,593760,0.90,0.90,0.86,0.87,-0.05,10
106/09/12,20000,11000,0.55,0.55,0.55,0.55,-0.01,2
106/09/13,26000,13020,0.52,0.52,0.49,0.52,-0.03,4
106/09/15,58000,30000,0.52,0.52,0.50,0.50,-0.02,2
106/09/18,0,0,---,---,---,---,---,0
106/09/20,10000,4600,0.46,0.46,0.46,0.46,-0.02,1
106/09/21,107000,42970,0.39,0.41,0.39,0.40,-0.06,7
106/09/22,540000,215200,0.36,0.41,0.36,0.41,+0.01,13
106/09/25,670000,279600,0.39,0.46,0.39,0.45,+0.04,9
106/09/26,381000,176440,0.45,0.48,0.45,0.48,+0.03,13
106/09/27,40000,17950,0.46,0.46,0.43,0.43,-0.05,7
106/09/28,322000,141300,0.45,0.47,0.43,0.47,+0.04,4
106/09/29,83000,40620,0.48,0.50,0.47,0.49,+0.02,9
106/09/30,35000,15750,0.45,0.45,0.45,0.45,-0.04,4
106/10/03,230000,78000,0.33,0.35,0.33,0.35,-0.02,10
106/10/06,11000,3340,0.30,0.34,0.30,0.34,-0.01,2
106/10/11,95000,30150,0.30,0.35,0.30,0.35,+0.01,4
106/10/12,6000,2120,0.35,0.37,0.35,0.37,+0.02,2
106/10/13,80000,29600,0.37,0.37,0.37,0.37,0.00,3
106/10/16,13000,4940,0.38,0.38,0.38,0.38,+0.01,1
106/10/17,5000,1850,0.37,0.37,0.37,0.37,-0.01,1
106/10/18,30000,11400,0.38,0.38,0.38,0.38,+0.01,2
106/10/19,0,0,---,---,---,---,---,0
106/10/20,0,0,---,---,---,---,---,0
106/10/23,0,0,---,---,---,---,---,0
106/10/24,50000,18000,0.36,0.36,0.36,0.36,0.00,1
106/10/27,121000,50070,0.37,0.44,0.37,0.43,+0.05,7
106/10/30,443000,215040,0.43,0.52,0.43,0.51,+0.08,17
106/11/01,294000,131300,0.44,0.46,0.44,0.46,0.00,17
106/11/02,180000,85100,0.47,0.48,0.47,0.48,+0.02,5
106/11/03,102000,43840,0.42,0.44,0.42,0.42,-0.06,3
