106/01/19,100000,74000,0.74,0.74,0.74,0.74,-0.33,1
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,385000,267300,0.71,0.71,0.67,0.67,-0.11,12
106/02/03,480000,325400,0.67,0.69,0.67,0.67,0.00,17
106/02/06,205000,123400,0.60,0.61,0.60,0.60,-0.07,8
106/02/07,610000,388280,0.60,0.65,0.60,0.63,+0.03,12
106/02/08,539000,328070,0.62,0.63,0.57,0.59,-0.04,15
106/02/09,380000,216600,0.58,0.59,0.56,0.57,-0.02,12
106/02/10,376000,217680,0.56,0.58,0.56,0.58,+0.01,10
106/02/13,383000,226000,0.60,0.60,0.57,0.58,0.00,12
106/02/14,301000,167270,0.56,0.57,0.55,0.56,-0.02,7
106/02/15,20000,11300,0.56,0.57,0.56,0.57,+0.01,2
106/02/16,684000,404800,0.57,0.61,0.57,0.61,+0.04,7
106/02/17,630000,381360,0.61,0.61,0.60,0.60,-0.01,5
106/02/18,88000,51040,0.58,0.58,0.58,0.58,-0.02,2
106/02/20,259000,151920,0.59,0.59,0.58,0.59,+0.01,5
106/02/21,328000,187110,0.58,0.58,0.57,0.57,-0.02,6
106/02/22,693000,389210,0.57,0.57,0.55,0.55,-0.02,12
106/02/23,626000,315610,0.54,0.54,0.47,0.48,-0.07,16
106/02/24,373000,192870,0.50,0.53,0.50,0.53,+0.05,9
106/03/01,162000,87580,0.54,0.55,0.54,0.55,+0.02,3
106/03/02,508000,284280,0.55,0.57,0.55,0.57,+0.02,8
106/03/03,281000,158440,0.57,0.57,0.56,0.56,-0.01,6
106/03/06,388000,217860,0.56,0.57,0.55,0.55,-0.01,6
106/03/07,10000,5400,0.54,0.54,0.54,0.54,-0.01,1
106/03/08,178000,95800,0.53,0.55,0.53,0.55,+0.01,3
106/03/09,50000,28500,0.56,0.58,0.56,0.57,+0.02,4
106/03/10,50000,28700,0.58,0.58,0.57,0.58,+0.01,3
106/03/13,156000,81120,0.52,0.52,0.52,0.52,-0.06,1
106/03/14,22000,11460,0.53,0.53,0.51,0.51,-0.01,3
106/03/15,12000,6240,0.52,0.52,0.52,0.52,+0.01,1
106/03/16,10000,5000,0.50,0.50,0.50,0.50,-0.02,1
106/03/17,120000,56300,0.46,0.47,0.46,0.47,-0.03,12
106/03/20,0,0,---,---,---,---,---,0
106/03/21,10000,4500,0.45,0.45,0.45,0.45,-0.04,1
106/03/22,120000,60000,0.50,0.50,0.50,0.50,+0.05,3
106/03/23,0,0,---,---,---,---,---,0
106/03/24,0,0,---,---,---,---,---,0
106/03/27,0,0,---,---,---,---,---,0
106/03/28,127000,60730,0.47,0.49,0.47,0.49,+0.02,14
106/03/29,25000,12250,0.49,0.49,0.49,0.49,0.00,1
106/03/30,0,0,---,---,---,---,---,0
106/03/31,0,0,---,---,---,---,---,0
106/04/05,25000,11500,0.46,0.46,0.46,0.46,-0.03,3
106/04/06,10000,4300,0.43,0.43,0.43,0.43,-0.03,1
106/04/07,25000,10600,0.42,0.43,0.42,0.43,0.00,2
106/04/10,2000,840,0.42,0.42,0.42,0.42,-0.01,1
106/04/11,10000,4500,0.45,0.45,0.45,0.45,+0.03,1
106/04/12,220000,108200,0.47,0.51,0.47,0.50,+0.05,13
106/04/13,546000,286690,0.52,0.55,0.50,0.51,+0.01,58
106/04/14,181000,92220,0.51,0.53,0.50,0.53,+0.02,12
106/04/17,286000,163250,0.53,0.60,0.53,0.57,+0.04,22
106/04/18,125000,68110,0.57,0.57,0.53,0.55,-0.02,11
106/04/19,516000,267360,0.55,0.55,0.48,0.48,-0.07,23
106/04/20,354000,171520,0.49,0.50,0.47,0.50,+0.02,10
106/04/21,120000,55400,0.46,0.47,0.46,0.47,-0.03,4
106/04/24,297000,134100,0.45,0.47,0.43,0.47,0.00,7
106/04/25,209000,94050,0.45,0.45,0.45,0.45,-0.02,3
106/04/26,76000,33450,0.45,0.45,0.44,0.44,-0.01,4
106/04/27,43000,19320,0.45,0.45,0.44,0.44,0.00,2
106/04/28,10000,4400,0.44,0.44,0.44,0.44,0.00,1
106/05/02,60000,27900,0.46,0.47,0.46,0.47,+0.03,6
106/05/03,223000,121260,0.50,0.59,0.50,0.59,+0.12,23
106/05/04,237000,131220,0.62,0.62,0.53,0.54,-0.05,18
106/05/05,58000,30320,0.54,0.54,0.51,0.51,-0.03,8
106/05/08,87000,43000,0.48,0.52,0.48,0.52,+0.01,7
106/05/09,136000,69090,0.48,0.52,0.48,0.52,0.00,14
106/05/10,101000,48980,0.51,0.51,0.48,0.48,-0.04,11
106/05/11,20000,9900,0.49,0.50,0.49,0.50,+0.02,2
106/05/12,100000,50600,0.50,0.52,0.50,0.52,+0.02,8
106/05/15,276000,152300,0.53,0.57,0.53,0.54,+0.02,14
106/05/16,149000,80250,0.52,0.56,0.52,0.56,+0.02,13
106/05/17,66000,37230,0.58,0.58,0.52,0.53,-0.03,7
106/05/18,50000,26600,0.52,0.55,0.52,0.53,0.00,5
106/05/19,60000,31300,0.51,0.53,0.51,0.53,0.00,5
106/05/22,28000,14560,0.51,0.53,0.51,0.52,-0.01,4
106/05/23,81000,44690,0.52,0.57,0.52,0.56,+0.04,9
106/05/24,201000,97070,0.55,0.55,0.46,0.46,-0.10,10
106/05/25,51000,21540,0.45,0.45,0.41,0.44,-0.02,5
106/05/26,10000,4600,0.46,0.46,0.46,0.46,+0.02,1
106/05/31,11000,4620,0.42,0.42,0.42,0.42,-0.04,2
106/06/01,10000,4300,0.43,0.43,0.43,0.43,+0.01,1
