105/12/26,2000,1380,0.69,0.69,0.69,0.69,+0.03,1
105/12/27,0,0,---,---,---,---,---,0
105/12/28,2000,1300,0.65,0.65,0.65,0.65,-0.04,1
105/12/29,15000,10050,0.67,0.67,0.67,0.67,+0.02,1
105/12/30,0,0,---,---,---,---,---,0
106/01/03,1000,660,0.66,0.66,0.66,0.66,-0.01,1
106/01/04,15000,9000,0.60,0.60,0.60,0.60,-0.06,1
106/01/05,0,0,---,---,---,---,---,0
106/01/06,71000,43020,0.62,0.62,0.60,0.60,-0.02,2
106/01/09,71000,43890,0.59,0.63,0.59,0.63,+0.03,2
106/01/10,135000,88540,0.65,0.67,0.65,0.67,+0.04,5
106/01/11,95000,61750,0.65,0.65,0.65,0.65,-0.02,1
106/01/12,38000,24320,0.64,0.64,0.64,0.64,-0.01,1
106/01/13,0,0,---,---,---,---,---,0
106/01/16,2000,1150,0.58,0.58,0.57,0.57,-0.07,2
106/01/17,1000,590,0.59,0.59,0.59,0.59,+0.02,1
106/01/18,1000,560,0.56,0.56,0.56,0.56,-0.03,1
106/01/19,41000,22140,0.54,0.54,0.54,0.54,-0.02,1
106/01/20,1000,570,0.57,0.57,0.57,0.57,+0.03,1
106/01/23,41000,22960,0.56,0.56,0.56,0.56,-0.01,1
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,0,0,---,---,---,---,---,0
106/02/08,0,0,---,---,---,---,---,0
106/02/09,0,0,---,---,---,---,---,0
106/02/10,20000,9600,0.48,0.48,0.48,0.48,-0.03,1
106/02/13,0,0,---,---,---,---,---,0
106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,0,0,---,---,---,---,---,0
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,0,0,---,---,---,---,---,0
106/02/24,0,0,---,---,---,---,---,0
106/03/01,203000,106090,0.50,0.53,0.50,0.53,+0.10,8
106/03/02,572000,316380,0.51,0.63,0.50,0.61,+0.08,13
106/03/03,414000,241370,0.60,0.60,0.56,0.58,-0.03,7
106/03/06,47000,26320,0.56,0.56,0.56,0.56,-0.02,3
106/03/07,0,0,---,---,---,---,---,0
106/03/08,512000,299200,0.58,0.60,0.58,0.59,+0.03,6
106/03/09,445000,246330,0.56,0.56,0.55,0.56,-0.03,6
106/03/10,287000,160530,0.57,0.57,0.54,0.55,-0.01,6
106/03/13,243000,133370,0.53,0.56,0.53,0.56,+0.01,5
106/03/14,324000,185760,0.57,0.58,0.57,0.58,+0.02,4
106/03/15,226000,116340,0.53,0.53,0.47,0.51,-0.07,6
106/03/16,10000,5000,0.50,0.50,0.50,0.50,-0.01,1
106/03/17,49000,25480,0.52,0.52,0.52,0.52,+0.02,1
106/03/20,0,0,---,---,---,---,---,0
106/03/21,21000,10080,0.48,0.48,0.48,0.48,-0.02,1
