103/10/29,186000,119770,0.66,0.66,0.63,0.63,-0.10,9
103/10/30,498000,293100,0.59,0.60,0.57,0.57,-0.06,23
103/10/31,1029000,578630,0.55,0.57,0.54,0.57,0.00,41
103/11/03,563000,311600,0.53,0.58,0.53,0.58,+0.01,22
103/11/04,585000,307750,0.55,0.56,0.51,0.51,-0.07,30
103/11/05,994000,507390,0.50,0.53,0.49,0.51,0.00,38
103/11/06,843000,466230,0.51,0.57,0.51,0.57,+0.06,36
103/11/07,332000,184900,0.57,0.57,0.54,0.54,-0.03,23
103/11/10,238000,127190,0.53,0.54,0.53,0.54,0.00,9
103/11/11,380000,199700,0.53,0.53,0.52,0.53,-0.01,7
103/11/12,136000,74400,0.55,0.55,0.54,0.54,+0.01,11
103/11/13,247000,134830,0.53,0.55,0.53,0.54,0.00,9
103/11/14,208000,103360,0.50,0.50,0.48,0.48,-0.06,4
103/11/17,50000,24500,0.49,0.49,0.49,0.49,+0.01,2
103/11/18,307000,159530,0.51,0.52,0.50,0.50,+0.01,9
103/11/19,290000,141800,0.47,0.50,0.47,0.50,0.00,4
103/11/20,691000,294510,0.44,0.44,0.38,0.42,-0.08,9
103/11/21,761000,336530,0.44,0.45,0.43,0.44,+0.02,16
103/11/24,415000,178450,0.42,0.44,0.42,0.44,0.00,19
103/11/25,387000,166280,0.44,0.44,0.42,0.43,-0.01,6
103/11/26,166000,70110,0.43,0.43,0.41,0.42,-0.01,9
103/11/27,115000,42880,0.37,0.40,0.37,0.38,-0.04,7
103/11/28,3000,1250,0.41,0.43,0.41,0.43,+0.05,2
103/12/01,60000,24900,0.41,0.42,0.41,0.42,-0.01,2
103/12/02,907000,381290,0.43,0.43,0.42,0.42,0.00,10
103/12/03,550000,216000,0.40,0.40,0.39,0.39,-0.03,5
103/12/04,493000,189920,0.38,0.40,0.38,0.40,+0.01,12
103/12/05,30000,11700,0.39,0.39,0.39,0.39,-0.01,2
103/12/08,74000,27290,0.37,0.38,0.36,0.38,-0.01,4
103/12/09,0,0,---,---,---,---,---,0
103/12/10,303000,112190,0.38,0.38,0.36,0.37,-0.01,7
103/12/11,293000,107600,0.37,0.37,0.35,0.35,-0.02,10
103/12/12,342000,118230,0.35,0.35,0.33,0.35,0.00,8
