104/10/30,0,0,---,---,---,---,---,0
104/11/02,404000,733040,1.79,1.84,1.78,1.78,-0.02,11
104/11/03,515000,880490,1.71,1.75,1.60,1.61,-0.17,20
104/11/04,518000,835390,1.58,1.65,1.58,1.63,+0.02,16
104/11/05,422000,661750,1.57,1.62,1.54,1.62,-0.01,14
104/11/06,209000,347110,1.62,1.73,1.59,1.72,+0.10,13
104/11/09,115000,199050,1.71,1.81,1.70,1.81,+0.09,8
104/11/10,200000,359740,1.83,1.84,1.77,1.77,-0.04,5
104/11/11,277000,470870,1.72,1.78,1.62,1.78,+0.01,9
104/11/12,917000,1661990,1.75,1.85,1.67,1.85,+0.07,28
104/11/13,979000,1872270,1.88,2.02,1.83,2.01,+0.16,49
104/11/16,451000,888280,2.05,2.05,1.85,1.86,-0.15,30
104/11/17,606000,1078620,1.73,1.79,1.72,1.78,-0.08,23
104/11/18,854000,1521480,1.74,1.83,1.73,1.74,-0.04,31
104/11/19,313000,529920,1.70,1.74,1.65,1.69,-0.05,14
104/11/20,105000,183480,1.73,1.75,1.73,1.74,+0.05,7
104/11/23,586000,897990,1.68,1.68,1.45,1.47,-0.27,29
104/11/24,198000,293260,1.46,1.58,1.42,1.58,+0.11,10
104/11/25,290000,443580,1.53,1.53,1.52,1.53,-0.05,6
104/11/26,358000,561460,1.57,1.58,1.56,1.57,+0.04,10
104/11/27,367000,557780,1.50,1.57,1.50,1.56,-0.01,11
104/11/30,133000,212800,1.60,1.61,1.59,1.59,+0.03,5
104/12/01,483000,648960,1.52,1.52,1.24,1.27,-0.32,32
104/12/02,895000,1007300,1.23,1.24,1.05,1.15,-0.12,42
104/12/03,639000,702880,1.12,1.19,1.04,1.18,+0.03,25
104/12/04,208000,244780,1.20,1.20,1.14,1.16,-0.02,15
104/12/07,215000,227670,1.06,1.10,1.02,1.05,-0.11,20
104/12/08,151000,161150,1.03,1.14,1.03,1.14,+0.09,10
104/12/09,428000,502080,1.14,1.22,1.09,1.17,+0.03,22
104/12/10,475000,511570,1.12,1.15,1.03,1.07,-0.10,20
104/12/11,314000,336890,1.01,1.17,1.01,1.17,+0.10,12
104/12/14,348000,410480,1.18,1.24,1.16,1.18,+0.01,15
104/12/15,215000,234000,1.09,1.12,1.07,1.12,-0.06,9
104/12/16,448000,469540,1.05,1.07,1.02,1.04,-0.08,14
104/12/17,685000,618910,1.04,1.04,0.85,0.88,-0.16,33
104/12/18,275000,246450,0.91,0.92,0.87,0.89,+0.01,12
104/12/21,242000,189510,0.84,0.84,0.75,0.80,-0.09,14
104/12/22,243000,207740,0.84,0.88,0.82,0.88,+0.08,10
104/12/23,113000,95700,0.81,0.88,0.81,0.86,-0.02,8
104/12/24,601000,550600,0.88,0.93,0.88,0.93,+0.07,14
104/12/25,1507000,1386620,0.94,0.96,0.87,0.88,-0.05,27
104/12/28,1037000,848660,0.79,0.83,0.79,0.82,-0.06,7
104/12/29,284000,246500,0.87,0.88,0.86,0.87,+0.05,5
104/12/30,249000,216030,0.83,0.88,0.83,0.87,0.00,6
104/12/31,158000,135130,0.87,0.88,0.85,0.88,+0.01,6
105/01/04,528000,476140,0.89,0.92,0.89,0.92,+0.04,9
105/01/05,1186000,1102910,0.89,1.04,0.89,1.01,+0.09,30
105/01/06,1077000,1119880,0.98,1.12,0.95,1.10,+0.09,40
105/01/07,1181000,1392880,1.06,1.32,1.06,1.21,+0.11,37
105/01/08,424000,497890,1.25,1.25,1.08,1.09,-0.12,32
105/01/11,741000,854920,1.00,1.23,1.00,1.23,+0.14,30
105/01/12,2399000,3222460,1.15,1.53,1.15,1.53,+0.30,78
105/01/13,2439000,3413450,1.41,1.50,1.34,1.37,-0.16,94
105/01/14,564000,826630,1.46,1.53,1.38,1.39,+0.02,27
