107/09/07,379000,296060,0.84,0.84,0.76,0.76,-0.09,8
107/09/12,0,0,---,---,---,---,---,0
107/09/13,0,0,---,---,---,---,---,0
107/09/19,0,0,---,---,---,---,---,0
107/10/01,40000,25600,0.64,0.64,0.64,0.64,-0.02,1
107/10/02,19000,11780,0.62,0.62,0.62,0.62,-0.02,2
107/10/03,267000,150370,0.55,0.57,0.55,0.57,-0.05,3
107/10/04,896000,423690,0.49,0.49,0.40,0.40,-0.17,12
107/10/05,588000,203800,0.36,0.36,0.34,0.35,-0.05,15
107/10/08,0,0,---,---,---,---,---,0
107/10/09,0,0,---,---,---,---,---,0
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,10000,600,0.06,0.06,0.06,0.06,0.00,1
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
107/11/05,0,0,---,---,---,---,---,0
107/11/06,0,0,---,---,---,---,---,0
107/11/08,0,0,---,---,---,---,---,0
