104/04/21,70000,80000,1.13,1.16,1.13,1.16,-0.52,3
104/04/22,183000,219510,1.21,1.21,1.18,1.20,+0.04,8
104/04/23,108000,123200,1.15,1.15,1.10,1.10,-0.10,4
104/04/24,72000,79460,1.10,1.11,1.09,1.09,-0.01,5
104/04/27,280000,276790,1.05,1.05,0.95,0.98,-0.11,9
104/04/28,231000,203260,0.88,0.89,0.87,0.87,-0.11,5
104/04/29,197000,174940,0.92,0.93,0.87,0.87,0.00,12
104/04/30,162000,136940,0.85,0.85,0.81,0.83,-0.04,7
104/05/04,317000,284570,0.86,0.91,0.86,0.90,+0.07,13
104/05/05,1636000,1362750,0.92,0.92,0.80,0.80,-0.10,23
104/05/06,1378000,1146640,0.85,0.85,0.81,0.83,+0.03,20
104/05/07,348000,312150,0.88,0.91,0.87,0.88,+0.05,11
104/05/08,219000,196160,0.90,0.94,0.85,0.93,+0.05,13
104/05/11,309000,301240,0.91,1.00,0.91,0.99,+0.06,8
104/05/12,654000,679970,1.03,1.11,1.00,1.04,+0.05,13
104/05/13,238000,235500,0.99,1.04,0.98,1.04,0.00,7
104/05/14,110000,109700,1.00,1.00,0.97,0.97,-0.07,3
104/05/15,40000,38800,0.98,0.98,0.96,0.96,-0.01,3
104/05/18,175000,177910,0.95,1.03,0.95,1.02,+0.06,6
104/05/19,180000,176320,0.99,0.99,0.92,0.95,-0.07,4
104/05/20,40000,37400,0.93,0.94,0.93,0.94,-0.01,2
104/05/21,690000,649220,0.94,0.96,0.94,0.96,+0.02,7
104/05/22,772000,740410,0.93,0.98,0.93,0.98,+0.02,11
104/05/25,122000,116000,0.95,0.96,0.95,0.96,-0.02,4
104/05/26,60000,55800,0.93,0.93,0.93,0.93,-0.03,1
104/05/27,0,0,---,---,---,---,---,0
104/05/28,217000,196970,0.89,0.91,0.89,0.91,+0.02,4
104/05/29,262000,226710,0.87,0.88,0.81,0.88,-0.03,7
104/06/01,5000,4250,0.85,0.85,0.85,0.85,-0.03,1
104/06/02,275000,236750,0.85,0.88,0.85,0.88,+0.03,5
104/06/03,165000,138980,0.83,0.88,0.83,0.88,0.00,3
104/06/04,94000,82540,0.85,0.91,0.85,0.91,+0.03,2
104/06/05,175000,162850,0.91,0.97,0.91,0.93,+0.02,6
104/06/08,1106000,1136950,1.01,1.03,0.97,0.97,+0.04,16
104/06/09,455000,444440,0.91,0.99,0.91,0.99,+0.02,14
104/06/10,1340000,1241520,0.94,0.94,0.92,0.92,-0.07,14
104/06/11,5000,4500,0.90,0.90,0.90,0.90,-0.02,1
104/06/12,100000,80100,0.84,0.84,0.79,0.80,-0.10,6
104/06/15,0,0,---,---,---,---,---,0
104/06/16,0,0,---,---,---,---,---,0
104/06/17,0,0,---,---,---,---,---,0
104/06/18,35000,28350,0.81,0.81,0.81,0.81,+0.04,2
104/06/22,230000,184400,0.81,0.81,0.75,0.81,0.00,6
104/06/23,920000,776440,0.79,0.88,0.79,0.87,+0.06,14
104/06/24,554000,462290,0.84,0.84,0.82,0.83,-0.04,5
104/06/25,170000,139400,0.82,0.82,0.82,0.82,-0.01,2
104/06/26,19000,14970,0.79,0.79,0.78,0.78,-0.04,2
104/06/29,3140000,3209270,0.92,1.09,0.89,1.06,+0.28,103
104/06/30,1397000,1316110,0.85,0.98,0.85,0.93,-0.13,38
104/07/01,1040000,910650,0.88,0.90,0.86,0.87,-0.06,29
104/07/02,549000,465950,0.86,0.88,0.83,0.85,-0.02,21
104/07/03,519000,438770,0.83,0.87,0.83,0.83,-0.02,16
104/07/06,183000,155760,0.87,0.90,0.82,0.87,+0.04,12
104/07/07,133000,113090,0.80,0.88,0.80,0.88,+0.01,6
104/07/08,816000,839410,0.88,1.09,0.88,1.08,+0.20,34
104/07/09,430000,623230,1.60,2.00,1.41,2.00,+0.92,20
104/07/13,324000,552100,1.50,1.88,1.50,1.77,-0.23,28
104/07/14,313000,549990,1.63,1.93,1.63,1.93,+0.16,18
104/07/15,63000,116370,1.85,1.91,1.82,1.91,-0.02,4
104/07/16,61000,114590,1.87,1.89,1.87,1.88,-0.03,4
104/07/17,243000,437470,1.80,1.83,1.79,1.83,-0.05,10
104/07/20,102000,219940,2.06,2.39,2.06,2.22,+0.39,13
104/07/21,80000,161740,2.19,2.19,1.83,1.85,-0.37,10
104/07/22,0,0,---,---,---,---,---,0
104/07/23,20000,40300,2.02,2.02,2.01,2.01,-0.03,2
104/07/24,0,0,---,---,---,---,---,0
104/07/27,0,0,---,---,---,---,---,0
104/07/28,17000,32300,1.90,1.90,1.90,1.90,-0.13,2
104/07/29,0,0,---,---,---,---,---,0
104/07/30,0,0,---,---,---,---,---,0
104/07/31,0,0,---,---,---,---,---,0
104/08/03,0,0,---,---,---,---,---,0
104/08/04,0,0,---,---,---,---,---,0
104/08/05,0,0,---,---,---,---,---,0
104/08/06,0,0,---,---,---,---,---,0
104/08/07,15000,27300,1.82,1.82,1.82,1.82,-0.47,1
104/08/10,60000,83100,1.40,1.40,1.37,1.39,-0.43,6
104/08/11,60000,70900,1.16,1.29,1.16,1.29,-0.10,2
104/08/12,0,0,---,---,---,---,---,0
104/08/13,0,0,---,---,---,---,---,0
104/08/14,0,0,---,---,---,---,---,0
104/08/17,50000,61500,1.23,1.23,1.23,1.23,0.00,1
104/08/18,1000,1340,1.34,1.34,1.34,1.34,+0.11,1
104/08/19,61000,92900,1.49,1.60,1.49,1.60,+0.26,4
104/08/20,10000,14000,1.40,1.40,1.40,1.40,-0.20,1
104/08/21,21000,25610,1.21,1.22,1.21,1.22,-0.18,3
104/08/24,20000,26000,1.30,1.30,1.30,1.30,+0.08,1
104/08/25,0,0,---,---,---,---,---,0
104/08/26,30000,35400,1.18,1.18,1.18,1.18,-0.17,1
104/08/27,0,0,---,---,---,---,---,0
104/08/28,0,0,---,---,---,---,---,0
104/08/31,1000,1010,1.01,1.01,1.01,1.01,-0.08,1
104/09/01,0,0,---,---,---,---,---,0
104/09/02,0,0,---,---,---,---,---,0
104/09/03,0,0,---,---,---,---,---,0
104/09/04,5000,5300,1.06,1.06,1.06,1.06,-0.04,1
104/09/07,0,0,---,---,---,---,---,0
104/09/08,0,0,---,---,---,---,---,0
104/09/09,5000,4150,0.83,0.83,0.83,0.83,-0.15,1
104/09/10,0,0,---,---,---,---,---,0
104/09/11,0,0,---,---,---,---,---,0
104/09/14,0,0,---,---,---,---,---,0
104/09/15,0,0,---,---,---,---,---,0
104/09/16,0,0,---,---,---,---,---,0
104/09/17,0,0,---,---,---,---,---,0
104/09/18,0,0,---,---,---,---,---,0
104/09/21,0,0,---,---,---,---,---,0
104/09/22,0,0,---,---,---,---,---,0
104/09/23,0,0,---,---,---,---,---,0
104/09/24,0,0,---,---,---,---,---,0
104/09/25,0,0,---,---,---,---,---,0
104/09/30,0,0,---,---,---,---,---,0
104/10/01,0,0,---,---,---,---,---,0
104/10/02,0,0,---,---,---,---,---,0
104/10/05,0,0,---,---,---,---,---,0
104/10/06,0,0,---,---,---,---,---,0
104/10/07,0,0,---,---,---,---,---,0
104/10/08,20000,6600,0.33,0.33,0.33,0.33,-0.23,2
104/10/12,40000,8800,0.22,0.22,0.22,0.22,-0.11,2
104/10/13,38000,6840,0.18,0.18,0.18,0.18,-0.04,1
104/10/14,98000,11760,0.12,0.12,0.12,0.12,-0.06,1
104/10/15,0,0,---,---,---,---,---,0
104/10/16,0,0,---,---,---,---,---,0
