103/10/28,150000,142500,0.95,0.95,0.95,0.95,+0.02,2
103/10/29,418000,332460,0.84,0.84,0.77,0.77,-0.18,7
103/10/30,318000,220740,0.74,0.74,0.68,0.70,-0.07,5
103/10/31,25000,16650,0.65,0.68,0.65,0.68,-0.02,4
103/11/03,20000,13000,0.64,0.66,0.64,0.65,-0.03,3
103/11/04,305000,182800,0.62,0.62,0.59,0.62,-0.03,8
103/11/05,225000,133850,0.59,0.67,0.59,0.67,+0.05,5
103/11/06,330000,224500,0.68,0.69,0.66,0.69,+0.02,10
103/11/07,465000,311800,0.69,0.69,0.66,0.66,-0.03,13
103/11/10,125000,80300,0.62,0.67,0.62,0.67,+0.01,5
103/11/11,40000,27650,0.68,0.72,0.68,0.72,+0.05,4
103/11/12,310000,219800,0.71,0.71,0.69,0.71,-0.01,7
103/11/13,295000,194650,0.66,0.67,0.65,0.65,-0.06,5
103/11/14,20000,13000,0.65,0.65,0.65,0.65,0.00,2
103/11/17,20000,12700,0.63,0.64,0.63,0.64,-0.01,2
103/11/18,13000,8120,0.62,0.64,0.62,0.64,0.00,2
103/11/19,30000,16200,0.54,0.54,0.54,0.54,-0.10,2
103/11/20,60000,29300,0.51,0.52,0.47,0.47,-0.07,5
103/11/21,288000,108560,0.41,0.41,0.37,0.38,-0.09,9
103/11/24,210000,85600,0.37,0.41,0.37,0.41,+0.03,3
103/11/25,90000,29500,0.37,0.37,0.31,0.31,-0.10,5
103/11/26,133000,43950,0.32,0.37,0.32,0.37,+0.06,4
103/11/27,282000,105230,0.35,0.43,0.34,0.43,+0.06,11
103/11/28,523000,198050,0.42,0.42,0.35,0.35,-0.08,9
103/12/01,570000,170290,0.29,0.31,0.29,0.30,-0.05,6
103/12/02,671000,216360,0.29,0.37,0.29,0.36,+0.06,17
103/12/03,181000,63120,0.34,0.36,0.33,0.36,0.00,3
103/12/04,149000,53890,0.35,0.37,0.35,0.37,+0.01,4
103/12/05,100000,35200,0.36,0.36,0.35,0.35,-0.02,3
103/12/08,143000,49810,0.35,0.35,0.34,0.35,0.00,4
103/12/09,398000,149260,0.36,0.38,0.36,0.38,+0.03,3
103/12/10,200000,72000,0.36,0.36,0.36,0.36,-0.02,1
103/12/11,297000,99000,0.35,0.35,0.32,0.33,-0.03,3
103/12/12,104000,35410,0.34,0.35,0.34,0.35,+0.02,2
103/12/15,7000,2240,0.32,0.32,0.32,0.32,-0.03,1
103/12/16,20000,7200,0.36,0.36,0.36,0.36,+0.04,1
103/12/17,65000,25450,0.39,0.40,0.39,0.40,+0.04,3
103/12/18,168000,67370,0.39,0.42,0.39,0.41,+0.01,8
103/12/19,684000,287070,0.40,0.44,0.40,0.42,+0.01,10
103/12/22,812000,285360,0.37,0.37,0.35,0.35,-0.07,9
103/12/23,226000,69390,0.32,0.32,0.30,0.30,-0.05,12
103/12/24,0,0,---,---,---,---,---,0
103/12/25,0,0,---,---,---,---,---,0
103/12/26,15000,4310,0.28,0.30,0.28,0.30,0.00,3
103/12/27,0,0,---,---,---,---,---,0
103/12/29,200000,58000,0.29,0.29,0.29,0.29,-0.01,2
103/12/30,4000,1120,0.28,0.28,0.28,0.28,-0.01,1
