103/03/10,599000,647020,1.06,1.13,0.96,0.96,+0.08,26
103/03/11,226000,197490,0.96,0.96,0.85,0.85,-0.11,7
103/03/12,191000,175470,0.93,0.93,0.89,0.89,+0.04,7
103/03/13,240000,207700,0.87,0.87,0.83,0.83,-0.06,5
103/03/14,119000,99820,0.83,0.84,0.83,0.84,+0.01,4
103/03/17,116000,96000,0.85,0.85,0.82,0.82,-0.02,3
103/03/18,40000,33100,0.84,0.84,0.81,0.81,-0.01,3
103/03/19,138000,102300,0.83,0.83,0.69,0.69,-0.12,7
103/03/20,44000,28900,0.66,0.66,0.65,0.66,-0.03,4
103/03/21,40000,27200,0.70,0.70,0.64,0.64,-0.02,3
103/03/24,20000,13600,0.68,0.68,0.68,0.68,+0.04,1
103/03/25,0,0,---,---,---,---,---,0
103/03/26,250000,187300,0.74,0.82,0.74,0.75,+0.07,6
103/03/27,230000,177600,0.78,0.78,0.72,0.72,-0.03,2
103/03/28,155000,99700,0.68,0.68,0.62,0.62,-0.10,6
103/03/31,10000,5900,0.59,0.59,0.59,0.59,-0.03,1
103/04/01,0,0,---,---,---,---,---,0
103/04/02,117000,68590,0.61,0.61,0.56,0.56,-0.03,6
103/04/03,75000,46150,0.62,0.62,0.61,0.61,+0.05,3
103/04/07,153000,79590,0.53,0.53,0.51,0.51,-0.10,4
103/04/08,35000,17850,0.51,0.51,0.51,0.51,0.00,2
103/04/09,20000,9550,0.47,0.48,0.47,0.48,-0.03,4
103/04/10,111000,43470,0.47,0.47,0.39,0.40,-0.08,4
103/04/11,66000,24030,0.36,0.38,0.36,0.37,-0.03,5
103/04/14,100000,27000,0.27,0.27,0.27,0.27,-0.10,1
103/04/15,206000,47180,0.23,0.23,0.21,0.21,-0.06,3
103/04/16,228000,61180,0.25,0.28,0.25,0.26,+0.05,4
103/04/17,20000,4200,0.21,0.21,0.21,0.21,-0.05,1
103/04/18,200000,46000,0.23,0.23,0.23,0.23,+0.02,1
103/04/21,270000,70200,0.26,0.26,0.26,0.26,+0.03,3
103/04/22,80000,19700,0.26,0.26,0.24,0.24,-0.02,3
103/04/23,0,0,---,---,---,---,---,0
103/04/24,0,0,---,---,---,---,---,0
103/04/25,11000,2310,0.21,0.21,0.21,0.21,-0.03,1
103/04/28,50000,8000,0.16,0.16,0.16,0.16,-0.05,1
103/04/29,165000,39750,0.25,0.25,0.23,0.23,+0.07,4
103/04/30,20000,5600,0.28,0.28,0.28,0.28,+0.05,1
103/05/02,145000,37700,0.26,0.26,0.26,0.26,-0.02,3
103/05/05,205000,50250,0.25,0.25,0.24,0.24,-0.02,4
103/05/06,0,0,---,---,---,---,---,0
103/05/07,100000,24000,0.24,0.24,0.24,0.24,0.00,2
103/05/08,5000,1500,0.30,0.30,0.30,0.30,+0.06,1
103/05/09,129000,40590,0.33,0.33,0.29,0.29,-0.01,6
103/05/12,0,0,---,---,---,---,---,0
103/05/13,80000,17100,0.22,0.22,0.21,0.21,-0.06,2
103/05/14,99000,15840,0.16,0.16,0.16,0.16,-0.05,1
103/05/15,0,0,---,---,---,---,---,0
103/05/16,0,0,---,---,---,---,---,0
103/05/19,0,0,---,---,---,---,---,0
103/05/20,0,0,---,---,---,---,---,0
103/05/21,0,0,---,---,---,---,---,0
103/05/22,30000,5400,0.18,0.18,0.18,0.18,-0.01,1
103/05/23,0,0,---,---,---,---,---,0
103/05/26,0,0,---,---,---,---,---,0
103/05/27,0,0,---,---,---,---,---,0
103/05/28,100000,27000,0.27,0.27,0.27,0.27,+0.04,1
103/05/29,130000,39600,0.30,0.32,0.30,0.32,+0.05,3
103/05/30,85000,37600,0.42,0.46,0.42,0.44,+0.12,5
103/06/03,225000,109700,0.48,0.50,0.48,0.48,+0.04,6
103/06/04,66000,32340,0.49,0.49,0.49,0.49,+0.01,4
103/06/05,36000,17280,0.48,0.48,0.48,0.48,-0.01,1
103/06/06,50000,24500,0.49,0.49,0.49,0.49,+0.01,1
103/06/09,63000,33900,0.55,0.55,0.49,0.49,0.00,3
103/06/10,135000,47650,0.34,0.39,0.34,0.39,-0.10,3
103/06/11,0,0,---,---,---,---,---,0
103/06/12,20000,7200,0.36,0.36,0.36,0.36,-0.03,1
103/06/13,0,0,---,---,---,---,---,0
103/06/16,50000,22000,0.44,0.44,0.44,0.44,+0.09,1
103/06/17,30000,11400,0.38,0.38,0.38,0.38,-0.06,1
103/06/18,0,0,---,---,---,---,---,0
103/06/19,0,0,---,---,---,---,---,0
103/06/20,0,0,---,---,---,---,---,0
103/06/23,0,0,---,---,---,---,---,0
103/06/24,0,0,---,---,---,---,---,0
103/06/25,20000,6500,0.34,0.34,0.31,0.31,+0.02,2
103/06/26,80000,27500,0.35,0.35,0.34,0.34,+0.03,2
103/06/27,280000,94600,0.32,0.35,0.32,0.32,-0.02,4
103/06/30,300000,99000,0.33,0.33,0.33,0.33,+0.01,3
103/07/01,35000,10850,0.31,0.31,0.31,0.31,-0.02,2
103/07/02,30000,9600,0.32,0.32,0.32,0.32,+0.01,1
103/07/03,0,0,---,---,---,---,---,0
103/07/04,0,0,---,---,---,---,---,0
103/07/07,0,0,---,---,---,---,---,0
103/07/08,50000,11000,0.22,0.22,0.22,0.22,+0.02,1
103/07/09,0,0,---,---,---,---,---,0
103/07/10,0,0,---,---,---,---,---,0
103/07/11,0,0,---,---,---,---,---,0
103/07/14,0,0,---,---,---,---,---,0
103/07/15,0,0,---,---,---,---,---,0
103/07/16,0,0,---,---,---,---,---,0
103/07/17,50000,5000,0.10,0.10,0.10,0.10,-0.01,1
103/07/18,0,0,---,---,---,---,---,0
103/07/21,0,0,---,---,---,---,---,0
