101/02/09,66000,73360,1.14,1.14,1.09,1.09,0.00,3
101/02/10,9000,9990,1.11,1.11,1.11,1.11,+0.02,2
101/02/13,12000,14900,1.17,1.25,1.17,1.25,+0.14,3
101/02/14,119000,132970,1.13,1.13,1.11,1.13,-0.12,5
101/02/15,29000,32100,1.12,1.12,1.10,1.10,-0.03,2
101/02/16,0,0,---,---,---,---,---,0
101/02/17,12000,11760,0.98,0.98,0.98,0.98,+0.06,1
101/02/20,5000,4700,0.94,0.94,0.94,0.94,-0.04,1
101/02/21,102000,97080,0.97,0.97,0.94,0.94,0.00,4
101/02/22,56000,53710,0.96,1.01,0.94,1.01,+0.07,3
101/02/23,90000,69650,0.77,0.78,0.77,0.78,-0.23,6
101/02/24,121000,94870,0.78,0.79,0.71,0.77,-0.01,6
101/02/29,203000,164140,0.79,0.90,0.79,0.85,+0.08,10
101/03/01,150000,130400,0.87,0.91,0.85,0.91,+0.06,7
101/03/02,89000,87220,0.98,0.98,0.98,0.98,+0.07,2
101/03/03,0,0,---,---,---,---,---,0
101/03/05,50000,45000,0.90,0.90,0.90,0.90,-0.08,1
101/03/06,80000,71800,0.87,0.91,0.87,0.91,+0.01,3
101/03/07,40000,38200,0.93,0.98,0.93,0.98,+0.07,2
101/03/08,20000,19400,0.97,0.97,0.97,0.97,-0.01,1
101/03/09,20000,23300,1.13,1.20,1.13,1.20,+0.23,2
101/03/12,248000,272010,1.10,1.11,1.09,1.10,-0.10,5
101/03/13,268000,247570,0.98,0.98,0.91,0.91,-0.19,5
101/03/14,297000,284130,0.99,0.99,0.93,0.95,+0.04,3
101/03/15,2000,1880,0.94,0.94,0.94,0.94,-0.01,1
101/03/16,10000,9200,0.92,0.92,0.92,0.92,-0.02,1
101/03/19,80000,66600,0.84,0.84,0.82,0.82,-0.10,2
101/03/20,55000,39100,0.71,0.72,0.71,0.72,-0.10,2
101/03/21,203000,148140,0.75,0.75,0.71,0.71,-0.01,3
101/03/22,109000,87300,0.80,0.81,0.80,0.81,+0.10,2
101/03/23,287000,237220,0.81,0.84,0.81,0.83,+0.02,4
101/03/26,288000,239650,0.85,0.85,0.81,0.85,+0.02,5
101/03/27,219000,196340,0.87,0.91,0.87,0.91,+0.06,5
101/03/28,238000,215790,0.92,0.92,0.89,0.90,-0.01,4
101/03/29,0,0,---,---,---,---,---,0
101/03/30,238000,178900,0.71,0.81,0.71,0.81,+0.04,4
101/04/02,594000,486090,0.85,0.85,0.79,0.80,-0.01,7
101/04/03,488000,336840,0.78,0.78,0.60,0.75,-0.05,10
101/04/05,540000,376070,0.56,0.75,0.56,0.75,0.00,8
101/04/06,411000,355710,0.86,0.90,0.85,0.85,+0.10,10
101/04/09,667000,506650,0.71,0.81,0.68,0.80,-0.05,16
101/04/10,58000,48420,0.84,0.84,0.83,0.83,+0.03,3
101/04/11,692000,621900,0.80,0.94,0.80,0.88,+0.05,17
101/04/12,237000,220600,0.92,0.94,0.92,0.94,+0.06,8
101/04/13,495000,487960,0.95,1.06,0.95,1.06,+0.12,10
101/04/16,446000,466000,1.01,1.07,1.01,1.03,-0.03,7
101/04/17,145000,134110,0.93,0.94,0.91,0.94,-0.09,4
101/04/18,213000,196350,0.95,0.95,0.88,0.88,-0.06,3
101/04/19,0,0,---,---,---,---,---,0
101/04/20,247000,176350,0.69,0.75,0.69,0.75,-0.03,4
