104/12/01,0,0,---,---,---,---,---,0
104/12/02,270000,251300,0.93,0.96,0.92,0.95,+0.03,9
104/12/03,619000,632130,0.99,1.07,0.96,1.07,+0.12,24
104/12/04,209000,215560,1.05,1.07,1.01,1.04,-0.03,6
104/12/07,215000,217700,1.04,1.04,1.01,1.01,-0.03,4
104/12/08,5000,5050,1.01,1.01,1.01,1.01,0.00,1
104/12/09,137000,164200,1.20,1.20,1.16,1.16,+0.15,3
104/12/10,231000,288550,1.22,1.29,1.22,1.27,+0.11,3
104/12/11,157000,188180,1.18,1.27,1.16,1.27,0.00,7
104/12/14,58000,79460,1.37,1.37,1.37,1.37,+0.10,3
104/12/15,1000,1220,1.22,1.22,1.22,1.22,-0.15,1
104/12/16,15000,16800,1.10,1.13,1.10,1.13,-0.09,2
104/12/17,208000,228340,1.13,1.13,1.05,1.05,-0.08,8
104/12/18,155000,167040,1.05,1.09,1.05,1.06,+0.01,7
104/12/21,95000,100040,1.07,1.07,1.01,1.05,-0.01,5
104/12/22,0,0,---,---,---,---,---,0
104/12/23,145000,132100,0.88,0.96,0.88,0.94,-0.04,8
104/12/24,685000,706980,0.92,1.07,0.92,1.05,+0.11,25
104/12/25,482000,481070,1.00,1.01,0.98,0.98,-0.07,23
104/12/28,59000,57530,0.97,0.98,0.97,0.98,0.00,5
104/12/29,171000,171250,1.01,1.02,0.98,1.02,+0.04,6
104/12/30,131000,126250,0.96,0.97,0.95,0.95,-0.07,4
104/12/31,0,0,---,---,---,---,---,0
105/01/04,247000,247550,0.99,1.01,0.99,1.01,+0.05,6
105/01/05,309000,323460,1.03,1.06,1.03,1.04,+0.03,9
105/01/06,568000,602900,1.05,1.10,1.03,1.08,+0.04,14
105/01/07,677000,753390,1.07,1.20,1.06,1.14,+0.06,23
105/01/08,199000,225180,1.17,1.17,1.03,1.03,-0.11,12
105/01/11,59000,62890,1.03,1.07,1.03,1.07,+0.04,3
105/01/12,759000,838590,1.08,1.19,1.08,1.19,+0.12,21
105/01/13,625000,703410,1.11,1.13,1.11,1.12,-0.07,9
105/01/14,132000,151890,1.17,1.17,1.09,1.12,0.00,8
105/01/15,77000,81570,1.06,1.06,1.05,1.05,-0.07,3
105/01/18,2000,2080,1.05,1.05,1.03,1.03,-0.02,2
105/01/19,0,0,---,---,---,---,---,0
105/01/20,312000,329340,1.03,1.08,1.02,1.08,+0.09,9
105/01/21,365000,379320,1.03,1.05,1.03,1.05,-0.03,7
105/01/22,114000,122280,1.06,1.12,1.06,1.12,+0.07,9
105/01/25,67000,70170,1.06,1.06,1.03,1.03,-0.09,7
105/01/26,5000,5200,1.04,1.04,1.04,1.04,+0.01,2
105/01/27,34000,35660,1.04,1.06,1.04,1.06,+0.02,2
105/01/28,46000,47380,1.03,1.03,1.03,1.03,-0.03,1
105/01/29,33000,32690,1.01,1.01,0.98,0.98,-0.05,4
105/01/30,11000,9470,0.87,0.87,0.86,0.86,-0.12,2
105/02/01,195000,172340,0.87,0.90,0.87,0.90,+0.04,4
105/02/02,168000,150180,0.89,0.91,0.89,0.91,+0.01,3
105/02/03,33000,30360,0.92,0.92,0.92,0.92,+0.01,1
105/02/15,101000,93950,0.95,0.95,0.93,0.93,+0.01,2
105/02/16,103000,93730,0.91,0.91,0.91,0.91,-0.02,3
105/02/17,6000,4960,0.83,0.83,0.82,0.82,-0.09,2
105/02/18,179000,154170,0.85,0.87,0.85,0.87,+0.05,3
105/02/19,197000,166080,0.84,0.87,0.84,0.87,0.00,2
105/02/22,229000,213150,0.91,0.94,0.91,0.94,+0.07,11
105/02/23,200000,180070,0.90,0.91,0.90,0.91,-0.03,7
105/02/24,181000,168230,0.89,0.94,0.89,0.93,+0.02,7
105/02/25,698000,646350,0.92,0.94,0.91,0.94,+0.01,12
105/02/26,164000,148100,0.90,0.92,0.89,0.89,-0.05,5
105/03/01,647000,560830,0.86,0.89,0.86,0.89,0.00,7
105/03/02,201000,172460,0.86,0.87,0.83,0.86,-0.03,7
105/03/03,90000,77220,0.87,0.87,0.84,0.87,+0.01,3
105/03/04,53000,44550,0.84,0.85,0.84,0.85,-0.02,2
105/03/07,401000,342850,0.85,0.87,0.85,0.87,+0.02,5
105/03/08,518000,447840,0.84,0.88,0.84,0.87,0.00,6
105/03/09,100000,85000,0.85,0.85,0.85,0.85,-0.02,1
105/03/10,23000,19090,0.83,0.83,0.83,0.83,-0.02,2
105/03/11,31000,25070,0.83,0.83,0.77,0.77,-0.06,2
105/03/14,78000,60060,0.77,0.77,0.77,0.77,0.00,1
105/03/15,78000,57720,0.74,0.74,0.74,0.74,-0.03,1
105/03/16,4000,3080,0.77,0.77,0.77,0.77,+0.03,1
105/03/17,0,0,---,---,---,---,---,0
105/03/18,100000,79500,0.80,0.80,0.79,0.79,-0.01,3
105/03/21,0,0,---,---,---,---,---,0
105/03/22,100000,77500,0.78,0.78,0.77,0.77,+0.01,2
105/03/23,50000,38000,0.76,0.76,0.76,0.76,-0.01,1
105/03/24,60000,47400,0.79,0.79,0.79,0.79,+0.03,2
105/03/25,100000,75500,0.75,0.76,0.75,0.76,-0.03,2
105/03/28,408000,319860,0.78,0.81,0.78,0.81,+0.05,7
105/03/29,566000,485570,0.83,0.92,0.82,0.92,+0.11,26
105/03/30,450000,392380,0.87,0.89,0.86,0.88,-0.04,20
105/03/31,0,0,---,---,---,---,---,0
105/04/01,9000,7480,0.84,0.84,0.81,0.83,+0.01,3
