105/11/11,36000,31820,0.88,0.89,0.88,0.89,-0.04,2
105/11/14,413000,362890,0.85,0.91,0.84,0.91,+0.02,7
105/11/15,235000,188450,0.83,0.83,0.77,0.77,-0.14,8
105/11/16,96000,74430,0.75,0.80,0.75,0.75,-0.02,6
105/11/17,291000,219550,0.73,0.77,0.73,0.77,+0.02,8
105/11/18,722000,576050,0.76,0.83,0.76,0.79,+0.02,24
105/11/21,306000,232520,0.76,0.77,0.74,0.75,-0.04,8
105/11/22,305000,214500,0.72,0.72,0.68,0.71,-0.04,5
105/11/23,508000,361740,0.73,0.73,0.68,0.69,-0.02,7
105/11/24,914000,638020,0.69,0.73,0.67,0.73,+0.04,20
105/11/25,708000,442750,0.67,0.68,0.55,0.59,-0.14,21
105/11/28,921000,476140,0.53,0.54,0.49,0.51,-0.08,26
105/11/29,687000,350340,0.51,0.51,0.50,0.51,0.00,9
105/11/30,579000,289020,0.49,0.53,0.48,0.53,+0.02,9
105/12/01,796000,461470,0.55,0.61,0.55,0.56,+0.03,27
105/12/02,539000,316650,0.60,0.60,0.58,0.59,+0.03,14
105/12/05,655000,375030,0.58,0.59,0.55,0.57,-0.02,12
105/12/06,584000,352700,0.59,0.62,0.59,0.61,+0.04,11
105/12/07,619000,352870,0.57,0.58,0.56,0.58,-0.03,11
105/12/08,959000,488500,0.54,0.54,0.48,0.51,-0.07,16
105/12/09,733000,369840,0.50,0.51,0.49,0.51,0.00,10
105/12/12,270000,150240,0.53,0.57,0.53,0.56,+0.05,7
105/12/13,625000,346800,0.56,0.58,0.54,0.56,0.00,10
105/12/14,886000,454080,0.53,0.54,0.48,0.49,-0.07,18
105/12/15,621000,303300,0.50,0.50,0.48,0.49,0.00,7
105/12/16,428000,187040,0.44,0.44,0.42,0.44,-0.05,8
105/12/19,849000,375860,0.44,0.45,0.43,0.44,0.00,11
105/12/20,1018000,420560,0.43,0.43,0.39,0.41,-0.03,18
105/12/21,132000,55440,0.42,0.42,0.42,0.42,+0.01,4
105/12/22,110000,45100,0.41,0.41,0.41,0.41,-0.01,2
105/12/23,281000,115600,0.41,0.42,0.40,0.42,+0.01,5
105/12/26,420000,171400,0.40,0.42,0.40,0.41,-0.01,6
105/12/27,1024000,394810,0.40,0.40,0.38,0.38,-0.03,17
105/12/28,11000,4280,0.38,0.39,0.38,0.39,+0.01,2
105/12/29,115000,48200,0.41,0.42,0.41,0.42,+0.03,3
105/12/30,15000,6300,0.42,0.42,0.42,0.42,0.00,1
106/01/03,444000,202240,0.45,0.46,0.45,0.45,+0.03,5
106/01/04,220000,93600,0.43,0.43,0.42,0.43,-0.02,3
106/01/05,707000,279570,0.41,0.41,0.36,0.36,-0.07,15
106/01/06,360000,135300,0.36,0.39,0.36,0.39,+0.03,8
106/01/09,1240000,504230,0.38,0.44,0.38,0.43,+0.04,15
106/01/10,554000,230500,0.41,0.43,0.41,0.41,-0.02,7
106/01/11,360000,153200,0.40,0.43,0.40,0.43,+0.02,6
106/01/12,702000,314920,0.42,0.47,0.42,0.47,+0.04,13
106/01/13,416000,204200,0.50,0.51,0.46,0.46,-0.01,10
106/01/16,1363000,611500,0.45,0.46,0.44,0.46,0.00,17
106/01/17,903000,401370,0.44,0.45,0.44,0.44,-0.02,11
106/01/18,1183000,483210,0.42,0.42,0.39,0.40,-0.04,16
106/01/19,1078000,405250,0.37,0.38,0.37,0.38,-0.02,13
106/01/20,885000,316250,0.36,0.37,0.34,0.35,-0.03,10
106/01/23,705000,230050,0.32,0.33,0.32,0.32,-0.03,6
106/01/24,684000,215230,0.32,0.32,0.31,0.31,-0.01,4
106/02/02,905000,224000,0.28,0.29,0.22,0.22,-0.09,11
106/02/03,924000,153840,0.15,0.18,0.15,0.18,-0.04,11
106/02/06,634000,121460,0.20,0.20,0.19,0.19,+0.01,5
106/02/07,1705000,257860,0.17,0.17,0.13,0.13,-0.06,19
106/02/08,0,0,---,---,---,---,---,0
106/02/09,800000,98000,0.12,0.13,0.12,0.13,0.00,6
106/02/10,889000,134950,0.14,0.18,0.14,0.16,+0.03,10
106/02/13,1107000,177120,0.16,0.16,0.16,0.16,0.00,11
106/02/14,771000,129610,0.15,0.17,0.15,0.17,+0.01,8
106/02/15,100000,17000,0.17,0.17,0.17,0.17,0.00,1
106/02/16,0,0,---,---,---,---,---,0
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,0,0,---,---,---,---,---,0
106/02/24,434000,41060,0.09,0.10,0.09,0.10,0.00,2
106/03/01,66000,7920,0.12,0.12,0.12,0.12,+0.02,1
106/03/02,468000,60840,0.13,0.13,0.13,0.13,+0.01,2
106/03/03,0,0,---,---,---,---,---,0
106/03/06,0,0,---,---,---,---,---,0
106/03/07,0,0,---,---,---,---,---,0
106/03/08,0,0,---,---,---,---,---,0
106/03/09,0,0,---,---,---,---,---,0
106/03/10,5000,800,0.16,0.16,0.16,0.16,0.00,1
106/03/13,0,0,---,---,---,---,---,0
106/03/14,0,0,---,---,---,---,---,0
106/03/15,0,0,---,---,---,---,---,0
106/03/16,0,0,---,---,---,---,---,0
106/03/17,0,0,---,---,---,---,---,0
106/03/20,0,0,---,---,---,---,---,0
106/03/21,0,0,---,---,---,---,---,0
106/03/22,0,0,---,---,---,---,---,0
106/03/23,0,0,---,---,---,---,---,0
106/03/24,0,0,---,---,---,---,---,0
106/03/27,0,0,---,---,---,---,---,0
106/03/28,0,0,---,---,---,---,---,0
106/03/29,0,0,---,---,---,---,---,0
106/03/30,20000,1000,0.05,0.05,0.05,0.05,-0.04,1
106/03/31,30000,1500,0.05,0.05,0.05,0.05,0.00,1
106/04/05,0,0,---,---,---,---,---,0
106/04/06,0,0,---,---,---,---,---,0
106/04/07,220000,19800,0.09,0.09,0.09,0.09,+0.02,1
106/04/10,0,0,---,---,---,---,---,0
