100/09/26,20000,12200,0.61,0.61,0.61,0.61,-0.11,1
100/09/27,204000,117580,0.57,0.59,0.57,0.59,-0.02,8
100/09/28,28000,14960,0.54,0.54,0.52,0.52,-0.07,3
100/09/29,0,0,0.00,0.00,0.00,0.00,---,0
100/09/30,10000,5000,0.50,0.50,0.50,0.50,-0.02,1
100/10/03,140000,73930,0.51,0.54,0.51,0.54,+0.04,5
100/10/04,250000,137520,0.56,0.56,0.55,0.55,+0.01,6
100/10/05,398000,205710,0.51,0.52,0.51,0.52,-0.03,9
100/10/06,852000,438760,0.52,0.54,0.50,0.53,+0.01,26
100/10/07,303000,152100,0.50,0.51,0.50,0.51,-0.02,9
100/10/11,230000,92020,0.45,0.45,0.33,0.33,-0.18,8
100/10/12,423000,173480,0.43,0.43,0.40,0.41,+0.08,14
100/10/13,176000,68650,0.40,0.40,0.39,0.39,-0.02,6
100/10/14,528000,207520,0.40,0.40,0.39,0.39,0.00,10
100/10/17,522000,192600,0.36,0.38,0.36,0.38,-0.01,10
100/10/18,263000,101190,0.39,0.40,0.38,0.39,+0.01,7
100/10/19,355000,149850,0.42,0.43,0.42,0.43,+0.04,6
100/10/20,191000,75250,0.41,0.41,0.39,0.39,-0.04,5
100/10/21,310000,125750,0.41,0.42,0.40,0.40,+0.01,7
100/10/24,311000,116480,0.38,0.38,0.37,0.37,-0.03,6
100/10/25,60000,22300,0.38,0.38,0.37,0.37,0.00,2
100/10/26,3000,1140,0.38,0.38,0.38,0.38,+0.01,1
100/10/27,237000,89790,0.37,0.38,0.37,0.38,0.00,6
100/10/28,190000,74100,0.39,0.39,0.39,0.39,+0.01,3
100/10/31,0,0,0.00,0.00,0.00,0.00,---,0
100/11/01,0,0,0.00,0.00,0.00,0.00,---,0
100/11/02,3000,1140,0.38,0.38,0.38,0.38,0.00,1
100/11/03,40000,15200,0.38,0.38,0.38,0.38,0.00,1
100/11/04,82000,29530,0.36,0.37,0.36,0.37,-0.01,2
100/11/07,10000,3600,0.36,0.36,0.36,0.36,-0.01,2
100/11/08,0,0,0.00,0.00,0.00,0.00,---,0
100/11/09,6000,2220,0.37,0.37,0.37,0.37,+0.02,1
100/11/10,228000,96920,0.41,0.44,0.41,0.44,+0.07,14
100/11/11,199000,85540,0.43,0.46,0.42,0.42,-0.02,10
100/11/14,156000,58160,0.40,0.40,0.36,0.37,-0.05,4
100/11/15,31000,11620,0.38,0.38,0.37,0.37,0.00,3
100/11/16,56000,21130,0.38,0.38,0.37,0.38,+0.01,4
100/11/17,270000,100700,0.39,0.39,0.36,0.36,-0.02,5
100/11/18,97000,35840,0.36,0.37,0.36,0.37,+0.01,4
100/11/21,282000,112790,0.40,0.40,0.39,0.39,+0.02,6
100/11/22,147000,59970,0.40,0.42,0.39,0.39,0.00,14
100/11/23,260000,105290,0.38,0.41,0.38,0.41,+0.02,7
100/11/24,685000,319140,0.47,0.48,0.43,0.45,+0.04,20
100/11/25,534000,246480,0.47,0.48,0.45,0.47,+0.02,19
100/11/28,1032000,448680,0.45,0.45,0.41,0.41,-0.06,24
100/11/29,493000,196870,0.40,0.40,0.39,0.39,-0.02,18
100/11/30,883000,368520,0.40,0.43,0.40,0.43,+0.04,21
100/12/01,242000,90860,0.37,0.39,0.37,0.39,-0.04,8
100/12/02,11000,4190,0.38,0.39,0.38,0.39,0.00,2
100/12/05,182000,65520,0.36,0.36,0.36,0.36,-0.03,6
100/12/06,300000,107100,0.34,0.36,0.34,0.36,0.00,7
100/12/07,146000,52260,0.34,0.38,0.34,0.38,+0.02,5
100/12/08,348000,127460,0.36,0.37,0.35,0.35,-0.03,13
100/12/09,172000,65880,0.38,0.39,0.37,0.39,+0.04,6
100/12/12,415000,144500,0.36,0.36,0.34,0.35,-0.04,17
100/12/13,102000,36460,0.36,0.38,0.35,0.37,+0.02,4
100/12/14,35000,12550,0.35,0.37,0.35,0.37,0.00,2
100/12/15,232000,85850,0.37,0.38,0.37,0.38,+0.01,4
100/12/16,614000,236660,0.38,0.40,0.37,0.40,+0.02,18
