102/05/17,55000,63700,1.15,1.17,1.15,1.17,-0.21,3
102/05/20,0,0,---,---,---,---,---,0
102/05/21,55000,64900,1.18,1.18,1.18,1.18,-0.03,1
102/05/22,208000,249470,1.17,1.23,1.17,1.23,+0.05,6
102/05/23,160000,192630,1.19,1.29,1.18,1.29,+0.06,5
102/05/24,110000,150700,1.37,1.37,1.37,1.37,+0.08,2
102/05/27,10000,13700,1.37,1.37,1.37,1.37,0.00,1
102/05/28,2000,2640,1.32,1.32,1.32,1.32,-0.05,1
102/05/29,0,0,---,---,---,---,---,0
102/05/30,20000,23800,1.19,1.19,1.19,1.19,-0.04,1
102/05/31,20000,24200,1.21,1.21,1.21,1.21,+0.02,1
102/06/03,2000,2620,1.31,1.31,1.31,1.31,+0.10,1
102/06/04,0,0,---,---,---,---,---,0
102/06/05,70000,95780,1.37,1.37,1.36,1.36,+0.04,2
102/06/06,162000,216650,1.34,1.40,1.32,1.40,+0.04,6
102/06/07,10000,13500,1.35,1.35,1.35,1.35,-0.05,1
102/06/10,114000,145740,1.32,1.32,1.25,1.25,-0.10,4
102/06/11,20000,23500,1.18,1.18,1.17,1.17,-0.08,2
102/06/13,0,0,---,---,---,---,---,0
102/06/14,200000,268000,1.34,1.34,1.34,1.34,+0.05,3
102/06/17,199000,250740,1.26,1.26,1.26,1.26,-0.08,3
102/06/18,0,0,---,---,---,---,---,0
102/06/19,60000,72600,1.21,1.21,1.21,1.21,0.00,2
102/06/20,50000,61500,1.23,1.23,1.23,1.23,+0.02,2
102/06/21,23000,31110,1.37,1.37,1.33,1.37,+0.14,3
102/06/24,125000,169620,1.31,1.39,1.31,1.37,0.00,6
102/06/25,263000,396380,1.37,1.62,1.37,1.62,+0.25,10
102/06/26,300000,427160,1.44,1.48,1.39,1.41,-0.21,12
102/06/27,163000,196520,1.29,1.29,1.12,1.12,-0.29,10
102/06/28,96000,103020,1.10,1.10,1.07,1.07,-0.05,4
102/07/01,155000,158200,1.02,1.04,1.01,1.01,-0.06,5
102/07/02,1000,1050,1.05,1.05,1.05,1.05,+0.04,1
102/07/03,30000,32800,1.10,1.10,1.09,1.09,+0.04,2
102/07/04,30000,38400,1.29,1.29,1.26,1.26,+0.17,2
102/07/05,51000,60770,1.27,1.27,1.17,1.21,-0.05,4
102/07/08,60000,74700,1.22,1.25,1.22,1.25,+0.04,4
102/07/09,41000,44240,1.12,1.12,0.94,0.94,-0.31,4
102/07/10,1000,860,0.86,0.86,0.86,0.86,-0.08,1
102/07/11,0,0,---,---,---,---,---,0
102/07/12,0,0,---,---,---,---,---,0
102/07/15,0,0,---,---,---,---,---,0
102/07/16,41000,28700,0.70,0.70,0.70,0.70,-0.16,4
102/07/17,396000,238590,0.61,0.61,0.60,0.60,-0.10,4
102/07/18,447000,294170,0.60,0.71,0.60,0.65,+0.05,7
102/07/19,527000,353040,0.69,0.70,0.62,0.62,-0.03,36
102/07/22,347000,229800,0.63,0.76,0.63,0.71,+0.09,6
102/07/23,0,0,---,---,---,---,---,0
102/07/24,218000,130800,0.58,0.62,0.58,0.62,-0.08,4
102/07/25,560000,388820,0.70,0.70,0.66,0.66,+0.04,9
102/07/26,342000,221230,0.64,0.70,0.64,0.69,+0.03,7
102/07/29,109000,69170,0.63,0.68,0.63,0.68,-0.01,2
102/07/30,149000,98350,0.65,0.68,0.65,0.68,0.00,2
102/07/31,347000,230500,0.67,0.67,0.65,0.67,-0.01,4
102/08/01,865000,574570,0.67,0.69,0.59,0.59,-0.08,10
102/08/02,400000,231980,0.58,0.60,0.57,0.57,-0.02,6
102/08/05,198000,104940,0.53,0.53,0.53,0.53,-0.04,2
102/08/06,0,0,---,---,---,---,---,0
102/08/07,198000,104940,0.53,0.53,0.53,0.53,-0.02,2
102/08/08,103000,54590,0.53,0.53,0.53,0.53,0.00,2
102/08/09,0,0,---,---,---,---,---,0
102/08/12,0,0,---,---,---,---,---,0
102/08/13,119000,63860,0.54,0.54,0.52,0.52,-0.03,2
102/08/14,0,0,---,---,---,---,---,0
102/08/15,0,0,---,---,---,---,---,0
102/08/16,891000,498960,0.56,0.56,0.56,0.56,+0.02,10
102/08/19,1169000,577830,0.54,0.54,0.41,0.42,-0.14,13
102/08/20,941000,496750,0.53,0.53,0.51,0.51,+0.09,11
102/08/22,297000,153450,0.53,0.53,0.51,0.51,0.00,3
102/08/23,396000,203940,0.52,0.52,0.51,0.51,0.00,4
102/08/26,416000,221880,0.51,0.60,0.51,0.60,+0.09,5
102/08/27,322000,218830,0.61,0.80,0.61,0.80,+0.20,5
102/08/28,369000,322310,0.92,0.92,0.78,0.86,+0.06,14
102/08/29,155000,108200,0.71,0.72,0.68,0.68,-0.18,7
102/08/30,55000,34700,0.65,0.65,0.60,0.62,-0.06,4
102/09/02,15000,9300,0.62,0.62,0.62,0.62,0.00,1
