102/12/11,5000,2650,0.53,0.53,0.53,0.53,-0.14,1
102/12/12,0,0,---,---,---,---,---,0
102/12/13,5000,2800,0.56,0.56,0.56,0.56,-0.02,1
102/12/16,0,0,---,---,---,---,---,0
102/12/17,0,0,---,---,---,---,---,0
102/12/18,20000,10000,0.50,0.50,0.50,0.50,-0.02,1
102/12/19,20000,10000,0.50,0.50,0.50,0.50,0.00,1
102/12/20,0,0,---,---,---,---,---,0
102/12/23,0,0,---,---,---,---,---,0
102/12/24,0,0,---,---,---,---,---,0
102/12/25,0,0,---,---,---,---,---,0
102/12/26,5000,2350,0.47,0.47,0.47,0.47,0.00,1
102/12/27,5000,2150,0.43,0.43,0.43,0.43,-0.04,1
102/12/30,0,0,---,---,---,---,---,0
102/12/31,0,0,---,---,---,---,---,0
103/01/02,0,0,---,---,---,---,---,0
103/01/03,0,0,---,---,---,---,---,0
103/01/06,0,0,---,---,---,---,---,0
103/01/07,0,0,---,---,---,---,---,0
103/01/08,0,0,---,---,---,---,---,0
103/01/09,4000,1800,0.45,0.45,0.45,0.45,+0.01,1
103/01/10,4000,1760,0.44,0.44,0.44,0.44,-0.01,1
103/01/13,0,0,---,---,---,---,---,0
103/01/14,0,0,---,---,---,---,---,0
103/01/15,0,0,---,---,---,---,---,0
103/01/16,0,0,---,---,---,---,---,0
103/01/17,0,0,---,---,---,---,---,0
103/01/20,0,0,---,---,---,---,---,0
103/01/21,0,0,---,---,---,---,---,0
103/01/22,0,0,---,---,---,---,---,0
103/01/23,0,0,---,---,---,---,---,0
103/01/24,5000,1500,0.30,0.30,0.30,0.30,-0.01,1
103/01/27,0,0,---,---,---,---,---,0
103/02/05,0,0,---,---,---,---,---,0
103/02/06,50000,11500,0.23,0.23,0.23,0.23,-0.09,1
103/02/07,150000,29500,0.20,0.20,0.18,0.20,-0.03,3
103/02/10,155000,27600,0.19,0.19,0.16,0.17,-0.03,4
103/02/11,80000,15400,0.20,0.20,0.18,0.18,+0.01,2
103/02/12,125000,20000,0.16,0.16,0.16,0.16,-0.02,3
103/02/13,50000,7500,0.15,0.15,0.15,0.15,-0.01,1
103/02/14,159000,24940,0.17,0.17,0.15,0.15,0.00,4
103/02/17,114000,18390,0.16,0.17,0.16,0.17,+0.02,4
103/02/18,55000,7150,0.13,0.13,0.13,0.13,-0.04,2
103/02/19,5000,600,0.12,0.12,0.12,0.12,-0.01,1
103/02/20,10000,1200,0.12,0.12,0.12,0.12,0.00,1
103/02/21,0,0,---,---,---,---,---,0
103/02/24,0,0,---,---,---,---,---,0
103/02/25,0,0,---,---,---,---,---,0
103/02/26,0,0,---,---,---,---,---,0
103/02/27,0,0,---,---,---,---,---,0
103/03/03,50000,6000,0.12,0.12,0.12,0.12,-0.03,1
103/03/04,149000,13910,0.09,0.10,0.09,0.09,-0.03,3
103/03/05,149000,14900,0.10,0.10,0.10,0.10,+0.01,2
103/03/06,0,0,---,---,---,---,---,0
103/03/07,128000,18100,0.13,0.15,0.13,0.15,+0.03,4
103/03/10,420000,70900,0.16,0.17,0.16,0.17,+0.02,6
103/03/11,50000,7800,0.16,0.16,0.15,0.15,-0.02,2
103/03/12,412000,51440,0.12,0.13,0.12,0.13,-0.02,5
103/03/13,0,0,---,---,---,---,---,0
103/03/14,699000,97850,0.13,0.15,0.13,0.14,+0.01,8
103/03/17,0,0,---,---,---,---,---,0
103/03/18,0,0,---,---,---,---,---,0
103/03/19,0,0,---,---,---,---,---,0
103/03/20,0,0,---,---,---,---,---,0
103/03/21,80000,6900,0.08,0.09,0.08,0.09,-0.02,2
103/03/24,20000,1800,0.09,0.09,0.09,0.09,0.00,1
103/03/25,35000,2800,0.08,0.08,0.08,0.08,-0.01,2
103/03/26,10000,700,0.07,0.07,0.07,0.07,-0.01,1
103/03/27,75000,6750,0.09,0.09,0.09,0.09,+0.02,3
103/03/28,0,0,---,---,---,---,---,0
103/03/31,15000,1350,0.09,0.09,0.09,0.09,0.00,1
103/04/01,15000,1350,0.09,0.09,0.09,0.09,0.00,1
103/04/02,15000,1200,0.08,0.08,0.08,0.08,-0.01,1
103/04/03,15000,1200,0.08,0.08,0.08,0.08,0.00,1
103/04/07,200000,15500,0.08,0.08,0.07,0.08,0.00,4
