95/06/26,16867000,169478660,10.08,10.08,10.01,10.03,0.03,369
95/06/27,6581000,66023940,10.03,10.04,10.03,10.03,,175
95/06/28,7084000,70935700,10.03,10.03,10.00,10.01,-0.02,157
95/06/29,4244000,42524830,10.02,10.02,10.01,10.02,0.01,158
95/06/30,5741000,57569690,10.02,10.04,10.02,10.03,0.01,95
95/07/03,598000,6000120,10.04,10.04,10.02,10.03,,29
95/07/04,1133000,11353510,10.03,10.03,10.02,10.02,-0.01,34
95/07/05,1492000,14949970,10.03,10.03,10.02,10.02,,39
95/07/06,506000,5070340,10.03,10.03,10.02,10.02,,23
95/07/07,576000,5771540,10.02,10.03,10.02,10.02,,25
95/07/10,1470000,14734400,10.02,10.03,10.02,10.02,,34
95/07/11,1090000,10926830,10.02,10.03,10.02,10.02,,45
95/07/12,910000,9118050,10.02,10.02,10.01,10.02,,32
95/07/13,858000,8591580,10.02,10.02,10.01,10.01,-0.01,27
95/07/14,2011000,20134240,10.01,10.02,10.01,10.01,,39
95/07/17,608000,6087100,10.01,10.02,10.01,10.01,,24
95/07/18,705000,7058050,10.01,10.02,10.01,10.01,,30
95/07/19,1408000,14093240,10.01,10.01,10.00,10.01,,46
95/07/20,1188000,11887130,10.01,10.01,10.00,10.00,-0.01,45
95/07/21,1096000,10965400,10.00,10.01,10.00,10.01,0.01,46
95/07/24,1236000,12357610,10.01,10.01,9.99,10.00,-0.01,45
95/07/25,930000,9300000,10.00,10.00,10.00,10.00,,30
95/07/26,1065000,10650100,10.00,10.01,9.99,10.00,,24
95/07/27,1419000,14189990,10.00,10.00,9.99,10.00,,35
95/07/28,841000,8409960,10.00,10.01,9.99,9.99,-0.01,33
95/07/31,1114000,11140000,10.00,10.00,10.00,10.00,0.01,38
95/08/01,1395000,13950020,10.00,10.01,10.00,10.00,,29
95/08/02,1731000,17308000,10.00,10.00,9.99,9.99,-0.01,33
95/08/03,1661000,16608390,9.99,10.00,9.99,9.99,,35
95/08/04,1588000,15879990,10.00,10.00,9.99,10.00,0.01,40
95/08/07,1048000,10480000,10.00,10.00,10.00,10.00,,30
95/08/08,596000,5960000,10.00,10.00,10.00,10.00,,18
95/08/09,1706000,17059540,10.00,10.00,9.99,9.99,-0.01,41
95/08/10,2465000,24625350,9.99,9.99,9.99,9.99,,58
95/08/11,1096000,10944610,9.99,9.99,9.98,9.99,,31
95/08/14,830000,8281430,9.99,9.99,9.95,9.95,-0.04,46
95/08/15,1063000,10524930,9.95,9.96,9.80,9.85,-0.10,87
95/08/16,1438000,13984920,9.84,9.84,9.66,9.70,-0.15,113
95/08/17,575000,5620740,9.79,9.83,9.70,9.80,0.10,36
95/08/18,96000,941510,9.80,9.85,9.80,9.85,0.05,11
95/08/21,133000,1303800,9.84,9.84,9.80,9.80,-0.05,14
95/08/22,305000,2994270,9.75,9.83,9.75,9.83,0.03,24
95/08/23,452000,4454320,9.81,9.87,9.81,9.87,0.04,23
