104/09/17,0,0,---,---,---,---,---,0
104/09/18,0,0,---,---,---,---,---,0
104/09/21,0,0,---,---,---,---,---,0
104/09/22,43000,167880,3.90,3.91,3.90,3.90,-0.21,4
104/09/23,613000,2430120,3.94,4.04,3.93,4.04,+0.14,18
104/09/24,859000,3482790,3.98,4.21,3.98,4.19,+0.15,33
104/09/25,272000,1114810,4.08,4.13,4.07,4.07,-0.12,8
104/09/30,20000,82000,4.10,4.10,4.10,4.10,+0.03,1
104/10/01,70000,271000,3.92,3.92,3.86,3.86,-0.24,5
104/10/02,133000,519780,3.90,3.96,3.90,3.90,+0.04,6
104/10/05,223000,841480,3.80,3.82,3.70,3.75,-0.15,12
104/10/06,223000,846350,3.77,3.84,3.77,3.79,+0.04,9
104/10/07,253000,947300,3.80,3.80,3.70,3.72,-0.07,15
104/10/08,194000,722270,3.65,3.78,3.63,3.76,+0.04,18
104/10/12,442000,1675800,3.72,3.84,3.72,3.78,+0.02,15
104/10/13,379000,1400330,3.69,3.74,3.68,3.74,-0.04,14
104/10/14,72000,270830,3.78,3.78,3.75,3.76,+0.02,5
104/10/15,23000,86360,3.76,3.76,3.64,3.64,-0.12,2
104/10/16,0,0,---,---,---,---,---,0
104/10/19,118000,443800,3.76,3.82,3.76,3.82,+0.05,5
104/10/20,225000,839550,3.70,3.75,3.68,3.73,-0.09,8
104/10/21,342000,1292980,3.73,3.81,3.71,3.81,+0.08,28
104/10/22,1396000,5449780,3.85,4.02,3.83,3.91,+0.10,59
104/10/23,1131000,4233640,3.76,3.80,3.67,3.73,-0.18,75
104/10/26,58000,207770,3.60,3.61,3.52,3.57,-0.16,11
104/10/27,47000,168940,3.56,3.61,3.56,3.61,+0.04,8
104/10/28,64000,231730,3.67,3.67,3.58,3.62,+0.01,9
104/10/29,66000,233220,3.56,3.58,3.52,3.52,-0.10,12
104/10/30,61000,220070,3.62,3.68,3.58,3.58,+0.06,16
104/11/02,52000,174040,3.43,3.43,3.25,3.28,-0.30,14
104/11/03,235000,765340,3.30,3.32,3.19,3.19,-0.09,13
104/11/04,289000,878920,3.12,3.12,2.95,3.04,-0.15,18
104/11/05,127000,390320,3.04,3.10,3.00,3.00,-0.04,8
104/11/06,151000,447980,2.93,2.99,2.93,2.97,-0.03,14
104/11/09,296000,867040,2.88,2.95,2.87,2.92,-0.05,12
104/11/10,230000,686220,2.98,3.03,2.96,3.00,+0.08,10
104/11/11,79000,241800,3.06,3.12,3.03,3.09,+0.09,8
104/11/12,136000,429390,3.12,3.19,3.10,3.10,+0.01,9
104/11/13,43000,135040,3.13,3.16,3.13,3.16,+0.06,2
104/11/16,84000,277500,3.37,3.37,3.24,3.36,+0.20,12
104/11/17,182000,590030,3.21,3.32,3.18,3.28,-0.08,9
104/11/18,159000,506910,3.23,3.23,3.11,3.20,-0.08,15
104/11/19,153000,478780,3.09,3.20,3.09,3.11,-0.09,13
104/11/20,188000,570390,2.98,3.10,2.98,3.08,-0.03,7
104/11/23,359000,1135670,3.05,3.19,3.05,3.19,+0.11,12
104/11/24,905000,2940670,3.18,3.36,3.15,3.19,0.00,39
104/11/25,626000,1986310,3.16,3.29,3.15,3.23,+0.04,29
104/11/26,333000,1065590,3.17,3.22,3.13,3.16,-0.07,29
104/11/27,127000,396500,3.10,3.14,3.03,3.03,-0.13,10
104/11/30,418000,1276280,3.07,3.08,3.03,3.03,0.00,9
104/12/01,613000,1638190,2.81,2.81,2.31,2.46,-0.57,52
104/12/02,539000,1290430,2.25,2.50,2.25,2.48,+0.02,18
104/12/03,1303000,3020260,2.49,2.51,2.07,2.19,-0.29,50
104/12/04,1028000,2276300,2.31,2.31,2.18,2.20,+0.01,19
104/12/07,667000,1264980,2.01,2.04,1.81,1.96,-0.24,36
104/12/08,656000,1317870,1.96,2.07,1.96,2.07,+0.11,35
104/12/09,422000,913520,2.05,2.40,2.05,2.24,+0.17,49
104/12/10,393000,895760,2.26,2.32,2.21,2.27,+0.03,23
104/12/11,45000,103080,2.21,2.35,2.21,2.35,+0.08,14
104/12/14,107000,253530,2.46,2.46,2.30,2.34,-0.01,12
104/12/15,62000,136400,2.23,2.23,2.18,2.21,-0.13,8
104/12/16,155000,336170,2.19,2.19,2.08,2.18,-0.03,9
