102/10/11,0,0,---,---,---,---,---,0
102/10/14,0,0,---,---,---,---,---,0
102/10/15,0,0,---,---,---,---,---,0
102/10/16,0,0,---,---,---,---,---,0
102/10/17,0,0,---,---,---,---,---,0
102/10/18,525000,536100,0.99,1.04,0.99,1.04,-0.01,8
102/10/21,829000,919550,1.10,1.12,1.10,1.12,+0.08,9
102/10/22,50000,55500,1.11,1.11,1.11,1.11,-0.01,1
102/10/23,277000,312320,1.11,1.15,1.11,1.15,+0.04,6
102/10/24,304000,334260,1.11,1.11,1.08,1.08,-0.07,4
102/10/25,109000,118910,1.09,1.10,1.09,1.10,+0.02,2
102/10/28,20000,22200,1.11,1.11,1.11,1.11,+0.01,2
102/10/29,40000,43600,1.09,1.09,1.09,1.09,-0.02,1
102/10/30,199000,206950,1.05,1.05,1.03,1.03,-0.06,3
102/10/31,199000,206230,1.04,1.04,1.03,1.03,0.00,4
102/11/01,198000,198000,1.00,1.00,1.00,1.00,-0.03,2
102/11/04,198000,199980,1.01,1.01,1.01,1.01,+0.01,2
102/11/05,2275000,2118020,0.91,1.01,0.86,0.99,-0.02,42
102/11/06,2824000,2796190,0.96,1.02,0.92,0.95,-0.04,63
102/11/07,1291000,1230450,0.94,0.98,0.92,0.95,0.00,26
102/11/08,788000,755240,0.97,0.97,0.94,0.95,0.00,13
102/11/11,619000,526620,0.86,0.87,0.83,0.85,-0.10,21
102/11/12,1388000,1266510,0.85,1.00,0.84,0.91,+0.06,44
102/11/13,1020000,943230,0.90,0.95,0.89,0.95,+0.04,28
102/11/14,383000,358400,0.92,0.95,0.91,0.94,-0.01,14
102/11/15,277000,237950,0.85,0.89,0.85,0.89,-0.05,16
102/11/18,308000,279500,0.89,0.95,0.89,0.95,+0.06,13
102/11/19,783000,694440,0.92,0.93,0.87,0.89,-0.06,24
102/11/20,1360000,1172890,0.85,0.88,0.85,0.87,-0.02,35
102/11/21,435000,383430,0.88,0.91,0.88,0.91,+0.04,10
102/11/22,336000,304300,0.90,0.92,0.89,0.89,-0.02,12
102/11/25,249000,214820,0.85,0.87,0.83,0.85,-0.04,12
102/11/26,1154000,1017430,0.83,0.90,0.83,0.88,+0.03,20
102/11/27,1276000,1055480,0.85,0.85,0.78,0.80,-0.08,22
102/11/28,1409000,1119280,0.82,0.82,0.78,0.81,+0.01,24
102/11/29,763000,611250,0.79,0.81,0.78,0.81,0.00,16
102/12/02,495000,389200,0.80,0.80,0.76,0.76,-0.05,14
102/12/03,946000,619670,0.71,0.71,0.63,0.64,-0.12,29
102/12/04,852000,536130,0.62,0.64,0.61,0.64,0.00,28
102/12/05,394000,265540,0.65,0.69,0.65,0.69,+0.05,15
