105/08/11,0,0,---,---,---,---,---,0
105/08/12,21000,15960,0.76,0.76,0.76,0.76,-0.02,2
105/08/15,451000,279650,0.65,0.65,0.62,0.62,-0.14,12
105/08/16,370000,247840,0.65,0.69,0.65,0.66,+0.04,14
105/08/17,147000,95910,0.67,0.67,0.63,0.63,-0.03,4
105/08/18,384000,257380,0.67,0.68,0.65,0.66,+0.03,8
105/08/19,397000,263520,0.67,0.68,0.65,0.65,-0.01,9
105/08/22,92000,58180,0.65,0.65,0.62,0.62,-0.03,5
105/08/23,15000,9050,0.60,0.61,0.60,0.61,-0.01,2
105/08/24,869000,581880,0.64,0.70,0.64,0.69,+0.08,19
105/08/25,679000,449560,0.67,0.69,0.64,0.69,0.00,28
105/08/26,191000,129390,0.69,0.69,0.67,0.67,-0.02,7
105/08/29,126000,81560,0.68,0.68,0.62,0.64,-0.03,10
105/08/30,871000,573850,0.64,0.67,0.63,0.64,0.00,16
105/08/31,438000,268010,0.63,0.63,0.60,0.61,-0.03,21
105/09/01,102000,63780,0.60,0.64,0.60,0.61,0.00,4
105/09/02,477000,255370,0.60,0.60,0.47,0.47,-0.14,14
105/09/05,10000,4700,0.47,0.47,0.47,0.47,0.00,1
105/09/06,82000,40800,0.49,0.50,0.49,0.50,+0.03,3
105/09/07,1074000,477400,0.42,0.49,0.39,0.49,-0.01,16
105/09/08,881000,456460,0.49,0.55,0.48,0.53,+0.04,18
105/09/09,396000,204560,0.53,0.53,0.51,0.51,-0.02,12
105/09/10,108000,50680,0.46,0.48,0.46,0.47,-0.04,10
105/09/12,126000,62390,0.49,0.50,0.49,0.49,+0.02,5
105/09/13,130000,59700,0.49,0.49,0.44,0.44,-0.05,4
105/09/14,260000,119380,0.46,0.47,0.44,0.46,+0.02,8
105/09/19,263000,115540,0.45,0.45,0.42,0.42,-0.04,9
105/09/20,170000,59600,0.38,0.39,0.33,0.37,-0.05,7
105/09/21,432000,175940,0.40,0.42,0.40,0.40,+0.03,8
105/09/22,267000,115110,0.40,0.45,0.40,0.45,+0.05,6
105/09/23,20000,9000,0.45,0.45,0.45,0.45,0.00,1
105/09/26,10000,4100,0.41,0.41,0.41,0.41,-0.04,1
105/09/29,276000,118990,0.43,0.44,0.42,0.42,+0.01,9
105/09/30,286000,109780,0.38,0.39,0.36,0.39,-0.03,10
105/10/03,403000,167780,0.41,0.42,0.41,0.41,+0.02,11
105/10/04,1977000,986180,0.43,0.54,0.43,0.53,+0.12,35
105/10/05,549000,281910,0.53,0.53,0.49,0.52,-0.01,29
105/10/06,1132000,647700,0.50,0.61,0.50,0.55,+0.03,32
105/10/07,639000,344230,0.56,0.57,0.53,0.53,-0.02,25
105/10/11,412000,232700,0.58,0.60,0.52,0.56,+0.03,17
105/10/12,317000,175460,0.55,0.56,0.53,0.55,-0.01,13
105/10/13,1968000,1279750,0.64,0.67,0.63,0.64,+0.09,36
105/12/09,30000,5700,0.19,0.19,0.19,0.19,-0.02,2
105/12/12,84000,16320,0.20,0.20,0.18,0.18,-0.01,5
105/12/13,532000,87620,0.18,0.18,0.16,0.16,-0.02,5
105/12/14,54000,9710,0.17,0.19,0.17,0.19,+0.03,5
105/12/15,180000,28400,0.16,0.16,0.15,0.16,-0.03,5
105/12/16,20000,3400,0.17,0.17,0.17,0.17,+0.01,1
105/12/19,981000,177630,0.19,0.20,0.17,0.17,0.00,14
105/12/20,225000,36200,0.16,0.17,0.16,0.17,0.00,5
105/12/21,50000,8500,0.17,0.17,0.17,0.17,0.00,1
105/12/22,110000,16900,0.16,0.16,0.15,0.15,-0.02,4
105/12/23,286000,38290,0.14,0.14,0.13,0.13,-0.02,11
105/12/26,40000,5600,0.14,0.14,0.14,0.14,+0.01,3
105/12/27,180000,27000,0.15,0.15,0.15,0.15,+0.01,2
105/12/28,210000,33800,0.16,0.17,0.16,0.16,+0.01,6
105/12/29,80000,11200,0.14,0.14,0.14,0.14,-0.02,3
105/12/30,310000,61180,0.18,0.22,0.18,0.20,+0.06,14
106/01/03,214000,41340,0.18,0.21,0.18,0.21,+0.01,9
106/01/04,208000,43080,0.21,0.21,0.19,0.19,-0.02,8
106/01/05,160000,29500,0.18,0.19,0.18,0.18,-0.01,7
106/01/06,70000,12900,0.18,0.19,0.18,0.18,0.00,4
106/01/09,1111000,110410,0.14,0.14,0.07,0.07,-0.11,24
106/01/10,336000,22410,0.07,0.07,0.06,0.07,0.00,8
106/01/11,230000,10900,0.06,0.06,0.04,0.04,-0.03,12
106/01/12,50000,2500,0.05,0.05,0.05,0.05,+0.01,4
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,250000,10000,0.04,0.04,0.04,0.04,-0.01,3
106/01/18,350000,14000,0.04,0.04,0.04,0.04,0.00,4
