103/01/07,16000,13600,0.85,0.85,0.85,0.85,+0.03,3
103/01/08,32000,27300,0.86,0.86,0.85,0.85,0.00,3
103/01/09,27000,24560,0.93,0.93,0.89,0.91,+0.06,6
103/01/10,7000,4850,0.69,0.70,0.69,0.70,-0.21,2
103/01/13,0,0,---,---,---,---,---,0
103/01/14,0,0,---,---,---,---,---,0
103/01/15,306000,218140,0.69,0.76,0.69,0.76,+0.09,5
103/01/16,315000,218760,0.70,0.72,0.69,0.72,-0.04,5
103/01/17,0,0,---,---,---,---,---,0
103/01/20,0,0,---,---,---,---,---,0
103/01/21,72000,54640,0.79,0.79,0.72,0.72,-0.01,17
103/01/22,153000,113630,0.73,0.76,0.73,0.74,+0.02,6
103/01/23,114000,88530,0.77,0.83,0.77,0.80,+0.06,3
103/01/24,35000,28100,0.86,0.86,0.78,0.78,-0.02,2
103/01/27,10000,7400,0.74,0.74,0.74,0.74,-0.04,1
103/02/05,5000,3750,0.75,0.75,0.75,0.75,+0.01,1
103/02/06,10000,7700,0.77,0.77,0.77,0.77,+0.02,1
103/02/07,30000,23900,0.81,0.81,0.79,0.79,+0.02,2
103/02/10,10000,7200,0.72,0.72,0.72,0.72,-0.07,1
103/02/11,20000,14800,0.74,0.74,0.74,0.74,+0.02,1
103/02/12,20000,13200,0.66,0.66,0.66,0.66,-0.08,1
103/02/13,0,0,---,---,---,---,---,0
103/02/14,41000,20450,0.50,0.50,0.45,0.45,-0.08,2
103/02/17,0,0,---,---,---,---,---,0
103/02/18,10000,5700,0.57,0.57,0.57,0.57,+0.10,1
103/02/19,10000,5600,0.56,0.56,0.56,0.56,-0.01,1
103/02/20,0,0,---,---,---,---,---,0
103/02/21,0,0,---,---,---,---,---,0
103/02/24,0,0,---,---,---,---,---,0
103/02/25,0,0,---,---,---,---,---,0
103/02/26,30000,13800,0.46,0.46,0.46,0.46,+0.02,1
103/02/27,30000,15600,0.52,0.52,0.52,0.52,+0.06,1
103/03/03,0,0,---,---,---,---,---,0
103/03/04,0,0,---,---,---,---,---,0
103/03/05,0,0,---,---,---,---,---,0
103/03/06,31000,23610,0.71,0.91,0.71,0.91,+0.26,3
103/03/07,11000,7670,0.87,0.87,0.68,0.68,-0.23,2
103/03/10,41000,23690,0.59,0.59,0.57,0.58,-0.10,5
103/03/11,0,0,---,---,---,---,---,0
103/03/12,0,0,---,---,---,---,---,0
103/03/13,5000,3500,0.70,0.70,0.70,0.70,+0.12,1
103/03/14,0,0,---,---,---,---,---,0
103/03/17,0,0,---,---,---,---,---,0
103/03/18,0,0,---,---,---,---,---,0
103/03/19,1000,710,0.71,0.71,0.71,0.71,-0.04,1
103/03/20,3000,1800,0.60,0.60,0.60,0.60,-0.11,2
103/03/21,2000,1200,0.61,0.61,0.59,0.59,-0.01,2
103/03/24,2000,1110,0.54,0.57,0.54,0.57,-0.02,2
103/03/25,0,0,---,---,---,---,---,0
103/03/26,50000,31500,0.63,0.63,0.63,0.63,+0.05,1
103/03/27,730000,474900,0.68,0.69,0.64,0.68,+0.05,10
103/03/28,700000,470700,0.68,0.68,0.63,0.63,-0.05,7
103/03/31,500000,335000,0.67,0.67,0.67,0.67,+0.04,6
103/04/01,217000,140780,0.65,0.65,0.63,0.64,-0.03,3
103/04/02,300000,169000,0.56,0.57,0.56,0.57,-0.07,4
103/04/03,17000,10440,0.60,0.63,0.60,0.63,+0.06,2
103/04/07,10000,6000,0.60,0.60,0.60,0.60,-0.03,1
103/04/08,584000,396210,0.63,0.79,0.62,0.79,+0.19,11
103/04/09,839000,677790,0.74,1.04,0.72,0.93,+0.14,28
103/04/10,269000,266200,1.01,1.01,0.84,0.84,-0.09,13
103/04/11,91000,63140,0.78,0.81,0.62,0.62,-0.22,7
103/04/14,35000,21410,0.62,0.63,0.60,0.63,+0.01,4
103/04/15,0,0,---,---,---,---,---,0
103/04/16,20000,11200,0.56,0.56,0.56,0.56,-0.05,1
103/04/17,2000,1140,0.57,0.57,0.57,0.57,+0.01,1
103/04/18,0,0,---,---,---,---,---,0
103/04/21,0,0,---,---,---,---,---,0
103/04/22,40000,18100,0.49,0.49,0.44,0.44,-0.02,2
103/04/23,10000,4500,0.45,0.45,0.45,0.45,+0.01,1
103/04/24,0,0,---,---,---,---,---,0
103/04/25,0,0,---,---,---,---,---,0
103/04/28,0,0,---,---,---,---,---,0
103/04/29,0,0,---,---,---,---,---,0
103/04/30,0,0,---,---,---,---,---,0
103/05/02,6000,1560,0.26,0.26,0.26,0.26,-0.02,1
103/05/05,0,0,---,---,---,---,---,0
103/05/06,0,0,---,---,---,---,---,0
103/05/07,0,0,---,---,---,---,---,0
103/05/08,0,0,---,---,---,---,---,0
103/05/09,0,0,---,---,---,---,---,0
103/05/12,0,0,---,---,---,---,---,0
103/05/13,40000,3600,0.09,0.09,0.09,0.09,0.00,1
103/05/14,0,0,---,---,---,---,---,0
103/05/15,0,0,---,---,---,---,---,0
103/05/16,0,0,---,---,---,---,---,0
103/05/19,0,0,---,---,---,---,---,0
103/05/20,150000,13500,0.09,0.09,0.09,0.09,-0.01,3
103/05/21,0,0,---,---,---,---,---,0
103/05/22,120000,12690,0.10,0.39,0.10,0.12,+0.06,6
103/05/23,51000,5610,0.11,0.11,0.11,0.11,-0.01,2
103/05/26,0,0,---,---,---,---,---,0
103/05/27,0,0,---,---,---,---,---,0
103/05/28,0,0,---,---,---,---,---,0
103/05/29,0,0,---,---,---,---,---,0
103/05/30,0,0,---,---,---,---,---,0
103/06/03,0,0,---,---,---,---,---,0
103/06/04,0,0,---,---,---,---,---,0
103/06/05,0,0,---,---,---,---,---,0
103/06/06,60000,15000,0.25,0.25,0.25,0.25,+0.03,1
103/06/09,0,0,---,---,---,---,---,0
103/06/10,0,0,---,---,---,---,---,0
103/06/11,0,0,---,---,---,---,---,0
103/06/12,0,0,---,---,---,---,---,0
103/06/13,0,0,---,---,---,---,---,0
103/06/16,0,0,---,---,---,---,---,0
103/06/17,0,0,---,---,---,---,---,0
103/06/18,0,0,---,---,---,---,---,0
103/06/19,0,0,---,---,---,---,---,0
103/06/20,0,0,---,---,---,---,---,0
103/06/23,0,0,---,---,---,---,---,0
103/06/24,0,0,---,---,---,---,---,0
103/06/25,0,0,---,---,---,---,---,0
103/06/26,0,0,---,---,---,---,---,0
103/06/27,0,0,---,---,---,---,---,0
103/06/30,0,0,---,---,---,---,---,0
103/07/01,0,0,---,---,---,---,---,0
103/07/02,0,0,---,---,---,---,---,0
103/07/03,0,0,---,---,---,---,---,0
