107/09/07,105000,44400,0.48,0.48,0.42,0.42,-0.13,2
107/09/12,0,0,---,---,---,---,---,0
107/09/13,0,0,---,---,---,---,---,0
107/09/19,5000,2100,0.42,0.42,0.42,0.42,0.00,1
107/09/20,0,0,---,---,---,---,---,0
107/09/25,390000,200600,0.47,0.58,0.47,0.49,+0.01,10
107/10/01,412000,179020,0.43,0.46,0.43,0.46,-0.04,5
107/10/02,2000,880,0.44,0.44,0.44,0.44,-0.02,1
107/10/03,70000,24000,0.35,0.35,0.34,0.34,-0.10,2
107/10/04,0,0,---,---,---,---,---,0
107/10/05,51000,15760,0.31,0.31,0.26,0.26,-0.08,2
107/10/08,50000,10500,0.21,0.21,0.21,0.21,-0.05,1
107/10/09,50000,11000,0.22,0.22,0.22,0.22,+0.01,1
107/10/12,1000,140,0.14,0.14,0.14,0.14,-0.01,1
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,200000,24000,0.12,0.12,0.12,0.12,-0.04,1
107/10/25,0,0,---,---,---,---,---,0
107/10/26,20000,1000,0.05,0.05,0.05,0.05,-0.01,2
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
107/11/05,0,0,---,---,---,---,---,0
107/11/06,0,0,---,---,---,---,---,0
107/11/08,100000,17300,0.18,0.18,0.17,0.17,+0.03,2
107/11/09,10000,1800,0.18,0.18,0.18,0.18,+0.01,1
107/11/12,0,0,---,---,---,---,---,0
107/11/13,50000,10000,0.20,0.20,0.20,0.20,+0.01,1
107/11/14,50000,9000,0.18,0.18,0.18,0.18,-0.02,1
107/11/16,0,0,---,---,---,---,---,0
107/11/19,10000,1800,0.18,0.18,0.18,0.18,+0.01,1
107/11/20,0,0,---,---,---,---,---,0
107/11/21,200000,45000,0.23,0.23,0.22,0.22,+0.04,3
107/11/26,0,0,---,---,---,---,---,0
107/11/27,0,0,---,---,---,---,---,0
107/11/29,0,0,---,---,---,---,---,0
107/11/30,100000,24000,0.24,0.24,0.24,0.24,-0.02,1
