107/04/18,0,0,---,---,---,---,---,0
107/04/20,30000,19200,0.64,0.64,0.64,0.64,-0.13,1
107/04/23,357000,245790,0.71,0.71,0.64,0.65,+0.01,11
107/04/24,534000,353380,0.68,0.68,0.65,0.65,0.00,11
107/04/25,282000,179860,0.64,0.64,0.62,0.63,-0.02,3
107/04/27,403000,233830,0.56,0.59,0.56,0.57,-0.09,20
107/04/30,34000,20070,0.59,0.60,0.59,0.60,+0.03,4
107/05/04,27000,15610,0.58,0.59,0.57,0.57,-0.02,4
107/05/07,158000,98310,0.61,0.67,0.61,0.63,+0.06,9
107/05/08,63000,33730,0.56,0.56,0.47,0.51,-0.12,6
107/05/09,307000,160530,0.50,0.58,0.50,0.55,+0.04,13
107/05/10,341000,190570,0.57,0.58,0.54,0.54,-0.01,11
107/05/11,415000,236000,0.55,0.58,0.55,0.57,+0.03,10
107/05/15,153000,85860,0.58,0.58,0.52,0.52,-0.06,7
107/05/16,888000,500530,0.53,0.61,0.53,0.57,+0.05,24
107/05/17,3401000,2100320,0.56,0.65,0.56,0.63,+0.06,71
107/05/18,3190000,1991990,0.58,0.67,0.58,0.61,-0.02,60
107/05/21,918000,560570,0.61,0.62,0.59,0.60,-0.01,30
107/05/22,1297000,832370,0.62,0.67,0.61,0.64,+0.04,41
107/05/24,362000,219070,0.62,0.62,0.59,0.62,0.00,15
107/05/25,111000,69630,0.61,0.64,0.61,0.63,+0.01,9
107/05/29,1504000,1010050,0.67,0.69,0.65,0.66,-0.02,32
107/05/30,170000,105790,0.62,0.63,0.62,0.63,-0.03,12
107/05/31,260000,171190,0.66,0.67,0.63,0.67,+0.04,6
107/06/04,2023000,1452160,0.69,0.78,0.69,0.76,+0.08,40
107/06/05,2519000,1902650,0.75,0.80,0.72,0.78,+0.02,53
107/06/06,1141000,863650,0.76,0.77,0.73,0.73,-0.05,28
