107/03/09,0,0,---,---,---,---,---,0
107/03/12,40000,30800,0.77,0.77,0.77,0.77,+0.03,1
107/03/13,62000,45260,0.73,0.73,0.73,0.73,-0.04,1
107/03/14,62000,44020,0.71,0.71,0.71,0.71,-0.02,1
107/03/15,28000,19880,0.71,0.71,0.71,0.71,0.00,1
107/03/16,941000,703090,0.72,0.76,0.72,0.76,+0.05,10
107/03/19,1478000,1145820,0.77,0.79,0.77,0.77,+0.01,11
107/03/20,2109000,1622940,0.75,0.79,0.75,0.79,+0.02,28
107/03/21,3473000,2859760,0.80,0.86,0.80,0.84,+0.05,34
107/03/22,1796000,1506080,0.85,0.85,0.82,0.83,-0.01,19
107/03/23,310000,238700,0.77,0.77,0.77,0.77,-0.06,3
107/03/26,1184000,956400,0.77,0.83,0.77,0.79,+0.02,15
107/03/27,3115000,2694580,0.83,0.88,0.83,0.86,+0.07,42
107/03/28,1983000,1661810,0.84,0.85,0.82,0.83,-0.03,27
107/03/29,587000,492750,0.86,0.87,0.82,0.82,-0.01,16
107/03/30,3661000,3104940,0.79,0.92,0.78,0.88,+0.06,64
107/03/31,3181000,2826590,0.90,0.91,0.85,0.88,0.00,49
107/04/02,232000,197720,0.87,0.87,0.82,0.82,-0.06,11
107/04/03,655000,476020,0.77,0.77,0.66,0.66,-0.16,18
107/04/09,405000,224670,0.68,0.68,0.48,0.48,-0.18,17
107/04/10,362000,150590,0.42,0.44,0.40,0.42,-0.06,20
107/04/11,1199000,448680,0.41,0.41,0.32,0.32,-0.10,29
107/04/12,1429000,497300,0.33,0.36,0.33,0.35,+0.03,19
107/04/13,910000,308100,0.34,0.34,0.33,0.33,-0.02,7
107/04/16,913000,329640,0.34,0.38,0.34,0.37,+0.04,11
107/04/17,90000,29700,0.38,0.38,0.32,0.32,-0.05,6
107/04/18,80000,24000,0.33,0.33,0.28,0.28,-0.04,3
107/04/20,0,0,---,---,---,---,---,0
107/04/23,255000,68940,0.32,0.32,0.27,0.27,-0.03,5
107/04/24,762000,183860,0.26,0.28,0.22,0.26,-0.01,12
107/04/25,10000,2700,0.27,0.27,0.27,0.27,+0.01,1
107/04/27,181000,39720,0.21,0.22,0.21,0.22,+0.01,5
107/04/30,20000,4400,0.21,0.23,0.21,0.23,+0.01,2
107/05/04,24000,5560,0.25,0.25,0.23,0.23,0.00,3
107/05/07,910000,173100,0.20,0.20,0.18,0.18,-0.05,5
107/05/08,21000,3800,0.20,0.20,0.18,0.18,0.00,2
107/05/09,450000,81000,0.18,0.18,0.18,0.18,0.00,5
107/05/10,46000,9140,0.19,0.21,0.19,0.19,+0.01,4
107/05/11,1231000,220730,0.23,0.23,0.17,0.17,-0.02,5
107/05/15,1000,200,0.20,0.20,0.20,0.20,+0.01,1
