104/06/05,50000,26000,0.52,0.52,0.52,0.52,-0.19,1
104/06/08,0,0,---,---,---,---,---,0
104/06/09,320000,172800,0.54,0.54,0.54,0.54,+0.02,3
104/06/10,454000,269180,0.56,0.76,0.56,0.76,+0.22,11
104/06/11,1230000,943160,0.86,0.86,0.72,0.72,-0.04,48
104/06/12,883000,687130,0.77,0.83,0.73,0.79,+0.07,57
104/06/15,374000,262730,0.72,0.76,0.65,0.68,-0.11,20
104/06/16,915000,575700,0.68,0.68,0.58,0.63,-0.05,25
104/06/17,868000,593060,0.62,0.72,0.62,0.65,+0.02,23
104/06/18,1210000,902420,0.72,0.79,0.70,0.79,+0.14,36
104/06/22,1144000,1011900,0.82,1.01,0.79,0.91,+0.12,45
104/06/23,376000,340270,0.89,0.92,0.87,0.90,-0.01,39
104/06/24,696000,632130,0.93,0.94,0.85,0.86,-0.04,28
104/06/25,1457000,1232030,0.91,0.91,0.76,0.78,-0.08,44
104/06/26,1411000,1048120,0.75,0.77,0.69,0.70,-0.08,30
104/06/29,483000,288340,0.58,0.63,0.58,0.61,-0.09,20
104/06/30,437000,256940,0.65,0.65,0.54,0.58,-0.03,24
104/07/01,237000,172700,0.70,0.75,0.70,0.72,+0.14,18
104/07/02,941000,736710,0.75,0.81,0.75,0.77,+0.05,24
104/07/03,608000,438930,0.77,0.77,0.69,0.70,-0.07,18
104/07/06,1967000,1606440,0.76,0.87,0.76,0.82,+0.12,68
104/07/07,1157000,957080,0.88,0.89,0.73,0.73,-0.09,61
104/07/08,813000,443380,0.69,0.69,0.45,0.51,-0.22,32
104/07/09,518000,243340,0.38,0.51,0.31,0.50,-0.01,24
104/07/13,1118000,648070,0.58,0.64,0.55,0.61,+0.11,23
104/07/14,563000,360390,0.65,0.66,0.60,0.63,+0.02,40
104/07/15,269000,160310,0.61,0.63,0.58,0.60,-0.03,12
104/07/16,249000,143970,0.58,0.60,0.56,0.57,-0.03,13
104/07/17,356000,176750,0.57,0.57,0.45,0.48,-0.09,18
104/07/20,220000,100800,0.49,0.49,0.41,0.41,-0.07,9
104/07/21,1062000,414770,0.41,0.43,0.36,0.39,-0.02,13
104/07/22,170000,58160,0.38,0.39,0.33,0.36,-0.03,12
104/07/23,203000,54600,0.31,0.31,0.24,0.24,-0.12,9
104/07/24,467000,81570,0.24,0.24,0.16,0.16,-0.08,10
104/07/27,280000,37500,0.20,0.20,0.11,0.11,-0.05,4
104/07/28,13000,1620,0.12,0.14,0.12,0.14,+0.03,2
104/07/29,160000,35920,0.19,0.25,0.18,0.25,+0.11,9
104/07/30,236000,56530,0.26,0.31,0.23,0.31,+0.06,7
104/07/31,344000,156670,0.30,0.50,0.30,0.50,+0.19,14
104/08/03,167000,66320,0.40,0.41,0.36,0.36,-0.14,10
104/08/04,168000,54760,0.42,0.42,0.28,0.30,-0.06,13
104/08/05,110000,38370,0.33,0.40,0.32,0.40,+0.10,13
104/08/06,190000,77450,0.45,0.45,0.36,0.40,0.00,16
104/08/07,123000,46020,0.35,0.40,0.33,0.35,-0.05,7
104/08/10,137000,62810,0.42,0.55,0.42,0.55,+0.20,7
104/08/11,232000,118800,0.55,0.55,0.50,0.50,-0.05,8
104/08/12,0,0,---,---,---,---,---,0
104/08/13,21000,11040,0.50,0.54,0.50,0.53,+0.06,6
104/08/14,22000,11960,0.55,0.55,0.53,0.53,0.00,4
104/08/17,10000,4400,0.44,0.44,0.44,0.44,-0.09,2
104/08/18,8000,4390,0.58,0.58,0.53,0.53,+0.09,3
104/08/19,11000,5700,0.52,0.52,0.50,0.50,-0.03,2
104/08/20,10000,5400,0.54,0.54,0.54,0.54,+0.04,1
104/08/21,40000,16500,0.42,0.42,0.41,0.41,-0.13,2
104/08/24,0,0,---,---,---,---,---,0
104/08/25,1000,430,0.43,0.43,0.43,0.43,+0.02,1
104/08/26,0,0,---,---,---,---,---,0
104/08/27,0,0,---,---,---,---,---,0
104/08/28,19000,7880,0.50,0.50,0.41,0.41,+0.04,2
104/08/31,19000,7900,0.43,0.43,0.40,0.40,-0.01,2
104/09/01,10000,4100,0.41,0.41,0.41,0.41,+0.01,1
104/09/02,51000,23000,0.45,0.50,0.45,0.50,+0.09,2
104/09/03,0,0,---,---,---,---,---,0
104/09/04,12000,5040,0.42,0.42,0.42,0.42,-0.08,1
104/09/07,0,0,---,---,---,---,---,0
