103/12/16,425000,534550,1.27,1.27,1.24,1.24,0.00,11
103/12/17,0,0,---,---,---,---,---,0
103/12/18,852000,909730,1.13,1.13,1.04,1.07,-0.03,15
103/12/19,299000,321520,1.08,1.08,1.01,1.01,-0.06,5
103/12/22,106000,109380,1.04,1.04,1.03,1.03,+0.02,3
103/12/23,0,0,---,---,---,---,---,0
103/12/24,0,0,---,---,---,---,---,0
103/12/25,86000,90300,1.05,1.05,1.05,1.05,0.00,1
103/12/26,208000,245020,1.15,1.19,1.15,1.19,+0.14,12
103/12/27,64000,81390,1.26,1.28,1.26,1.28,+0.09,5
103/12/29,284000,350920,1.23,1.24,1.19,1.19,-0.09,10
103/12/30,144000,176580,1.25,1.26,1.22,1.22,+0.03,7
103/12/31,0,0,---,---,---,---,---,0
104/01/05,159000,186000,1.14,1.17,1.14,1.17,-0.04,4
104/01/06,6000,6800,1.14,1.14,1.11,1.11,-0.06,3
104/01/07,4000,4440,1.11,1.11,1.11,1.11,0.00,1
104/01/08,0,0,---,---,---,---,---,0
104/01/09,0,0,---,---,---,---,---,0
104/01/12,15000,18300,1.22,1.22,1.22,1.22,-0.04,1
104/01/13,1000,1130,1.13,1.13,1.13,1.13,-0.09,1
104/01/14,733000,861730,1.13,1.19,1.12,1.19,+0.06,10
104/01/15,461000,554170,1.15,1.30,1.15,1.22,+0.03,26
104/01/16,627000,754890,1.18,1.24,1.17,1.17,-0.05,15
104/01/19,80000,93800,1.18,1.20,1.10,1.10,-0.07,3
104/01/20,165000,181290,1.09,1.13,1.09,1.13,+0.03,6
104/01/21,280000,315410,1.14,1.14,1.10,1.10,-0.03,5
104/01/22,498000,590880,1.14,1.25,1.14,1.25,+0.15,15
104/01/23,328000,383920,1.15,1.19,1.14,1.19,-0.06,16
104/01/26,108000,123300,1.14,1.15,1.12,1.12,-0.07,5
104/01/27,52000,56250,1.12,1.12,1.06,1.07,-0.05,9
104/01/28,63000,66800,1.05,1.08,1.05,1.07,0.00,6
104/01/29,1000,1010,1.01,1.01,1.01,1.01,-0.06,1
104/01/30,27000,24900,1.03,1.03,0.91,0.92,-0.09,4
104/02/02,26000,22920,0.92,0.92,0.88,0.88,-0.04,3
104/02/03,1000,900,0.90,0.90,0.90,0.90,+0.02,1
104/02/04,0,0,---,---,---,---,---,0
104/02/05,1000,890,0.89,0.89,0.89,0.89,-0.01,1
104/02/06,1000,870,0.87,0.87,0.87,0.87,-0.02,1
104/02/09,5000,4290,0.88,0.88,0.83,0.83,-0.04,3
104/02/10,1000,830,0.83,0.83,0.83,0.83,0.00,1
104/02/11,81000,65580,0.81,0.81,0.78,0.78,-0.05,2
104/02/12,81000,59140,0.74,0.74,0.73,0.73,-0.05,2
104/02/13,37000,27830,0.74,0.77,0.74,0.75,+0.02,5
104/02/24,56000,40830,0.73,0.73,0.72,0.72,-0.03,5
104/02/25,40000,27800,0.69,0.70,0.69,0.70,-0.02,2
104/02/26,18000,12240,0.68,0.68,0.68,0.68,-0.02,3
104/03/02,72000,46740,0.68,0.68,0.62,0.62,-0.06,7
104/03/03,228000,162640,0.66,0.80,0.66,0.74,+0.12,13
104/03/04,312000,231910,0.75,0.81,0.68,0.68,-0.06,34
104/03/05,50000,33870,0.67,0.69,0.67,0.68,0.00,6
104/03/06,86000,60320,0.69,0.71,0.69,0.70,+0.02,6
104/03/09,143000,99260,0.68,0.72,0.68,0.68,-0.02,12
104/03/10,882000,616150,0.70,0.72,0.66,0.67,-0.01,16
104/03/11,513000,334170,0.66,0.67,0.62,0.62,-0.05,15
104/03/12,2466000,1712200,0.65,0.75,0.65,0.75,+0.13,63
104/03/13,1975000,1499090,0.78,0.81,0.73,0.73,-0.02,58
104/03/16,218000,155630,0.72,0.73,0.67,0.67,-0.06,13
104/03/17,182000,126120,0.71,0.71,0.66,0.67,0.00,10
104/03/18,33000,22020,0.67,0.67,0.66,0.66,-0.01,2
104/03/19,27000,18360,0.67,0.69,0.67,0.68,+0.02,3
104/03/20,184000,129570,0.67,0.72,0.67,0.69,+0.01,13
104/03/23,110000,72870,0.69,0.69,0.65,0.65,-0.04,6
104/03/24,88000,57250,0.65,0.66,0.65,0.66,+0.01,4
104/03/25,45000,28600,0.66,0.66,0.60,0.63,-0.03,4
104/03/26,46000,28520,0.62,0.62,0.62,0.62,-0.01,2
104/03/27,10000,6200,0.62,0.62,0.62,0.62,0.00,1
104/03/30,30000,13400,0.47,0.47,0.40,0.40,-0.22,3
104/03/31,287000,115600,0.43,0.43,0.37,0.39,-0.01,14
104/04/01,61000,25170,0.41,0.42,0.40,0.40,+0.01,5
104/04/02,62000,25300,0.42,0.42,0.40,0.40,0.00,5
104/04/07,0,0,---,---,---,---,---,0
104/04/08,140000,53680,0.38,0.40,0.38,0.38,-0.01,6
104/04/09,35000,12950,0.37,0.37,0.37,0.37,-0.01,3
104/04/10,80000,39200,0.50,0.50,0.46,0.50,+0.13,7
104/04/13,162000,74680,0.47,0.50,0.43,0.44,-0.06,13
104/04/14,30000,12700,0.43,0.43,0.41,0.41,-0.03,2
104/04/15,23000,9660,0.42,0.42,0.42,0.42,+0.01,2
104/04/16,57000,23150,0.42,0.42,0.39,0.39,-0.03,6
104/04/17,1018000,386590,0.39,0.39,0.36,0.36,-0.03,24
104/04/20,1003000,369610,0.38,0.38,0.36,0.36,0.00,40
104/04/21,50000,18200,0.37,0.37,0.36,0.36,0.00,3
104/04/22,25000,7500,0.30,0.30,0.30,0.30,-0.06,1
104/04/23,84000,27820,0.35,0.35,0.30,0.33,+0.03,6
104/04/24,81000,26730,0.34,0.34,0.32,0.32,-0.01,4
104/04/27,10000,3200,0.32,0.32,0.32,0.32,0.00,1
104/04/28,75000,24450,0.32,0.33,0.32,0.33,+0.01,2
104/04/29,110000,34500,0.32,0.32,0.31,0.31,-0.02,2
104/04/30,145000,44950,0.31,0.31,0.31,0.31,0.00,2
104/05/04,60000,18000,0.30,0.30,0.30,0.30,-0.01,2
104/05/05,50000,15000,0.30,0.30,0.30,0.30,0.00,1
104/05/06,60000,16200,0.27,0.27,0.27,0.27,-0.03,3
104/05/07,129000,32760,0.26,0.26,0.21,0.21,-0.06,4
104/05/08,10000,2100,0.21,0.21,0.21,0.21,0.00,1
104/05/11,85000,15300,0.18,0.18,0.18,0.18,-0.03,2
104/05/12,0,0,---,---,---,---,---,0
104/05/13,0,0,---,---,---,---,---,0
104/05/14,1000,230,0.23,0.23,0.23,0.23,+0.05,1
104/05/15,1000,190,0.19,0.19,0.19,0.19,-0.04,1
104/05/18,0,0,---,---,---,---,---,0
104/05/19,0,0,---,---,---,---,---,0
104/05/20,63000,11380,0.18,0.19,0.18,0.19,+0.01,3
104/05/21,3000,510,0.17,0.17,0.17,0.17,-0.02,1
104/05/22,0,0,---,---,---,---,---,0
104/05/25,100000,16000,0.16,0.16,0.16,0.16,-0.01,1
104/05/26,0,0,---,---,---,---,---,0
104/05/27,3000,450,0.15,0.15,0.15,0.15,-0.01,1
104/05/28,205000,42900,0.18,0.21,0.18,0.21,+0.06,3
104/05/29,27000,5400,0.20,0.20,0.20,0.20,-0.01,2
104/06/01,534000,112920,0.20,0.22,0.20,0.22,+0.02,10
104/06/02,507000,114540,0.23,0.23,0.18,0.18,-0.04,9
104/06/03,108000,19470,0.19,0.19,0.18,0.18,0.00,3
104/06/04,200000,34000,0.17,0.17,0.17,0.17,-0.01,1
104/06/05,0,0,---,---,---,---,---,0
104/06/08,0,0,---,---,---,---,---,0
104/06/09,80000,11200,0.15,0.15,0.13,0.13,-0.04,3
104/06/10,50000,7500,0.15,0.15,0.15,0.15,+0.02,1
104/06/11,120000,18200,0.15,0.16,0.15,0.16,+0.01,2
104/06/12,290000,45700,0.16,0.16,0.15,0.15,-0.01,7
104/06/15,20000,2800,0.14,0.14,0.14,0.14,-0.01,1
104/06/16,4000,520,0.13,0.13,0.13,0.13,-0.01,1
104/06/17,250000,32500,0.13,0.13,0.13,0.13,0.00,2
104/06/18,665000,112420,0.16,0.18,0.16,0.16,+0.03,15
104/06/22,830000,167350,0.19,0.21,0.19,0.19,+0.03,20
104/06/23,446000,82710,0.19,0.19,0.18,0.18,-0.01,16
104/06/24,492000,88100,0.19,0.19,0.15,0.18,0.00,22
104/06/25,238000,44020,0.19,0.22,0.18,0.22,+0.04,11
104/06/26,5000,1050,0.21,0.21,0.21,0.21,-0.01,1
104/06/29,0,0,---,---,---,---,---,0
104/06/30,0,0,---,---,---,---,---,0
104/07/01,55000,8550,0.15,0.17,0.15,0.15,-0.03,6
104/07/02,115000,16800,0.15,0.15,0.12,0.15,0.00,7
