101/05/18,5000,7900,1.58,1.58,1.58,1.58,-0.31,1
101/05/21,50000,77500,1.55,1.55,1.55,1.55,-0.03,1
101/05/22,2000,3180,1.59,1.59,1.59,1.59,+0.04,1
101/05/23,0,0,---,---,---,---,---,0
101/05/24,310000,492500,1.56,1.60,1.56,1.60,+0.05,8
101/05/25,95000,150750,1.56,1.61,1.55,1.61,+0.01,5
101/05/28,0,0,---,---,---,---,---,0
101/05/29,282000,414280,1.51,1.51,1.41,1.41,-0.17,10
101/05/30,0,0,---,---,---,---,---,0
101/05/31,0,0,---,---,---,---,---,0
101/06/01,0,0,---,---,---,---,---,0
101/06/04,330000,562800,1.67,1.72,1.67,1.72,+0.20,7
101/06/05,120000,203600,1.69,1.73,1.69,1.73,+0.01,3
101/06/06,0,0,---,---,---,---,---,0
101/06/07,0,0,---,---,---,---,---,0
101/06/08,20000,32800,1.64,1.64,1.64,1.64,0.00,1
101/06/11,0,0,---,---,---,---,---,0
101/06/12,50000,82800,1.66,1.66,1.65,1.65,+0.01,2
101/06/13,0,0,---,---,---,---,---,0
101/06/14,15000,23400,1.56,1.56,1.56,1.56,0.00,1
101/06/15,119000,187220,1.54,1.58,1.54,1.58,+0.02,3
101/06/18,50000,75700,1.50,1.53,1.50,1.53,-0.05,5
101/06/19,99000,152360,1.49,1.55,1.49,1.55,+0.02,3
101/06/20,599000,961390,1.57,1.63,1.57,1.61,+0.06,15
101/06/21,189000,315710,1.59,1.70,1.59,1.69,+0.08,9
101/06/22,290000,524920,1.81,1.85,1.78,1.82,+0.13,20
101/06/25,23000,40840,1.81,1.81,1.77,1.78,-0.04,3
101/06/26,45000,83200,1.80,1.86,1.80,1.86,+0.08,5
101/06/27,6000,10860,1.80,1.82,1.80,1.82,-0.04,2
101/06/28,62000,115600,1.85,1.87,1.85,1.87,+0.05,3
101/06/29,163000,292340,1.82,1.82,1.74,1.75,-0.12,8
101/07/02,100000,181570,1.78,1.84,1.77,1.83,+0.08,10
101/07/03,5000,8850,1.77,1.77,1.77,1.77,-0.06,1
101/07/04,0,0,---,---,---,---,---,0
101/07/05,99000,172260,1.74,1.74,1.74,1.74,-0.04,1
101/07/06,50000,90500,1.81,1.81,1.81,1.81,+0.07,1
101/07/09,2000,3620,1.81,1.81,1.81,1.81,0.00,1
101/07/10,172000,297140,1.72,1.73,1.72,1.73,-0.08,4
101/07/11,172000,304440,1.77,1.77,1.77,1.77,+0.04,4
101/07/12,390000,759680,1.82,2.40,1.82,2.03,+0.26,11
101/07/13,484000,1050620,2.12,2.27,2.08,2.27,+0.24,17
101/07/16,153000,348840,2.26,2.29,2.26,2.26,-0.01,5
101/07/17,405000,897150,2.26,2.26,2.18,2.19,-0.07,9
101/07/18,0,0,---,---,---,---,---,0
101/07/19,3000,6840,2.28,2.28,2.28,2.28,-0.01,1
101/07/20,16000,34810,2.19,2.19,2.17,2.18,-0.10,3
101/07/23,168000,376820,2.24,2.29,2.24,2.29,+0.11,4
101/07/24,685000,1697710,2.33,2.58,2.33,2.55,+0.26,17
101/07/25,970000,2476920,2.59,2.62,2.49,2.62,+0.07,21
101/07/26,10000,26000,2.60,2.60,2.60,2.60,-0.02,1
101/07/27,300000,754590,2.54,2.54,2.49,2.51,-0.09,7
101/07/30,35000,87050,2.49,2.49,2.48,2.48,-0.03,2
101/07/31,440000,1128140,2.55,2.59,2.50,2.51,+0.03,10
101/08/01,315000,751700,2.43,2.43,2.34,2.35,-0.16,8
101/08/03,240000,582600,2.41,2.45,2.41,2.44,+0.09,8
101/08/06,380000,942600,2.41,2.73,2.40,2.70,+0.26,10
101/08/07,156000,444440,2.69,2.98,2.69,2.89,+0.19,9
101/08/08,275000,820200,2.99,3.01,2.86,2.94,+0.05,8
101/08/09,45000,129360,2.88,2.88,2.84,2.84,-0.10,3
101/08/10,0,0,---,---,---,---,---,0
101/08/13,0,0,---,---,---,---,---,0
101/08/14,0,0,---,---,---,---,---,0
101/08/15,89000,235950,2.64,2.66,2.64,2.66,+0.02,5
101/08/16,49000,122500,2.50,2.50,2.50,2.50,-0.16,1
101/08/17,40000,98000,2.45,2.45,2.45,2.45,-0.05,1
101/08/20,0,0,---,---,---,---,---,0
101/08/21,0,0,---,---,---,---,---,0
101/08/22,0,0,---,---,---,---,---,0
101/08/23,91000,202480,2.28,2.28,2.22,2.23,+0.05,3
101/08/24,11000,24310,2.21,2.21,2.21,2.21,-0.02,1
101/08/27,0,0,---,---,---,---,---,0
101/08/28,1000,2220,2.22,2.22,2.22,2.22,+0.01,1
