102/11/25,0,0,---,---,---,---,---,0
102/11/26,90000,63600,0.69,0.72,0.69,0.72,+0.02,2
102/11/27,177000,124770,0.71,0.71,0.70,0.71,-0.01,5
102/11/28,327000,233810,0.70,0.73,0.70,0.73,+0.02,7
102/11/29,178000,132210,0.72,0.75,0.72,0.73,0.00,8
102/12/02,182000,127830,0.71,0.72,0.70,0.70,-0.03,5
102/12/03,390000,295800,0.73,0.80,0.72,0.80,+0.10,6
102/12/04,307000,221200,0.73,0.74,0.70,0.71,-0.09,10
102/12/05,330000,229000,0.70,0.70,0.69,0.70,-0.01,7
102/12/06,260000,181800,0.68,0.70,0.68,0.70,0.00,5
102/12/09,85000,63050,0.76,0.76,0.73,0.73,+0.03,4
102/12/10,150000,108500,0.73,0.73,0.71,0.71,-0.02,5
102/12/11,80000,53890,0.71,0.71,0.66,0.66,-0.05,5
102/12/12,152000,91300,0.61,0.61,0.58,0.58,-0.08,8
102/12/13,145000,88450,0.62,0.62,0.60,0.60,+0.02,5
102/12/16,250000,161800,0.62,0.66,0.62,0.66,+0.06,6
102/12/17,561000,362580,0.67,0.67,0.63,0.63,-0.03,14
102/12/18,158000,95550,0.63,0.63,0.59,0.59,-0.04,5
102/12/19,225000,136410,0.62,0.62,0.60,0.60,+0.01,9
102/12/20,439000,272560,0.62,0.63,0.61,0.62,+0.02,10
102/12/23,352000,216120,0.62,0.62,0.60,0.60,-0.02,8
102/12/24,110000,67700,0.60,0.63,0.60,0.63,+0.03,4
102/12/25,988000,737830,0.67,0.79,0.67,0.77,+0.14,27
102/12/26,759000,552830,0.75,0.75,0.72,0.74,-0.03,19
102/12/27,331000,239100,0.71,0.74,0.70,0.70,-0.04,14
102/12/30,884000,658320,0.71,0.79,0.71,0.79,+0.09,27
102/12/31,823000,701500,0.86,0.87,0.83,0.84,+0.05,32
103/01/02,66000,54890,0.84,0.84,0.82,0.83,-0.01,9
103/01/03,184000,158800,0.88,0.89,0.85,0.86,+0.03,14
103/01/06,76000,68010,0.91,0.91,0.88,0.89,+0.03,11
103/01/07,40000,36000,0.90,0.90,0.90,0.90,+0.01,4
103/01/08,923000,893570,0.93,1.01,0.91,0.97,+0.07,24
103/01/09,1000000,939740,0.98,0.98,0.81,0.83,-0.14,214
103/01/10,385000,313050,0.84,0.85,0.77,0.85,+0.02,14
103/01/13,210000,177200,0.87,0.87,0.84,0.85,0.00,5
103/01/14,221000,189540,0.83,0.89,0.83,0.89,+0.04,8
103/01/15,310000,280200,0.91,0.92,0.90,0.91,+0.02,6
103/01/16,331000,292950,0.93,0.93,0.87,0.87,-0.04,9
103/01/17,499000,414140,0.84,0.84,0.82,0.83,-0.04,8
103/01/20,485000,423760,0.83,0.88,0.83,0.87,+0.04,11
103/01/21,61000,53020,0.89,0.89,0.86,0.87,0.00,5
103/01/22,725000,670860,0.91,0.95,0.90,0.92,+0.05,15
103/01/23,650000,599680,0.92,0.93,0.88,0.91,-0.01,11
103/01/24,15000,12950,0.87,0.87,0.86,0.86,-0.05,2
103/01/27,45000,34550,0.77,0.78,0.76,0.76,-0.10,6
103/02/05,10000,6500,0.65,0.65,0.65,0.65,-0.11,1
103/02/06,1187000,1036920,0.77,0.89,0.77,0.84,+0.19,21
103/02/07,548000,464800,0.86,0.86,0.82,0.86,+0.02,7
103/02/10,1000,770,0.77,0.77,0.77,0.77,-0.09,1
103/02/11,238000,186440,0.80,0.80,0.78,0.78,+0.01,4
103/02/12,80000,65600,0.82,0.82,0.82,0.82,+0.04,1
103/02/13,20000,16200,0.81,0.81,0.81,0.81,-0.01,1
103/02/14,185000,168150,0.86,0.94,0.86,0.89,+0.08,11
103/02/17,130000,110200,0.84,0.87,0.83,0.87,-0.02,8
103/02/18,375000,295000,0.78,0.82,0.78,0.82,-0.05,7
103/02/19,20000,16000,0.80,0.80,0.80,0.80,-0.02,1
103/02/20,167000,140700,0.87,0.87,0.80,0.81,+0.01,6
103/02/21,220000,175600,0.80,0.80,0.78,0.78,-0.03,4
103/02/24,60000,49200,0.83,0.83,0.81,0.82,+0.04,4
103/02/25,50000,39900,0.80,0.80,0.79,0.79,-0.03,4
103/02/26,40000,32800,0.82,0.82,0.82,0.82,+0.03,1
103/02/27,486000,477070,0.91,1.01,0.91,0.95,+0.13,22
103/03/03,448000,404060,0.94,0.94,0.89,0.92,-0.03,16
103/03/04,718000,692950,0.97,1.00,0.92,0.95,+0.03,26
103/03/05,291000,279190,0.99,0.99,0.90,0.90,-0.05,4
103/03/06,40000,36150,0.92,0.92,0.90,0.90,0.00,5
103/03/07,22000,19260,0.95,0.95,0.87,0.87,-0.03,3
103/03/10,2000,1660,0.84,0.84,0.82,0.82,-0.05,2
103/03/11,349000,274810,0.80,0.80,0.77,0.77,-0.05,10
103/03/12,120000,93800,0.78,0.80,0.78,0.80,+0.03,4
103/03/13,610000,479400,0.81,0.84,0.77,0.77,-0.03,24
103/03/14,60000,46700,0.77,0.78,0.77,0.78,+0.01,2
103/03/17,100000,80400,0.79,0.82,0.79,0.82,+0.04,4
103/03/18,20000,16500,0.83,0.83,0.82,0.82,0.00,2
103/03/19,520000,436900,0.81,0.93,0.81,0.89,+0.07,13
103/03/20,1043000,853190,0.85,0.85,0.79,0.79,-0.10,26
103/03/21,403000,311260,0.79,0.79,0.76,0.77,-0.02,8
103/03/24,86000,58750,0.76,0.76,0.63,0.70,-0.07,8
