102/10/30,60000,128500,2.15,2.15,2.10,2.10,+0.26,2
102/10/31,67000,134320,2.02,2.02,1.96,1.96,-0.14,4
102/11/01,50000,97500,1.95,1.95,1.95,1.95,-0.01,1
102/11/04,5000,7800,1.56,1.56,1.56,1.56,-0.39,1
102/11/05,1000,1640,1.64,1.64,1.64,1.64,+0.08,1
102/11/06,15000,19750,1.40,1.40,1.26,1.29,-0.35,3
102/11/07,1288000,1921700,1.43,1.53,1.42,1.48,+0.19,27
102/11/08,1060000,1568120,1.44,1.52,1.34,1.37,-0.11,29
102/11/11,112000,155380,1.39,1.39,1.38,1.38,+0.01,3
102/11/12,0,0,---,---,---,---,---,0
102/11/13,908000,942470,0.94,1.09,0.94,1.01,-0.01,17
102/11/14,939000,956080,0.97,1.05,0.96,1.03,+0.02,19
102/11/15,73000,74840,1.04,1.04,1.01,1.01,-0.02,4
102/11/18,78000,78660,1.02,1.04,0.92,0.92,-0.09,6
102/11/19,111000,103150,0.90,0.97,0.90,0.92,0.00,7
102/11/20,193000,168670,0.87,0.88,0.81,0.81,-0.11,5
102/11/21,194000,129410,0.68,0.69,0.62,0.69,-0.12,7
102/11/22,28000,17160,0.66,0.66,0.60,0.60,-0.09,4
102/11/25,28000,15830,0.60,0.60,0.55,0.55,-0.05,5
102/11/26,345000,251940,0.58,0.74,0.58,0.74,+0.19,9
102/11/27,187000,155660,0.79,0.88,0.79,0.85,+0.11,8
102/11/28,46000,37840,0.85,0.85,0.81,0.84,-0.01,6
102/11/29,3000,2460,0.82,0.82,0.82,0.82,-0.02,1
102/12/02,273000,218490,0.83,0.83,0.80,0.80,-0.02,4
102/12/03,95000,89670,0.94,0.99,0.92,0.99,+0.19,5
102/12/04,9000,7580,0.85,0.85,0.84,0.84,-0.15,3
102/12/05,32000,26480,0.83,0.83,0.79,0.79,-0.05,2
102/12/06,4000,3240,0.81,0.81,0.81,0.81,+0.02,1
102/12/09,103000,83390,0.80,0.81,0.80,0.81,0.00,2
102/12/10,12000,9620,0.80,0.81,0.80,0.81,0.00,2
102/12/11,161000,102980,0.64,0.64,0.61,0.61,-0.20,3
102/12/12,0,0,---,---,---,---,---,0
102/12/13,101000,57570,0.57,0.57,0.57,0.57,-0.05,2
102/12/16,10000,6100,0.61,0.61,0.61,0.61,+0.04,1
102/12/17,40000,24400,0.61,0.61,0.61,0.61,0.00,2
102/12/18,0,0,---,---,---,---,---,0
102/12/19,0,0,---,---,---,---,---,0
102/12/20,0,0,---,---,---,---,---,0
102/12/23,0,0,---,---,---,---,---,0
102/12/24,0,0,---,---,---,---,---,0
102/12/25,0,0,---,---,---,---,---,0
102/12/26,0,0,---,---,---,---,---,0
102/12/27,240000,145200,0.61,0.61,0.60,0.60,+0.06,3
102/12/30,1000,630,0.63,0.63,0.63,0.63,+0.03,1
102/12/31,0,0,---,---,---,---,---,0
103/01/02,43000,33670,0.74,0.82,0.74,0.82,+0.21,5
103/01/03,121000,105270,0.87,0.87,0.87,0.87,+0.05,2
103/01/06,257000,234570,0.91,0.92,0.88,0.88,+0.01,7
103/01/07,43000,33980,0.83,0.83,0.78,0.80,-0.08,4
103/01/08,31000,26980,0.88,0.88,0.87,0.87,+0.07,2
103/01/09,30000,25500,0.85,0.85,0.85,0.85,-0.02,1
103/01/10,14000,10600,0.77,0.77,0.73,0.73,-0.12,4
103/01/13,0,0,---,---,---,---,---,0
103/01/14,8000,5920,0.74,0.74,0.74,0.74,+0.01,1
103/01/15,8000,5840,0.73,0.73,0.73,0.73,-0.01,1
