106/04/07,0,0,---,---,---,---,---,0
106/04/10,156000,500800,3.35,3.35,3.01,3.01,-0.37,19
106/04/11,195000,635010,3.16,3.39,3.07,3.35,+0.34,18
106/04/12,41000,138160,3.40,3.50,3.25,3.38,+0.03,10
106/04/13,125000,433000,3.25,3.57,3.18,3.57,+0.19,10
106/04/14,171000,629000,3.51,3.83,3.51,3.83,+0.26,27
106/04/17,176000,625030,3.46,3.71,3.40,3.56,-0.27,19
106/04/18,108000,382820,3.62,3.64,3.17,3.22,-0.34,13
106/04/19,92000,305140,3.27,3.36,3.27,3.32,+0.10,7
106/04/20,451000,1709330,3.35,4.04,3.29,3.91,+0.59,32
106/04/21,463000,1777480,3.74,3.98,3.70,3.97,+0.06,34
106/04/24,128000,542260,4.21,4.43,4.12,4.24,+0.27,21
106/04/25,38000,149960,3.89,4.00,3.89,3.99,-0.25,5
106/04/26,27000,99420,3.83,3.83,3.64,3.64,-0.35,3
106/04/27,210000,750600,3.69,3.72,3.52,3.72,+0.08,8
106/04/28,105000,411000,3.77,4.04,3.77,4.03,+0.31,11
106/05/02,132000,536930,3.94,4.13,3.94,4.00,-0.03,12
106/05/03,128000,537120,3.96,4.24,3.96,4.19,+0.19,10
106/05/04,146000,594720,4.09,4.12,3.99,3.99,-0.20,10
106/05/05,44000,175000,3.97,4.01,3.97,3.97,-0.02,8
106/05/08,80000,316140,3.92,4.02,3.92,3.96,-0.01,7
106/05/09,155000,618510,3.85,4.11,3.85,4.02,+0.06,11
106/05/10,71000,273360,3.86,3.87,3.83,3.87,-0.15,4
106/05/11,124000,459620,3.78,3.78,3.49,3.50,-0.37,10
106/05/12,114000,351930,3.22,3.27,2.88,2.98,-0.52,13
106/05/15,413000,1205030,2.80,2.98,2.77,2.96,-0.02,25
106/05/16,471000,1427100,2.80,3.29,2.80,3.27,+0.31,25
106/05/17,228000,675270,2.94,3.04,2.90,2.93,-0.34,22
106/05/18,261000,760140,3.03,3.03,2.73,2.99,+0.06,26
106/05/19,216000,658060,3.00,3.11,2.99,3.06,+0.07,14
106/05/22,263000,756220,2.95,2.95,2.80,2.87,-0.19,15
106/05/23,105000,293570,2.72,2.89,2.72,2.86,-0.01,10
106/05/24,209000,581570,2.79,2.88,2.75,2.87,+0.01,15
106/05/25,80000,213440,2.76,2.76,2.63,2.74,-0.13,11
106/05/26,94000,254540,2.66,2.75,2.66,2.74,0.00,9
106/05/31,246000,687840,2.82,2.82,2.77,2.77,+0.03,10
106/06/01,245000,634710,2.57,2.64,2.57,2.64,-0.13,10
106/06/02,142000,356840,2.57,2.57,2.43,2.48,-0.16,6
106/06/03,12000,28420,2.40,2.40,2.34,2.35,-0.13,3
