103/10/06,50000,38000,0.76,0.76,0.76,0.76,0.00,1
103/10/07,30000,25200,0.82,0.85,0.82,0.85,+0.09,2
103/10/08,60000,42640,0.70,0.73,0.70,0.72,-0.13,6
103/10/09,50000,33500,0.67,0.67,0.67,0.67,-0.05,1
103/10/13,46000,23500,0.52,0.52,0.50,0.50,-0.17,3
103/10/14,0,0,---,---,---,---,---,0
103/10/15,16000,8480,0.53,0.53,0.53,0.53,0.00,1
103/10/16,145000,73400,0.52,0.52,0.50,0.50,-0.03,2
103/10/17,0,0,---,---,---,---,---,0
103/10/20,25000,13000,0.52,0.52,0.52,0.52,+0.02,1
103/10/21,0,0,---,---,---,---,---,0
103/10/22,469000,239590,0.53,0.53,0.51,0.51,0.00,5
103/10/23,0,0,---,---,---,---,---,0
103/10/24,95000,43100,0.46,0.46,0.43,0.44,-0.04,3
103/10/27,0,0,---,---,---,---,---,0
103/10/28,267000,112780,0.43,0.43,0.42,0.42,+0.09,5
103/10/29,331000,145430,0.43,0.50,0.43,0.47,+0.05,5
103/10/30,68000,31960,0.47,0.47,0.47,0.47,0.00,2
103/10/31,0,0,---,---,---,---,---,0
103/11/03,65000,36100,0.56,0.56,0.53,0.53,+0.03,5
103/11/04,252000,135340,0.52,0.54,0.52,0.52,-0.01,10
103/11/05,282000,147250,0.53,0.54,0.50,0.50,-0.02,6
103/11/06,0,0,---,---,---,---,---,0
103/11/07,0,0,---,---,---,---,---,0
103/11/10,10000,4100,0.41,0.41,0.41,0.41,-0.02,1
103/11/11,58000,22620,0.39,0.39,0.39,0.39,-0.02,1
103/11/12,90000,32400,0.36,0.36,0.36,0.36,-0.03,2
103/11/13,0,0,---,---,---,---,---,0
103/11/14,100000,38000,0.38,0.38,0.38,0.38,+0.01,1
103/11/17,0,0,---,---,---,---,---,0
103/11/18,100000,30000,0.30,0.30,0.30,0.30,-0.04,1
103/11/19,0,0,---,---,---,---,---,0
103/11/20,7000,2170,0.31,0.31,0.31,0.31,+0.01,3
103/11/21,0,0,---,---,---,---,---,0
103/11/24,0,0,---,---,---,---,---,0
103/11/25,0,0,---,---,---,---,---,0
103/11/26,42000,13860,0.33,0.33,0.33,0.33,0.00,1
103/11/27,0,0,---,---,---,---,---,0
103/11/28,0,0,---,---,---,---,---,0
103/12/01,3031000,894510,0.28,0.40,0.28,0.39,+0.07,40
103/12/02,3432000,1266410,0.38,0.40,0.34,0.38,-0.01,45
103/12/03,1533000,571940,0.39,0.39,0.37,0.37,-0.01,34
103/12/04,1628000,669030,0.42,0.42,0.39,0.39,+0.02,30
103/12/05,550000,211060,0.39,0.40,0.37,0.40,+0.01,14
103/12/08,184000,69410,0.39,0.39,0.36,0.36,-0.04,8
103/12/09,1595000,522250,0.35,0.35,0.31,0.35,-0.01,15
103/12/10,1957000,738130,0.40,0.40,0.32,0.34,-0.01,29
103/12/11,2031000,644610,0.30,0.33,0.30,0.33,-0.01,23
103/12/12,2078000,786490,0.38,0.38,0.35,0.35,+0.02,28
103/12/15,185000,59830,0.33,0.33,0.31,0.31,-0.04,4
103/12/16,225000,66900,0.30,0.30,0.29,0.29,-0.02,4
103/12/17,110000,28800,0.28,0.28,0.26,0.26,-0.03,2
103/12/18,18000,5400,0.30,0.30,0.30,0.30,+0.04,2
103/12/19,1338000,361660,0.29,0.29,0.26,0.26,-0.04,52
103/12/22,3053000,818380,0.29,0.29,0.26,0.26,0.00,34
103/12/23,920000,251200,0.28,0.28,0.26,0.26,0.00,13
103/12/24,1025000,260070,0.26,0.26,0.25,0.25,-0.01,11
103/12/25,0,0,---,---,---,---,---,0
103/12/26,10000,2400,0.24,0.24,0.24,0.24,0.00,1
103/12/27,120000,32100,0.27,0.27,0.24,0.24,0.00,3
103/12/29,110000,30700,0.25,0.32,0.24,0.29,+0.05,7
103/12/30,195000,48700,0.25,0.26,0.24,0.24,-0.05,7
103/12/31,10000,2400,0.24,0.24,0.24,0.24,0.00,1
104/01/05,40000,10300,0.22,0.31,0.22,0.25,+0.01,4
104/01/06,30000,6600,0.22,0.22,0.22,0.22,-0.03,1
104/01/07,0,0,---,---,---,---,---,0
104/01/08,489000,109580,0.30,0.30,0.21,0.22,0.00,12
104/01/09,0,0,---,---,---,---,---,0
104/01/12,80000,18600,0.22,0.27,0.21,0.21,-0.02,7
104/01/13,0,0,---,---,---,---,---,0
104/01/14,100000,18000,0.18,0.18,0.18,0.18,-0.02,1
104/01/15,30000,5100,0.17,0.17,0.17,0.17,-0.01,1
104/01/16,502000,115870,0.21,0.41,0.20,0.20,+0.03,38
104/01/19,210000,32700,0.18,0.18,0.15,0.16,-0.04,5
104/01/20,22000,3260,0.14,0.23,0.14,0.23,+0.07,2
104/01/21,40000,6400,0.16,0.16,0.16,0.16,-0.07,4
104/01/22,25000,3950,0.15,0.16,0.15,0.16,0.00,4
104/01/23,60000,9000,0.15,0.15,0.15,0.15,-0.01,1
104/01/26,60000,7800,0.13,0.13,0.13,0.13,-0.02,1
104/01/27,0,0,---,---,---,---,---,0
104/01/28,20000,2800,0.14,0.14,0.14,0.14,0.00,1
104/01/29,0,0,---,---,---,---,---,0
104/01/30,363000,41930,0.11,0.12,0.11,0.12,-0.01,3
104/02/02,130000,13300,0.11,0.11,0.10,0.10,-0.02,2
104/02/03,100000,10000,0.10,0.10,0.10,0.10,0.00,1
104/02/04,20000,2000,0.10,0.10,0.10,0.10,0.00,1
104/02/05,0,0,---,---,---,---,---,0
104/02/06,0,0,---,---,---,---,---,0
104/02/09,0,0,---,---,---,---,---,0
104/02/10,0,0,---,---,---,---,---,0
104/02/11,154000,10780,0.07,0.07,0.07,0.07,-0.01,3
104/02/12,0,0,---,---,---,---,---,0
104/02/13,0,0,---,---,---,---,---,0
104/02/24,0,0,---,---,---,---,---,0
104/02/25,0,0,---,---,---,---,---,0
104/02/26,0,0,---,---,---,---,---,0
104/03/02,20000,800,0.04,0.04,0.04,0.04,-0.01,2
104/03/03,0,0,---,---,---,---,---,0
104/03/04,0,0,---,---,---,---,---,0
104/03/05,0,0,---,---,---,---,---,0
104/03/06,0,0,---,---,---,---,---,0
104/03/09,0,0,---,---,---,---,---,0
104/03/10,5000,100,0.02,0.02,0.02,0.02,-0.01,1
104/03/11,0,0,---,---,---,---,---,0
104/03/12,0,0,---,---,---,---,---,0
104/03/13,0,0,---,---,---,---,---,0
104/03/16,0,0,---,---,---,---,---,0
104/03/17,0,0,---,---,---,---,---,0
104/03/18,0,0,---,---,---,---,---,0
104/03/19,0,0,---,---,---,---,---,0
104/03/20,0,0,---,---,---,---,---,0
104/03/23,0,0,---,---,---,---,---,0
104/03/24,0,0,---,---,---,---,---,0
104/03/25,0,0,---,---,---,---,---,0
104/03/26,0,0,---,---,---,---,---,0
104/03/27,0,0,---,---,---,---,---,0
104/03/30,0,0,---,---,---,---,---,0
104/03/31,0,0,---,---,---,---,---,0
104/04/01,0,0,---,---,---,---,---,0
