100/09/08,5000,3450,0.69,0.69,0.69,0.69,-0.19,1
100/09/09,5000,3150,0.63,0.63,0.63,0.63,-0.06,1
100/09/13,0,0,0.00,0.00,0.00,0.00,---,0
100/09/14,0,0,0.00,0.00,0.00,0.00,---,0
100/09/15,153000,61380,0.40,0.46,0.40,0.46,-0.02,3
100/09/16,170000,83300,0.49,0.49,0.49,0.49,+0.03,152
100/09/19,6000,3000,0.50,0.50,0.50,0.50,+0.01,1
100/09/20,0,0,0.00,0.00,0.00,0.00,---,0
100/09/21,30000,15000,0.50,0.50,0.50,0.50,+0.04,1
100/09/22,30000,12600,0.42,0.42,0.42,0.42,-0.08,1
100/09/23,0,0,0.00,0.00,0.00,0.00,---,0
100/09/26,0,0,0.00,0.00,0.00,0.00,---,0
100/09/27,0,0,0.00,0.00,0.00,0.00,---,0
100/09/28,20000,5000,0.25,0.25,0.25,0.25,+0.01,1
100/09/29,20000,5800,0.29,0.29,0.29,0.29,+0.04,1
100/09/30,100000,31500,0.33,0.33,0.30,0.30,+0.01,2
100/10/03,100000,40000,0.41,0.41,0.39,0.39,+0.09,2
100/10/04,50000,15500,0.31,0.31,0.31,0.31,-0.08,1
100/10/05,13000,4030,0.31,0.31,0.31,0.31,0.00,2
100/10/06,50000,15500,0.31,0.31,0.31,0.31,0.00,1
100/10/07,71000,25060,0.35,0.36,0.35,0.36,+0.05,3
100/10/11,1000,350,0.35,0.35,0.35,0.35,-0.01,1
100/10/12,15000,6950,0.47,0.47,0.45,0.45,+0.10,2
100/10/13,130000,60500,0.45,0.55,0.45,0.53,+0.08,5
100/10/14,45000,22050,0.49,0.49,0.49,0.49,-0.04,4
100/10/17,0,0,0.00,0.00,0.00,0.00,---,0
100/10/18,200000,122060,0.61,0.64,0.61,0.64,0.00,3
100/10/19,396000,262860,0.66,0.67,0.65,0.67,+0.03,5
100/10/20,297000,180210,0.65,0.65,0.53,0.53,-0.14,4
100/10/21,0,0,0.00,0.00,0.00,0.00,---,0
100/10/24,109000,54700,0.50,0.52,0.50,0.52,-0.01,2
100/10/25,11000,7490,0.68,0.69,0.68,0.69,+0.17,2
100/10/26,10000,5800,0.58,0.58,0.58,0.58,-0.11,1
100/10/27,1000,500,0.50,0.50,0.50,0.50,-0.08,1
100/10/28,28000,16390,0.62,0.62,0.56,0.56,+0.06,4
100/10/31,1000,560,0.56,0.56,0.56,0.56,0.00,1
100/11/01,20000,9400,0.47,0.47,0.47,0.47,-0.09,1
100/11/02,0,0,0.00,0.00,0.00,0.00,---,0
100/11/03,0,0,0.00,0.00,0.00,0.00,---,0
100/11/04,31000,13020,0.42,0.42,0.42,0.42,+0.02,2
100/11/07,9000,4410,0.49,0.49,0.49,0.49,+0.07,1
100/11/08,26000,14020,0.56,0.56,0.50,0.50,+0.01,2
100/11/09,20000,8330,0.43,0.43,0.40,0.40,-0.10,2
100/11/10,10000,2800,0.28,0.28,0.28,0.28,-0.12,1
100/11/11,0,0,0.00,0.00,0.00,0.00,---,0
100/11/14,0,0,----,----,----,---,---,0
100/11/15,11000,2860,0.26,0.26,0.26,0.26,0.00,1
100/11/16,0,0,---,---,---,---,---,0
100/11/17,40000,10050,0.27,0.27,0.24,0.24,+0.01,2
100/11/18,0,0,---,---,---,---,---,0
100/11/21,40000,6050,0.17,0.17,0.14,0.14,-0.07,2
100/11/22,0,0,---,---,---,---,---,0
100/11/23,0,0,---,---,---,---,---,0
100/11/24,0,0,---,---,---,---,---,0
100/11/25,0,0,---,---,---,---,---,0
100/11/28,0,0,---,---,---,---,---,0
100/11/29,0,0,---,---,---,---,---,0
100/11/30,0,0,---,---,---,---,---,0
100/12/01,0,0,---,---,---,---,---,0
100/12/02,0,0,---,---,---,---,---,0
100/12/05,0,0,---,---,---,---,---,0
100/12/06,0,0,---,---,---,---,---,0
100/12/07,0,0,---,---,---,---,---,0
100/12/08,0,0,---,---,---,---,---,0
100/12/09,5000,750,0.15,0.15,0.15,0.15,+0.03,1
100/12/12,0,0,---,---,---,---,---,0
100/12/13,0,0,---,---,---,---,---,0
100/12/14,0,0,---,---,---,---,---,0
100/12/15,0,0,---,---,---,---,---,0
100/12/16,0,0,---,---,---,---,---,0
100/12/19,0,0,---,---,---,---,---,0
100/12/20,10000,700,0.07,0.07,0.07,0.07,0.00,1
100/12/21,0,0,---,---,---,---,---,0
100/12/22,0,0,---,---,---,---,---,0
100/12/23,0,0,---,---,---,---,---,0
100/12/26,5000,800,0.16,0.16,0.16,0.16,0.00,1
100/12/27,11000,2420,0.22,0.22,0.22,0.22,+0.06,1
100/12/28,0,0,---,---,---,---,---,0
100/12/29,0,0,---,---,---,---,---,0
100/12/30,0,0,---,---,---,---,---,0
101/01/02,30000,5000,0.17,0.17,0.16,0.16,0.00,2
