102/04/29,274000,414270,1.55,1.55,1.50,1.51,+0.05,10
102/04/30,272000,376300,1.40,1.42,1.34,1.34,-0.17,24
102/05/02,2057000,2754920,1.30,1.38,1.30,1.38,+0.04,53
102/05/03,234000,321990,1.32,1.42,1.32,1.41,+0.03,14
102/05/06,156000,217430,1.38,1.42,1.38,1.42,+0.01,10
102/05/07,43000,59940,1.40,1.40,1.38,1.40,-0.02,7
102/05/08,192000,263390,1.41,1.43,1.32,1.37,-0.03,12
102/05/09,50000,68630,1.34,1.41,1.34,1.41,+0.04,5
102/05/10,78000,106130,1.36,1.38,1.33,1.37,-0.04,7
102/05/13,44000,59820,1.34,1.37,1.34,1.37,0.00,5
102/05/14,32000,43400,1.35,1.36,1.35,1.36,-0.01,3
102/05/15,447000,582990,1.34,1.35,1.28,1.33,-0.03,14
102/05/16,226000,284090,1.27,1.27,1.14,1.14,-0.19,6
102/05/17,82000,86870,1.05,1.09,1.02,1.08,-0.06,8
102/05/20,55000,57800,1.04,1.06,1.04,1.06,-0.02,4
102/05/21,41000,40350,1.01,1.01,0.92,1.00,-0.06,7
102/05/22,1548000,1480310,0.92,0.98,0.92,0.98,-0.02,37
102/05/23,127000,125130,0.99,1.03,0.95,1.03,+0.05,7
102/05/24,97000,97790,1.01,1.03,0.98,1.03,0.00,7
102/05/27,70000,66000,0.94,0.96,0.92,0.96,-0.07,5
102/05/28,2737000,2477180,0.93,0.94,0.88,0.88,-0.08,61
102/05/29,80000,70400,0.87,0.89,0.87,0.89,+0.01,4
102/05/30,128000,115290,0.90,0.92,0.87,0.92,+0.03,9
102/05/31,32000,28780,0.89,0.90,0.89,0.90,-0.02,3
102/06/03,5000,4520,0.91,0.91,0.90,0.90,0.00,2
102/06/04,62000,54420,0.87,0.90,0.86,0.88,-0.02,6
102/06/05,0,0,---,---,---,---,---,0
102/06/06,54000,52000,0.95,0.98,0.94,0.94,+0.03,8
102/06/07,20000,18150,0.91,0.92,0.89,0.92,-0.02,3
102/06/10,127000,108890,0.87,0.87,0.81,0.82,-0.10,4
102/06/11,1000,870,0.87,0.87,0.87,0.87,+0.05,1
102/06/13,46000,43020,0.87,1.01,0.87,1.01,+0.14,4
102/06/14,0,0,---,---,---,---,---,0
102/06/17,15000,11900,0.80,0.80,0.79,0.79,-0.13,2
102/06/18,10000,7800,0.78,0.78,0.78,0.78,-0.01,2
102/06/19,20000,15400,0.77,0.77,0.77,0.77,-0.01,2
102/06/20,12000,9360,0.78,0.78,0.78,0.78,+0.01,1
102/06/21,35000,29200,0.85,0.85,0.82,0.84,+0.06,5
102/06/24,12000,10080,0.84,0.84,0.84,0.84,0.00,2
102/06/25,0,0,---,---,---,---,---,0
102/06/26,3000,3240,1.08,1.08,1.08,1.08,0.00,1
102/06/27,0,0,---,---,---,---,---,0
102/06/28,0,0,---,---,---,---,---,0
102/07/01,0,0,---,---,---,---,---,0
102/07/02,0,0,---,---,---,---,---,0
102/07/03,3000,2550,0.85,0.85,0.85,0.85,-0.03,1
102/07/04,0,0,---,---,---,---,---,0
102/07/05,2000,1640,0.82,0.82,0.82,0.82,-0.02,1
102/07/08,36000,28800,0.80,0.80,0.80,0.80,-0.02,3
102/07/09,0,0,---,---,---,---,---,0
102/07/10,3000,2250,0.75,0.75,0.75,0.75,-0.07,1
102/07/11,6000,4560,0.76,0.76,0.76,0.76,+0.01,1
102/07/12,33000,24630,0.71,0.75,0.71,0.75,-0.01,2
102/07/15,0,0,---,---,---,---,---,0
102/07/16,0,0,---,---,---,---,---,0
102/07/17,14000,10790,0.79,0.79,0.76,0.76,+0.01,2
102/07/18,60000,50400,0.84,0.84,0.84,0.84,+0.08,1
102/07/19,142000,158260,1.05,1.12,1.05,1.11,+0.27,7
102/07/22,132000,124420,0.97,0.97,0.93,0.93,-0.18,3
102/07/23,43000,34070,0.78,0.80,0.78,0.80,-0.13,4
102/07/24,217000,167550,0.72,0.78,0.72,0.76,-0.04,7
102/07/25,0,0,---,---,---,---,---,0
102/07/26,8000,5280,0.66,0.66,0.66,0.66,-0.09,2
102/07/29,79000,55900,0.63,0.75,0.63,0.67,+0.01,7
102/07/30,27000,18220,0.68,0.68,0.66,0.66,-0.01,2
102/07/31,95000,62700,0.66,0.66,0.66,0.66,0.00,2
102/08/01,117000,68960,0.60,0.60,0.58,0.58,-0.08,4
102/08/02,0,0,---,---,---,---,---,0
102/08/05,211000,126300,0.60,0.60,0.59,0.60,0.00,5
102/08/06,0,0,---,---,---,---,---,0
102/08/07,20000,13300,0.66,0.67,0.66,0.67,+0.04,2
102/08/08,20000,12000,0.60,0.60,0.60,0.60,-0.07,1
102/08/09,0,0,---,---,---,---,---,0
102/08/12,0,0,---,---,---,---,---,0
102/08/13,3000,1740,0.58,0.58,0.58,0.58,-0.04,1
102/08/14,0,0,---,---,---,---,---,0
102/08/15,6000,3600,0.60,0.60,0.60,0.60,+0.01,1
102/08/16,15000,8850,0.59,0.59,0.59,0.59,-0.01,1
102/08/19,0,0,---,---,---,---,---,0
102/08/20,256000,139640,0.54,0.58,0.54,0.58,+0.05,4
102/08/22,221000,134810,0.61,0.61,0.61,0.61,+0.03,3
102/08/23,312000,220580,0.70,0.74,0.70,0.70,+0.09,5
102/08/26,654000,462370,0.70,0.74,0.69,0.71,+0.01,8
102/08/27,253000,198550,0.70,0.86,0.70,0.86,+0.15,5
102/08/28,302000,291630,0.97,0.97,0.85,0.85,-0.01,5
102/08/29,20000,16000,0.80,0.80,0.80,0.80,-0.05,1
102/08/30,0,0,---,---,---,---,---,0
102/09/02,0,0,---,---,---,---,---,0
102/09/03,0,0,---,---,---,---,---,0
102/09/04,20000,12200,0.61,0.61,0.61,0.61,-0.15,1
102/09/05,0,0,---,---,---,---,---,0
102/09/06,40000,26400,0.66,0.66,0.66,0.66,+0.05,1
102/09/09,0,0,---,---,---,---,---,0
102/09/10,40000,25200,0.63,0.63,0.63,0.63,-0.06,2
102/09/11,149000,105410,0.69,0.77,0.69,0.70,+0.07,3
102/09/12,0,0,---,---,---,---,---,0
102/09/13,0,0,---,---,---,---,---,0
102/09/14,35000,25550,0.70,0.77,0.70,0.77,+0.13,2
102/09/16,10000,6300,0.63,0.63,0.63,0.63,-0.14,1
102/09/17,0,0,---,---,---,---,---,0
102/09/18,0,0,---,---,---,---,---,0
102/09/23,134000,70670,0.53,0.53,0.52,0.52,-0.10,3
102/09/24,99000,56430,0.57,0.57,0.57,0.57,+0.05,2
102/09/25,0,0,---,---,---,---,---,0
102/09/26,0,0,---,---,---,---,---,0
102/09/27,58000,30160,0.52,0.52,0.52,0.52,-0.10,1
102/09/30,0,0,---,---,---,---,---,0
102/10/01,0,0,---,---,---,---,---,0
102/10/02,0,0,---,---,---,---,---,0
102/10/03,0,0,---,---,---,---,---,0
102/10/04,0,0,---,---,---,---,---,0
102/10/07,0,0,---,---,---,---,---,0
102/10/08,0,0,---,---,---,---,---,0
102/10/09,0,0,---,---,---,---,---,0
102/10/11,0,0,---,---,---,---,---,0
102/10/14,0,0,---,---,---,---,---,0
102/10/15,0,0,---,---,---,---,---,0
102/10/16,0,0,---,---,---,---,---,0
102/10/17,0,0,---,---,---,---,---,0
102/10/18,10000,100,0.01,0.01,0.01,0.01,-0.04,1
102/10/21,0,0,---,---,---,---,---,0
102/10/22,58000,580,0.01,0.01,0.01,0.01,0.00,1
102/10/23,0,0,---,---,---,---,---,0
102/10/24,0,0,---,---,---,---,---,0
