103/02/10,30000,21000,0.70,0.70,0.70,0.70,-0.01,1
103/02/11,267000,168720,0.64,0.64,0.62,0.63,-0.07,10
103/02/12,442000,313900,0.72,0.73,0.69,0.72,+0.09,16
103/02/13,245000,167300,0.66,0.71,0.66,0.69,-0.03,6
103/02/14,135000,93300,0.70,0.71,0.66,0.68,-0.01,6
103/02/17,25000,16750,0.67,0.67,0.67,0.67,-0.01,3
103/02/18,565000,414140,0.66,0.76,0.66,0.75,+0.08,18
103/02/19,847000,688970,0.76,0.85,0.75,0.83,+0.08,32
103/02/20,530000,415840,0.87,0.87,0.73,0.75,-0.08,24
103/02/21,839000,648380,0.77,0.81,0.75,0.80,+0.05,26
103/02/24,1785000,1704080,0.81,1.04,0.81,1.03,+0.23,78
103/02/25,2279000,2516030,1.08,1.28,1.00,1.26,+0.23,120
103/02/26,1775000,2210630,1.31,1.32,1.14,1.14,-0.12,75
103/02/27,766000,1028350,1.24,1.46,1.23,1.26,+0.12,50
103/03/03,547000,702390,1.26,1.36,1.20,1.34,+0.08,28
103/03/04,783000,950360,1.31,1.31,1.12,1.17,-0.17,36
103/03/05,721000,896100,1.26,1.31,1.16,1.22,+0.05,34
103/03/06,949000,1349900,1.26,1.54,1.26,1.51,+0.29,58
103/03/07,703000,968430,1.55,1.55,1.19,1.23,-0.28,42
103/03/10,342000,407720,1.19,1.37,1.11,1.37,+0.14,19
103/03/11,127000,155790,1.29,1.29,1.19,1.25,-0.12,14
103/03/12,60000,71850,1.26,1.26,1.14,1.14,-0.11,7
103/03/13,245000,294710,1.22,1.24,1.18,1.21,+0.07,12
103/03/14,75000,92990,1.16,1.28,1.16,1.24,+0.03,9
103/03/17,45000,54400,1.24,1.24,1.19,1.19,-0.05,4
103/03/18,423000,605080,1.23,1.63,1.23,1.49,+0.30,23
103/03/19,67000,91150,1.39,1.44,1.30,1.38,-0.11,12
103/03/20,24000,29520,1.31,1.31,1.18,1.20,-0.18,4
103/03/21,66000,78720,1.27,1.27,1.18,1.21,+0.01,4
103/03/24,173000,212060,1.10,1.31,1.10,1.31,+0.10,6
103/03/25,15000,20950,1.35,1.42,1.35,1.42,+0.11,2
103/03/26,10000,13300,1.33,1.33,1.33,1.33,-0.09,1
103/03/27,151000,227440,1.50,1.51,1.44,1.51,+0.18,7
103/03/28,62000,101200,1.65,1.73,1.53,1.53,+0.02,6
103/03/31,22000,32700,1.35,1.50,1.35,1.50,-0.03,2
103/04/01,12000,16240,1.34,1.42,1.34,1.42,-0.08,2
103/04/02,0,0,---,---,---,---,---,0
103/04/03,175000,208800,1.21,1.21,1.18,1.20,-0.12,9
103/04/07,112000,134050,1.19,1.20,1.19,1.20,0.00,2
103/04/08,167000,225450,1.34,1.40,1.34,1.35,+0.15,6
103/04/09,350000,499700,1.37,1.47,1.35,1.35,0.00,9
103/04/10,0,0,---,---,---,---,---,0
103/04/11,175000,180540,1.10,1.10,0.98,0.98,-0.34,5
103/04/14,5000,3550,0.71,0.71,0.71,0.71,-0.27,1
103/04/15,872000,552160,0.65,0.71,0.56,0.62,-0.09,27
103/04/16,1014000,689860,0.67,0.73,0.66,0.69,+0.07,26
103/04/17,466000,329190,0.72,0.72,0.67,0.67,-0.02,11
103/04/18,522000,326880,0.72,0.72,0.57,0.61,-0.06,22
103/04/21,507000,324930,0.63,0.66,0.61,0.61,0.00,15
103/04/22,327000,210280,0.63,0.66,0.63,0.63,+0.02,10
103/04/23,205000,129750,0.66,0.67,0.60,0.61,-0.02,11
103/04/24,290000,169600,0.63,0.63,0.51,0.53,-0.08,8
103/04/25,795000,411930,0.56,0.58,0.49,0.57,+0.04,18
103/04/28,350000,182500,0.55,0.55,0.50,0.50,-0.07,7
103/04/29,248000,126300,0.52,0.52,0.50,0.50,0.00,5
103/04/30,442000,174740,0.54,0.54,0.25,0.25,-0.25,12
103/05/02,464000,166920,0.33,0.48,0.31,0.48,+0.23,10
103/05/05,171000,106310,0.62,0.85,0.62,0.85,+0.37,7
103/05/06,186000,142650,0.75,0.85,0.72,0.75,-0.10,11
103/05/07,148000,122820,0.82,0.86,0.77,0.78,+0.03,10
103/05/08,132000,102300,0.78,0.78,0.77,0.77,-0.01,2
103/05/09,0,0,---,---,---,---,---,0
103/05/12,193000,103920,0.54,0.54,0.53,0.54,-0.11,6
103/05/13,208000,114460,0.56,0.56,0.53,0.53,-0.01,6
103/05/14,60000,32300,0.56,0.56,0.51,0.53,0.00,3
103/05/15,10000,5500,0.55,0.55,0.55,0.55,+0.02,1
103/05/16,310000,198940,0.62,0.67,0.58,0.65,+0.10,13
103/05/19,263000,198910,0.67,0.81,0.67,0.76,+0.11,18
103/05/20,285000,218580,0.76,0.80,0.75,0.77,+0.01,8
103/05/21,55000,40550,0.73,0.77,0.73,0.77,0.00,3
103/05/22,548000,460570,0.77,0.91,0.77,0.87,+0.10,23
103/05/23,317000,276560,0.87,0.90,0.84,0.87,0.00,12
103/05/26,99000,88040,0.84,0.91,0.84,0.91,+0.04,6
103/05/27,110000,83800,0.74,0.84,0.74,0.84,-0.07,4
103/05/28,130000,117500,0.86,0.92,0.86,0.92,+0.08,8
103/05/29,36000,29760,0.81,0.86,0.81,0.86,-0.06,3
