103/10/24,1000,590,0.59,0.59,0.59,0.59,-0.02,1
103/10/27,533000,336760,0.62,0.71,0.62,0.71,+0.12,9
103/10/28,1092000,770400,0.70,0.73,0.67,0.69,-0.02,32
103/10/29,242000,130800,0.62,0.62,0.52,0.59,-0.10,12
103/10/30,389000,221420,0.58,0.58,0.55,0.58,-0.01,12
103/10/31,164000,89370,0.54,0.56,0.44,0.44,-0.14,7
103/11/03,1023000,518350,0.50,0.52,0.49,0.50,+0.06,18
103/11/04,339000,173990,0.51,0.52,0.51,0.52,+0.02,7
103/11/05,474000,240040,0.50,0.53,0.50,0.53,+0.01,11
103/11/06,280000,161820,0.56,0.60,0.56,0.57,+0.04,7
103/11/07,833000,494410,0.54,0.62,0.54,0.57,0.00,19
103/11/10,75000,39850,0.56,0.56,0.52,0.53,-0.04,3
103/11/11,227000,118310,0.52,0.54,0.52,0.54,+0.01,6
103/11/12,90000,48100,0.53,0.54,0.53,0.54,0.00,4
103/11/13,133000,73780,0.54,0.63,0.54,0.58,+0.04,6
103/11/14,46000,24880,0.54,0.58,0.54,0.58,0.00,2
103/11/17,125000,68560,0.53,0.62,0.53,0.62,+0.04,8
103/11/18,152000,90120,0.63,0.67,0.57,0.63,+0.01,17
103/11/19,359000,212210,0.59,0.62,0.57,0.60,-0.03,9
103/11/20,353000,184360,0.56,0.56,0.46,0.49,-0.11,21
103/11/21,418000,187070,0.47,0.47,0.43,0.47,-0.02,21
103/11/24,11000,4960,0.45,0.46,0.45,0.46,-0.01,2
103/11/25,0,0,---,---,---,---,---,0
103/11/26,106000,46700,0.43,0.45,0.43,0.45,+0.01,6
103/11/27,5000,2360,0.46,0.49,0.46,0.49,+0.04,4
103/11/28,189000,88840,0.47,0.48,0.47,0.48,-0.01,3
103/12/01,276000,112630,0.40,0.43,0.40,0.43,-0.05,7
103/12/02,898000,335160,0.43,0.43,0.35,0.37,-0.06,12
103/12/03,371000,118710,0.33,0.34,0.31,0.34,-0.03,8
103/12/04,566000,184210,0.33,0.34,0.31,0.34,0.00,10
103/12/05,447000,137590,0.29,0.33,0.29,0.33,-0.01,8
103/12/08,479000,135300,0.30,0.30,0.27,0.29,-0.04,12
103/12/09,360000,107900,0.30,0.30,0.29,0.30,+0.01,8
103/12/10,82000,25640,0.32,0.32,0.31,0.32,+0.02,4
103/12/11,50000,16800,0.33,0.34,0.33,0.34,+0.02,2
103/12/12,62000,19310,0.31,0.33,0.31,0.33,-0.01,6
103/12/15,0,0,---,---,---,---,---,0
103/12/16,20000,6800,0.34,0.34,0.34,0.34,+0.01,1
103/12/17,104000,35840,0.35,0.35,0.33,0.35,+0.01,5
103/12/18,236000,87940,0.36,0.39,0.36,0.39,+0.04,5
103/12/19,197000,83260,0.38,0.45,0.38,0.43,+0.04,5
103/12/22,418000,175460,0.42,0.44,0.41,0.44,+0.01,6
103/12/23,380000,150400,0.39,0.41,0.39,0.41,-0.03,10
103/12/24,111000,43300,0.39,0.40,0.39,0.40,-0.01,3
103/12/25,128000,48640,0.38,0.38,0.38,0.38,-0.02,3
103/12/26,165000,57870,0.36,0.36,0.34,0.35,-0.03,6
103/12/27,100000,34000,0.34,0.34,0.34,0.34,-0.01,1
103/12/29,120000,38220,0.32,0.34,0.31,0.34,0.00,3
103/12/30,60000,20500,0.34,0.35,0.34,0.35,+0.01,2
103/12/31,200000,69900,0.34,0.35,0.34,0.35,0.00,4
104/01/05,51000,17830,0.35,0.35,0.33,0.33,-0.02,2
104/01/06,84000,26200,0.34,0.34,0.30,0.30,-0.03,6
104/01/07,20000,5600,0.28,0.28,0.28,0.28,-0.02,1
104/01/08,205000,61690,0.30,0.31,0.27,0.29,+0.01,8
104/01/09,62000,18500,0.29,0.30,0.29,0.30,+0.01,3
104/01/12,117000,33980,0.29,0.30,0.28,0.30,0.00,5
104/01/13,65000,18200,0.28,0.28,0.28,0.28,-0.02,2
104/01/14,76000,20630,0.28,0.28,0.27,0.27,-0.01,2
104/01/15,5000,1470,0.30,0.30,0.27,0.27,0.00,2
104/01/16,4000,1120,0.28,0.28,0.28,0.28,+0.01,1
104/01/19,0,0,---,---,---,---,---,0
104/01/20,0,0,---,---,---,---,---,0
104/01/21,0,0,---,---,---,---,---,0
104/01/22,105000,21000,0.20,0.20,0.20,0.20,-0.03,3
104/01/23,128000,25020,0.19,0.20,0.19,0.20,0.00,2
104/01/26,0,0,---,---,---,---,---,0
104/01/27,100000,20000,0.20,0.20,0.20,0.20,0.00,1
104/01/28,0,0,---,---,---,---,---,0
104/01/29,170000,35700,0.21,0.21,0.21,0.21,+0.01,1
104/01/30,0,0,---,---,---,---,---,0
104/02/02,0,0,---,---,---,---,---,0
104/02/03,0,0,---,---,---,---,---,0
104/02/04,57000,14190,0.21,0.27,0.21,0.27,+0.04,2
104/02/05,0,0,---,---,---,---,---,0
104/02/06,10000,3000,0.30,0.30,0.30,0.30,+0.03,1
104/02/09,42000,9260,0.22,0.23,0.22,0.23,-0.07,3
104/02/10,0,0,---,---,---,---,---,0
104/02/11,0,0,---,---,---,---,---,0
104/02/12,0,0,---,---,---,---,---,0
104/02/13,118000,26140,0.22,0.23,0.22,0.23,-0.03,2
104/02/24,149000,28800,0.18,0.20,0.18,0.20,-0.03,2
104/02/25,99000,19800,0.20,0.20,0.20,0.20,0.00,1
104/02/26,0,0,---,---,---,---,---,0
104/03/02,0,0,---,---,---,---,---,0
104/03/03,0,0,---,---,---,---,---,0
104/03/04,0,0,---,---,---,---,---,0
104/03/05,0,0,---,---,---,---,---,0
104/03/06,0,0,---,---,---,---,---,0
104/03/09,0,0,---,---,---,---,---,0
104/03/10,0,0,---,---,---,---,---,0
104/03/11,0,0,---,---,---,---,---,0
104/03/12,30000,5000,0.18,0.18,0.16,0.16,-0.02,2
104/03/13,10000,1600,0.16,0.16,0.16,0.16,0.00,1
104/03/16,0,0,---,---,---,---,---,0
104/03/17,0,0,---,---,---,---,---,0
104/03/18,0,0,---,---,---,---,---,0
104/03/19,0,0,---,---,---,---,---,0
104/03/20,37000,4440,0.12,0.12,0.12,0.12,-0.04,1
104/03/23,1000,130,0.13,0.13,0.13,0.13,+0.01,1
104/03/24,0,0,---,---,---,---,---,0
104/03/25,0,0,---,---,---,---,---,0
104/03/26,20000,3600,0.18,0.18,0.18,0.18,+0.03,2
104/03/27,30000,5400,0.18,0.18,0.18,0.18,0.00,1
104/03/30,0,0,---,---,---,---,---,0
104/03/31,50000,9500,0.19,0.19,0.19,0.19,+0.01,1
104/04/01,0,0,---,---,---,---,---,0
104/04/02,0,0,---,---,---,---,---,0
104/04/07,0,0,---,---,---,---,---,0
104/04/08,0,0,---,---,---,---,---,0
104/04/09,0,0,---,---,---,---,---,0
104/04/10,12000,1320,0.11,0.11,0.11,0.11,-0.03,2
104/04/13,0,0,---,---,---,---,---,0
104/04/14,0,0,---,---,---,---,---,0
