104/12/16,0,0,---,---,---,---,---,0
104/12/17,0,0,---,---,---,---,---,0
104/12/18,7000,4950,0.70,0.71,0.70,0.71,0.00,2
104/12/21,0,0,---,---,---,---,---,0
104/12/22,8000,5840,0.73,0.73,0.73,0.73,+0.02,2
104/12/23,1182000,942540,0.76,0.83,0.75,0.83,+0.10,52
104/12/24,1004000,795250,0.80,0.81,0.78,0.79,-0.04,46
104/12/25,338000,263570,0.77,0.79,0.77,0.77,-0.02,29
104/12/28,406000,303050,0.75,0.76,0.73,0.75,-0.02,18
104/12/29,188000,140010,0.74,0.76,0.74,0.74,-0.01,11
104/12/30,325000,246240,0.75,0.78,0.75,0.77,+0.03,20
104/12/31,101000,76430,0.76,0.76,0.75,0.75,-0.02,4
105/01/04,191000,136970,0.71,0.72,0.70,0.70,-0.05,17
105/01/05,207000,140060,0.70,0.70,0.64,0.66,-0.04,37
105/01/06,93000,61260,0.67,0.67,0.65,0.67,+0.01,19
105/01/07,708000,480890,0.66,0.75,0.66,0.71,+0.04,37
105/01/08,738000,523340,0.74,0.75,0.69,0.70,-0.01,24
105/01/11,373000,270730,0.71,0.76,0.71,0.76,+0.06,20
105/01/12,1573000,1258640,0.73,0.86,0.73,0.86,+0.10,43
105/01/13,1803000,1500890,0.82,0.88,0.81,0.84,-0.02,70
105/01/14,322000,281450,0.89,0.89,0.85,0.89,+0.05,30
105/01/15,253000,216130,0.83,0.88,0.83,0.88,-0.01,15
105/01/18,173000,151690,0.90,0.90,0.78,0.80,-0.08,23
105/01/19,48000,38490,0.82,0.82,0.79,0.79,-0.01,10
105/01/20,254000,211940,0.81,0.86,0.81,0.86,+0.07,16
105/01/21,96000,81900,0.89,0.89,0.83,0.86,0.00,11
105/01/22,127000,102940,0.82,0.83,0.80,0.81,-0.05,9
105/01/25,465000,357180,0.77,0.77,0.75,0.77,-0.04,15
105/01/26,150000,110800,0.74,0.76,0.73,0.76,-0.01,7
105/01/27,539000,387020,0.71,0.74,0.71,0.74,-0.02,10
105/01/28,786000,569930,0.71,0.74,0.71,0.73,-0.01,13
105/01/29,613000,431800,0.71,0.72,0.68,0.70,-0.03,15
105/01/30,668000,450360,0.68,0.68,0.67,0.68,-0.02,8
105/02/01,257000,182520,0.70,0.72,0.70,0.72,+0.04,12
105/02/02,631000,450110,0.73,0.73,0.71,0.71,-0.01,9
105/02/03,255000,184520,0.72,0.73,0.72,0.72,+0.01,12
105/02/15,4000,2730,0.68,0.69,0.68,0.69,-0.03,2
105/02/16,1011000,636580,0.61,0.64,0.61,0.64,-0.05,7
105/02/17,1194000,732650,0.63,0.63,0.59,0.61,-0.03,11
105/02/18,623000,329570,0.55,0.55,0.51,0.52,-0.09,18
105/02/19,263000,136520,0.52,0.52,0.50,0.50,-0.02,8
105/02/22,368000,180820,0.49,0.52,0.47,0.52,+0.02,5
105/02/23,20000,10000,0.50,0.50,0.50,0.50,-0.02,2
105/02/24,100000,52000,0.52,0.52,0.52,0.52,+0.02,4
105/02/25,184000,97250,0.53,0.54,0.52,0.53,+0.01,6
105/02/26,121000,60330,0.50,0.53,0.49,0.50,-0.03,5
105/03/01,22000,10470,0.47,0.49,0.47,0.49,-0.01,4
105/03/02,44000,20350,0.42,0.48,0.42,0.48,-0.01,9
105/03/03,160000,79750,0.49,0.51,0.49,0.50,+0.02,16
105/03/04,23000,11270,0.49,0.49,0.49,0.49,-0.01,3
105/03/07,52000,23350,0.45,0.46,0.44,0.45,-0.04,6
105/03/08,10000,4400,0.44,0.44,0.44,0.44,-0.01,1
105/03/09,66000,27660,0.43,0.43,0.41,0.41,-0.03,6
105/03/10,6000,2390,0.38,0.41,0.38,0.40,-0.01,4
105/03/11,1000,410,0.41,0.41,0.41,0.41,+0.01,1
105/03/14,42000,16170,0.38,0.39,0.38,0.39,-0.02,4
105/03/15,52000,22340,0.41,0.43,0.41,0.43,+0.04,4
105/03/16,110000,44650,0.41,0.43,0.40,0.40,-0.03,4
105/03/17,132000,54260,0.40,0.43,0.40,0.43,+0.03,5
105/03/18,286000,123480,0.45,0.45,0.42,0.42,-0.01,5
105/03/21,218000,88860,0.41,0.41,0.39,0.40,-0.02,5
105/03/22,88000,32620,0.37,0.40,0.37,0.40,0.00,6
105/03/23,16000,5940,0.37,0.39,0.37,0.39,-0.01,2
105/03/24,2000,750,0.37,0.38,0.37,0.38,-0.01,2
105/03/25,204000,78050,0.39,0.40,0.38,0.39,+0.01,7
105/03/28,0,0,---,---,---,---,---,0
105/03/29,714000,272590,0.38,0.42,0.38,0.42,+0.05,9
105/03/30,152000,56250,0.37,0.38,0.37,0.37,-0.05,4
105/03/31,50000,19000,0.38,0.38,0.38,0.38,+0.01,1
105/04/01,12000,4590,0.38,0.40,0.38,0.40,+0.02,4
