106/02/13,69000,77770,1.13,1.13,1.11,1.11,+0.14,2
106/02/14,64000,67900,1.07,1.07,1.04,1.05,-0.06,4
106/02/15,10000,10500,1.05,1.05,1.05,1.05,0.00,1
106/02/16,0,0,---,---,---,---,---,0
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,124000,124890,1.01,1.01,1.00,1.00,+0.07,3
106/02/22,313000,310410,0.97,1.01,0.97,1.01,+0.01,6
106/02/23,780000,814890,1.00,1.07,0.99,1.05,+0.04,30
106/02/24,1243000,1397280,1.10,1.15,1.10,1.15,+0.10,21
106/03/01,220000,241600,1.15,1.15,1.05,1.05,-0.10,6
106/03/02,107000,110040,1.04,1.06,1.01,1.06,+0.01,6
106/03/03,80000,83600,1.04,1.05,1.04,1.04,-0.02,4
106/03/06,836000,778740,0.99,0.99,0.82,0.82,-0.22,8
106/03/07,60000,48450,0.80,0.81,0.80,0.81,-0.01,2
106/03/08,585000,513900,0.86,0.91,0.85,0.86,+0.05,5
106/03/09,862000,752460,0.87,0.88,0.84,0.84,-0.02,13
106/03/10,457000,392200,0.84,0.88,0.84,0.86,+0.02,7
106/03/13,100000,86000,0.86,0.86,0.86,0.86,0.00,1
106/03/14,10000,8200,0.82,0.82,0.82,0.82,-0.04,1
106/03/15,0,0,---,---,---,---,---,0
106/03/16,0,0,---,---,---,---,---,0
106/03/17,0,0,---,---,---,---,---,0
106/03/20,5000,3750,0.75,0.75,0.75,0.75,-0.08,1
106/03/21,0,0,---,---,---,---,---,0
106/03/22,0,0,---,---,---,---,---,0
106/03/23,0,0,---,---,---,---,---,0
106/03/24,5000,2800,0.56,0.56,0.56,0.56,-0.14,1
106/03/27,281000,165690,0.58,0.59,0.58,0.59,+0.03,2
106/03/28,946000,575680,0.58,0.64,0.58,0.64,+0.05,4
106/03/29,795000,434500,0.57,0.57,0.54,0.56,-0.08,5
106/03/30,106000,61480,0.58,0.58,0.58,0.58,+0.02,2
106/03/31,986000,546160,0.54,0.56,0.54,0.56,-0.02,5
106/04/05,982000,536990,0.55,0.56,0.54,0.55,-0.01,4
106/04/06,226000,124190,0.54,0.56,0.54,0.56,+0.01,3
106/04/07,215000,122560,0.57,0.58,0.57,0.58,+0.02,3
106/04/10,70000,37100,0.53,0.53,0.53,0.53,-0.05,1
106/04/11,1000,540,0.54,0.54,0.54,0.54,+0.01,1
106/04/12,275000,151750,0.55,0.56,0.55,0.55,+0.01,5
106/04/13,238000,133610,0.55,0.58,0.55,0.58,+0.03,5
106/04/14,153000,90430,0.60,0.64,0.59,0.64,+0.06,4
106/04/17,2000,1340,0.67,0.67,0.67,0.67,+0.03,2
106/04/18,170000,113700,0.65,0.67,0.65,0.67,0.00,3
106/04/19,576000,403000,0.70,0.70,0.68,0.70,+0.03,6
106/04/20,518000,347120,0.70,0.70,0.67,0.67,-0.03,4
106/04/21,29000,19690,0.64,0.72,0.63,0.72,+0.05,4
106/04/24,7000,4830,0.69,0.69,0.69,0.69,-0.03,1
106/04/25,20000,11500,0.60,0.60,0.55,0.55,-0.14,2
106/04/26,0,0,---,---,---,---,---,0
106/04/27,10000,5400,0.54,0.54,0.54,0.54,-0.02,1
106/04/28,0,0,---,---,---,---,---,0
106/05/02,0,0,---,---,---,---,---,0
106/05/03,115000,60370,0.52,0.53,0.52,0.53,+0.01,2
106/05/04,239000,134420,0.54,0.60,0.54,0.60,+0.07,4
106/05/05,335000,220360,0.65,0.68,0.65,0.68,+0.08,6
106/05/08,429000,311630,0.71,0.74,0.71,0.72,+0.04,3
106/05/09,10000,5900,0.59,0.59,0.59,0.59,-0.13,1
106/05/10,228000,120840,0.53,0.53,0.53,0.53,-0.06,1
