102/04/26,10000,14300,1.43,1.43,1.43,1.43,-0.13,1
102/04/29,0,0,---,---,---,---,---,0
102/04/30,60000,59100,0.99,0.99,0.98,0.98,-0.02,2
102/05/02,90000,101400,1.11,1.15,1.11,1.15,+0.17,3
102/05/03,0,0,---,---,---,---,---,0
102/05/06,0,0,---,---,---,---,---,0
102/05/07,0,0,---,---,---,---,---,0
102/05/08,0,0,---,---,---,---,---,0
102/05/09,0,0,---,---,---,---,---,0
102/05/10,26000,28080,1.08,1.08,1.08,1.08,+0.11,1
102/05/13,26000,27820,1.07,1.07,1.07,1.07,-0.01,1
102/05/14,4000,4440,1.11,1.11,1.11,1.11,+0.04,1
102/05/15,4000,4400,1.10,1.10,1.10,1.10,-0.01,1
102/05/16,208000,251580,1.21,1.21,1.20,1.20,+0.10,3
102/05/17,299000,371620,1.12,1.38,1.12,1.37,+0.17,6
102/05/20,91000,117390,1.29,1.29,1.29,1.29,-0.08,2
102/05/21,0,0,---,---,---,---,---,0
102/05/22,0,0,---,---,---,---,---,0
102/05/23,0,0,---,---,---,---,---,0
102/05/24,0,0,---,---,---,---,---,0
102/05/27,10000,9900,0.99,0.99,0.99,0.99,+0.07,1
102/05/28,0,0,---,---,---,---,---,0
102/05/29,0,0,---,---,---,---,---,0
102/05/30,1000,950,0.95,0.95,0.95,0.95,+0.08,1
102/05/31,0,0,---,---,---,---,---,0
102/06/03,1000,840,0.84,0.84,0.84,0.84,-0.05,1
102/06/04,0,0,---,---,---,---,---,0
102/06/05,0,0,---,---,---,---,---,0
102/06/06,0,0,---,---,---,---,---,0
102/06/07,0,0,---,---,---,---,---,0
102/06/10,5000,4500,0.90,0.90,0.90,0.90,+0.11,1
102/06/11,10000,10100,1.02,1.02,1.00,1.00,+0.10,2
102/06/13,16000,16880,1.05,1.07,1.04,1.06,+0.06,4
102/06/14,11000,11150,1.00,1.03,1.00,1.03,-0.03,2
102/06/17,0,0,---,---,---,---,---,0
102/06/18,0,0,---,---,---,---,---,0
102/06/19,6000,5940,0.99,0.99,0.99,0.99,+0.01,1
102/06/20,0,0,---,---,---,---,---,0
102/06/21,6000,4680,0.78,0.78,0.78,0.78,-0.06,1
102/06/24,0,0,---,---,---,---,---,0
102/06/25,0,0,---,---,---,---,---,0
102/06/26,0,0,---,---,---,---,---,0
102/06/27,0,0,---,---,---,---,---,0
102/06/28,0,0,---,---,---,---,---,0
102/07/01,0,0,---,---,---,---,---,0
102/07/02,0,0,---,---,---,---,---,0
102/07/03,0,0,---,---,---,---,---,0
102/07/04,0,0,---,---,---,---,---,0
102/07/05,0,0,---,---,---,---,---,0
102/07/08,0,0,---,---,---,---,---,0
102/07/09,0,0,---,---,---,---,---,0
102/07/10,0,0,---,---,---,---,---,0
102/07/11,0,0,---,---,---,---,---,0
102/07/12,0,0,---,---,---,---,---,0
102/07/15,0,0,---,---,---,---,---,0
102/07/16,1000,830,0.83,0.83,0.83,0.83,-0.07,1
102/07/17,1000,770,0.77,0.77,0.77,0.77,-0.06,1
102/07/18,32000,24690,0.80,0.80,0.77,0.77,0.00,3
102/07/19,11000,9350,0.77,0.92,0.77,0.92,+0.15,9
102/07/22,7000,6580,0.94,0.94,0.94,0.94,+0.02,1
102/07/23,0,0,---,---,---,---,---,0
102/07/24,0,0,---,---,---,---,---,0
102/07/25,2000,1500,0.75,0.75,0.75,0.75,-0.08,1
102/07/26,2000,1280,0.64,0.64,0.64,0.64,-0.11,1
102/07/29,1000,600,0.60,0.60,0.60,0.60,-0.04,1
102/07/30,1000,690,0.69,0.69,0.69,0.69,+0.09,1
102/07/31,0,0,---,---,---,---,---,0
102/08/01,0,0,---,---,---,---,---,0
102/08/02,0,0,---,---,---,---,---,0
102/08/05,0,0,---,---,---,---,---,0
102/08/06,20000,10400,0.52,0.52,0.52,0.52,-0.02,1
102/08/07,30000,16200,0.54,0.54,0.54,0.54,+0.02,1
102/08/08,20000,9000,0.45,0.45,0.45,0.45,-0.09,1
102/08/09,0,0,---,---,---,---,---,0
102/08/12,6000,2220,0.37,0.37,0.37,0.37,-0.04,2
102/08/13,30000,12300,0.41,0.41,0.41,0.41,+0.04,1
102/08/14,99000,43560,0.44,0.44,0.44,0.44,+0.03,1
102/08/15,50000,24000,0.48,0.48,0.48,0.48,+0.04,1
102/08/16,149000,65070,0.45,0.45,0.43,0.43,-0.05,2
102/08/19,0,0,---,---,---,---,---,0
102/08/20,0,0,---,---,---,---,---,0
102/08/22,60000,19200,0.32,0.32,0.32,0.32,-0.03,1
102/08/23,60000,22200,0.37,0.37,0.37,0.37,+0.05,1
102/08/26,105000,47970,0.39,0.46,0.39,0.46,+0.09,3
102/08/27,6000,3060,0.51,0.51,0.51,0.51,+0.05,1
102/08/28,235000,109420,0.46,0.47,0.46,0.46,-0.05,7
102/08/29,483000,291580,0.51,0.66,0.51,0.59,+0.13,9
102/08/30,359000,191170,0.55,0.56,0.52,0.53,-0.06,11
102/09/02,170000,89900,0.56,0.56,0.51,0.52,-0.01,5
102/09/03,759000,494750,0.58,0.78,0.58,0.72,+0.20,21
102/09/04,366000,235050,0.63,0.70,0.57,0.62,-0.10,32
102/09/05,466000,307590,0.59,0.72,0.59,0.71,+0.09,15
102/09/06,199000,161160,0.86,0.86,0.75,0.83,+0.12,9
102/09/09,716000,386200,0.58,0.58,0.45,0.45,-0.38,43
102/09/10,190000,84700,0.47,0.48,0.38,0.44,-0.01,10
102/09/11,30000,18400,0.61,0.62,0.61,0.62,+0.18,3
102/09/12,100000,62960,0.63,0.63,0.59,0.59,-0.03,2
102/09/13,110000,63600,0.58,0.58,0.56,0.56,-0.03,11
102/09/14,150000,69300,0.43,0.47,0.43,0.47,-0.09,5
102/09/16,120000,60200,0.50,0.51,0.50,0.51,+0.04,11
102/09/17,10000,5100,0.51,0.51,0.51,0.51,0.00,1
102/09/18,220000,118200,0.50,0.60,0.50,0.55,+0.04,7
102/09/23,110000,59900,0.59,0.59,0.54,0.54,-0.01,3
102/09/24,131000,105730,0.78,0.84,0.78,0.84,+0.30,5
102/09/25,0,0,---,---,---,---,---,0
102/09/26,20000,12200,0.61,0.61,0.61,0.61,-0.09,1
102/09/27,0,0,---,---,---,---,---,0
102/09/30,20000,10500,0.55,0.55,0.45,0.45,-0.15,3
102/10/01,50000,23000,0.46,0.46,0.46,0.46,+0.01,5
102/10/02,0,0,---,---,---,---,---,0
102/10/03,15000,9850,0.66,0.66,0.65,0.65,+0.17,2
102/10/04,0,0,---,---,---,---,---,0
102/10/07,111000,78600,0.74,0.79,0.64,0.64,+0.02,7
102/10/08,61000,24040,0.59,0.59,0.37,0.39,-0.25,7
102/10/09,30000,11100,0.37,0.37,0.37,0.37,-0.02,1
102/10/11,0,0,---,---,---,---,---,0
102/10/14,0,0,---,---,---,---,---,0
102/10/15,10000,2700,0.27,0.27,0.27,0.27,-0.02,1
102/10/16,15000,3600,0.24,0.24,0.24,0.24,-0.03,2
102/10/17,30000,4200,0.14,0.14,0.14,0.14,-0.10,4
102/10/18,0,0,---,---,---,---,---,0
102/10/21,0,0,---,---,---,---,---,0
102/10/22,55000,3300,0.06,0.06,0.06,0.06,-0.08,1
102/10/23,0,0,---,---,---,---,---,0
