102/05/02,45000,33600,0.76,0.76,0.73,0.73,0.00,5
102/05/03,81000,59750,0.75,0.75,0.72,0.75,+0.02,4
102/05/06,108000,78440,0.73,0.73,0.68,0.68,-0.07,3
102/05/07,335000,252330,0.75,0.76,0.71,0.71,+0.03,5
102/05/08,0,0,---,---,---,---,---,0
102/05/09,10000,5880,0.62,0.62,0.58,0.58,-0.11,2
102/05/10,100000,59000,0.59,0.59,0.59,0.59,+0.01,2
102/05/13,1000,670,0.67,0.67,0.67,0.67,+0.08,1
102/05/14,307000,208510,0.70,0.70,0.60,0.60,-0.07,11
102/05/15,29000,18310,0.63,0.65,0.63,0.65,+0.05,2
102/05/16,51000,35320,0.68,0.79,0.68,0.78,+0.13,4
102/05/17,0,0,---,---,---,---,---,0
102/05/20,6000,4620,0.77,0.77,0.77,0.77,+0.01,1
102/05/21,0,0,---,---,---,---,---,0
102/05/22,6000,4160,0.71,0.71,0.68,0.68,-0.02,3
102/05/23,46000,31720,0.70,0.70,0.67,0.67,-0.01,3
102/05/24,0,0,---,---,---,---,---,0
102/05/27,40000,24800,0.62,0.62,0.62,0.62,-0.01,1
102/05/28,0,0,---,---,---,---,---,0
102/05/29,60000,41700,0.69,0.71,0.69,0.69,+0.08,4
102/05/30,40000,26400,0.66,0.66,0.66,0.66,-0.03,2
102/05/31,5000,4170,0.83,0.85,0.82,0.85,+0.19,3
102/06/03,134000,135490,0.88,1.03,0.88,1.01,+0.16,6
102/06/04,129000,142690,1.13,1.14,1.05,1.06,+0.05,5
102/06/05,51000,56300,1.10,1.11,1.09,1.09,+0.03,5
102/06/06,90000,108930,1.08,1.25,1.08,1.24,+0.15,9
102/06/07,230000,252900,1.21,1.21,1.01,1.01,-0.23,8
102/06/10,442000,468830,1.05,1.13,1.05,1.13,+0.12,8
102/06/11,529000,598680,1.10,1.14,1.09,1.10,-0.03,11
102/06/13,149000,145800,1.00,1.03,0.88,0.88,-0.22,8
102/06/14,100000,97000,0.97,0.97,0.97,0.97,+0.09,1
102/06/17,211000,245120,1.14,1.19,1.11,1.19,+0.22,10
102/06/18,335000,406240,1.23,1.24,1.16,1.16,-0.03,20
102/06/19,401000,520250,1.22,1.36,1.14,1.21,+0.05,25
102/06/20,479000,547410,1.11,1.19,1.11,1.19,-0.02,12
102/06/21,199000,211000,1.06,1.17,1.02,1.17,-0.02,8
102/06/24,108000,128600,1.22,1.22,1.15,1.15,-0.02,7
102/06/25,268000,255870,1.02,1.02,0.91,0.93,-0.22,15
102/06/26,298000,264230,0.87,0.90,0.87,0.89,-0.04,4
102/06/27,405000,409200,0.96,1.08,0.96,1.04,+0.15,6
102/06/28,107000,116790,1.09,1.11,1.09,1.11,+0.07,2
102/07/01,55000,63150,1.13,1.15,1.13,1.15,+0.04,2
102/07/02,0,0,---,---,---,---,---,0
102/07/03,5000,5300,1.06,1.06,1.06,1.06,-0.06,1
102/07/04,50000,48500,0.97,0.97,0.97,0.97,-0.09,1
102/07/05,0,0,---,---,---,---,---,0
102/07/08,0,0,---,---,---,---,---,0
102/07/09,0,0,---,---,---,---,---,0
102/07/10,1000,680,0.68,0.68,0.68,0.68,-0.09,1
102/07/11,2000,1380,0.65,0.73,0.65,0.73,+0.05,2
102/07/12,1000,750,0.75,0.75,0.75,0.75,+0.02,1
102/07/15,1000,840,0.84,0.84,0.84,0.84,+0.09,1
102/07/16,0,0,---,---,---,---,---,0
102/07/17,0,0,---,---,---,---,---,0
102/07/18,0,0,---,---,---,---,---,0
102/07/19,0,0,---,---,---,---,---,0
102/07/22,0,0,---,---,---,---,---,0
102/07/23,0,0,---,---,---,---,---,0
102/07/24,607000,529930,0.79,0.96,0.79,0.96,+0.17,11
102/07/25,657000,538280,0.83,0.84,0.80,0.80,-0.16,27
102/07/26,99000,79200,0.80,0.80,0.80,0.80,0.00,1
102/07/29,60000,40800,0.69,0.69,0.63,0.63,-0.17,2
102/07/30,471000,266370,0.56,0.58,0.55,0.58,-0.05,21
102/07/31,1103000,534340,0.56,0.56,0.41,0.43,-0.15,19
102/08/01,649000,339120,0.49,0.55,0.49,0.55,+0.12,10
102/08/02,74000,40320,0.54,0.58,0.54,0.55,0.00,4
102/08/05,498000,321790,0.58,0.74,0.58,0.74,+0.19,9
102/08/06,50000,54000,1.08,1.08,1.08,1.08,+0.34,1
102/08/07,55000,66710,1.45,1.45,1.15,1.24,+0.16,4
102/08/08,306000,349020,1.17,1.17,1.14,1.17,-0.07,6
102/08/09,0,0,---,---,---,---,---,0
102/08/12,1000,1220,1.22,1.22,1.22,1.22,+0.05,1
102/08/13,0,0,---,---,---,---,---,0
102/08/14,39000,53630,1.39,1.39,1.37,1.37,+0.15,2
102/08/15,0,0,---,---,---,---,---,0
102/08/16,10000,13100,1.31,1.31,1.31,1.31,-0.04,1
102/08/19,0,0,---,---,---,---,---,0
102/08/20,126000,141480,1.13,1.13,1.10,1.10,-0.21,2
102/08/22,99000,104940,1.06,1.06,1.06,1.06,-0.04,1
102/08/23,0,0,---,---,---,---,---,0
102/08/26,10000,11000,1.10,1.10,1.10,1.10,0.00,1
102/08/27,0,0,---,---,---,---,---,0
102/08/28,0,0,---,---,---,---,---,0
102/08/29,3000,3330,1.11,1.11,1.11,1.11,+0.06,1
102/08/30,0,0,---,---,---,---,---,0
102/09/02,0,0,---,---,---,---,---,0
102/09/03,0,0,---,---,---,---,---,0
102/09/04,0,0,---,---,---,---,---,0
102/09/05,5000,6600,1.32,1.32,1.32,1.32,+0.23,1
102/09/06,85000,119000,1.40,1.40,1.40,1.40,+0.08,2
102/09/09,0,0,---,---,---,---,---,0
102/09/10,0,0,---,---,---,---,---,0
102/09/11,123000,180950,1.53,1.53,1.47,1.48,-0.01,4
102/09/12,751000,1209620,1.57,1.62,1.57,1.61,+0.13,11
102/09/13,0,0,---,---,---,---,---,0
102/09/14,2000,3040,1.52,1.52,1.52,1.52,-0.09,1
102/09/16,1000,1850,1.85,1.85,1.85,1.85,+0.33,1
102/09/17,0,0,---,---,---,---,---,0
102/09/18,0,0,---,---,---,---,---,0
102/09/23,0,0,---,---,---,---,---,0
102/09/24,0,0,---,---,---,---,---,0
102/09/25,0,0,---,---,---,---,---,0
102/09/26,0,0,---,---,---,---,---,0
102/09/27,0,0,---,---,---,---,---,0
102/09/30,0,0,---,---,---,---,---,0
102/10/01,0,0,---,---,---,---,---,0
102/10/02,0,0,---,---,---,---,---,0
102/10/03,50000,143500,2.87,2.87,2.87,2.87,+0.23,1
102/10/04,0,0,---,---,---,---,---,0
102/10/07,0,0,---,---,---,---,---,0
102/10/08,0,0,---,---,---,---,---,0
102/10/09,110000,267600,2.44,2.44,2.42,2.42,-0.38,11
102/10/11,50000,132500,2.65,2.65,2.65,2.65,+0.23,1
102/10/14,110000,249000,2.27,2.29,2.24,2.24,-0.41,7
102/10/15,0,0,---,---,---,---,---,0
102/10/16,30000,74100,2.47,2.47,2.47,2.47,+0.09,3
102/10/17,80000,197600,2.47,2.47,2.47,2.47,0.00,8
102/10/18,110000,269500,2.45,2.45,2.45,2.45,-0.02,11
102/10/21,0,0,---,---,---,---,---,0
102/10/22,10000,24800,2.48,2.48,2.48,2.48,+0.02,1
102/10/23,0,0,---,---,---,---,---,0
102/10/24,0,0,---,---,---,---,---,0
102/10/25,0,0,---,---,---,---,---,0
102/10/28,0,0,---,---,---,---,---,0
102/10/29,0,0,---,---,---,---,---,0
102/10/30,20000,50600,2.53,2.53,2.53,2.53,+0.19,1
