103/04/17,15000,11400,0.78,0.78,0.75,0.75,-0.07,2
103/04/18,237000,200230,0.79,0.90,0.79,0.85,+0.10,16
103/04/21,254000,216420,0.83,0.87,0.83,0.87,+0.02,10
103/04/22,112000,95380,0.85,0.86,0.85,0.86,-0.01,5
103/04/23,50000,43500,0.86,0.89,0.86,0.89,+0.03,3
103/04/24,19000,16120,0.84,0.85,0.84,0.85,-0.04,3
103/04/25,281000,262340,0.90,1.00,0.90,1.00,+0.15,13
103/04/28,228000,209060,0.97,0.97,0.89,0.90,-0.10,7
103/04/29,10000,8550,0.85,0.86,0.85,0.86,-0.04,2
103/04/30,1000,860,0.86,0.86,0.86,0.86,0.00,1
103/05/02,46000,38770,0.85,0.85,0.82,0.83,-0.03,3
103/05/05,20000,16600,0.83,0.83,0.83,0.83,0.00,1
103/05/06,40000,33520,0.82,0.84,0.82,0.84,+0.01,3
103/05/07,359000,269900,0.81,0.81,0.73,0.73,-0.11,8
103/05/08,282000,204680,0.73,0.73,0.72,0.72,-0.01,3
103/05/09,5000,3850,0.77,0.77,0.77,0.77,+0.05,1
103/05/12,349000,236570,0.68,0.69,0.57,0.69,-0.08,7
103/05/13,429000,300510,0.69,0.73,0.68,0.72,+0.03,7
103/05/14,193000,142960,0.73,0.77,0.73,0.77,+0.05,4
103/05/15,37000,28740,0.77,0.78,0.77,0.78,+0.01,3
103/05/16,41000,31370,0.77,0.78,0.76,0.76,-0.02,4
103/05/19,192000,137660,0.76,0.76,0.70,0.70,-0.06,8
103/05/20,199000,146200,0.73,0.74,0.73,0.74,+0.04,2
103/05/21,240000,171060,0.72,0.74,0.70,0.74,0.00,5
103/05/22,157000,115730,0.72,0.77,0.72,0.77,+0.03,4
103/05/23,15000,10500,0.70,0.70,0.70,0.70,-0.07,2
103/05/26,6000,4320,0.72,0.72,0.72,0.72,+0.02,1
103/05/27,370000,238690,0.68,0.68,0.61,0.61,-0.11,8
103/05/28,663000,361800,0.54,0.56,0.54,0.54,-0.07,13
103/05/29,173000,99620,0.56,0.60,0.56,0.60,+0.06,6
103/05/30,320000,173250,0.54,0.55,0.53,0.53,-0.07,7
103/06/03,301000,149330,0.52,0.52,0.46,0.46,-0.07,10
103/06/04,20000,9800,0.49,0.49,0.49,0.49,+0.03,1
103/06/05,148000,69650,0.49,0.49,0.46,0.47,-0.02,5
103/06/06,2000,1020,0.51,0.51,0.51,0.51,+0.04,1
103/06/09,0,0,---,---,---,---,---,0
103/06/10,0,0,---,---,---,---,---,0
103/06/11,99000,50490,0.51,0.51,0.51,0.51,+0.01,1
103/06/12,30000,15300,0.51,0.51,0.51,0.51,0.00,1
103/06/13,99000,49500,0.50,0.50,0.50,0.50,-0.01,1
103/06/16,0,0,---,---,---,---,---,0
103/06/17,0,0,---,---,---,---,---,0
103/06/18,0,0,---,---,---,---,---,0
103/06/19,2000,1000,0.50,0.50,0.50,0.50,+0.01,1
103/06/20,0,0,---,---,---,---,---,0
103/06/23,70000,30600,0.42,0.44,0.42,0.44,-0.05,3
103/06/24,310000,138100,0.46,0.46,0.44,0.45,+0.01,5
103/06/25,30000,11700,0.39,0.39,0.39,0.39,-0.06,1
103/06/26,0,0,---,---,---,---,---,0
103/06/27,45000,18700,0.42,0.42,0.41,0.41,+0.01,2
103/06/30,25000,10250,0.41,0.41,0.41,0.41,0.00,1
103/07/01,0,0,---,---,---,---,---,0
103/07/02,0,0,---,---,---,---,---,0
103/07/03,0,0,---,---,---,---,---,0
103/07/04,125000,54800,0.43,0.45,0.43,0.45,+0.05,4
103/07/07,949000,475280,0.48,0.55,0.45,0.54,+0.09,17
103/07/08,752000,386700,0.53,0.53,0.49,0.51,-0.03,15
103/07/09,1184000,550630,0.51,0.51,0.46,0.47,-0.04,15
103/07/10,665000,320440,0.47,0.50,0.47,0.49,+0.02,11
103/07/11,1230000,669900,0.51,0.58,0.50,0.58,+0.09,16
103/07/14,884000,468520,0.54,0.54,0.52,0.52,-0.06,10
103/07/15,498000,256960,0.51,0.52,0.51,0.52,0.00,4
103/07/16,159000,90970,0.57,0.58,0.56,0.58,+0.06,7
103/07/17,41000,22140,0.54,0.54,0.54,0.54,-0.04,3
103/07/18,451000,223690,0.50,0.50,0.48,0.48,-0.06,6
103/07/21,251000,108050,0.45,0.45,0.42,0.43,-0.05,8
103/07/22,16000,10370,0.75,0.75,0.47,0.47,+0.04,3
103/07/24,16000,6940,0.43,0.44,0.43,0.44,-0.03,3
103/07/25,10000,4700,0.47,0.47,0.47,0.47,+0.03,1
103/07/28,365000,193450,0.52,0.54,0.52,0.53,+0.06,6
103/07/29,321000,162940,0.52,0.52,0.49,0.50,-0.03,12
103/07/30,50000,25000,0.49,0.51,0.49,0.51,+0.01,3
103/07/31,190000,94400,0.50,0.51,0.48,0.48,-0.03,3
103/08/01,267000,132430,0.50,0.50,0.49,0.49,+0.01,4
103/08/04,330000,152400,0.47,0.47,0.45,0.45,-0.04,4
103/08/05,0,0,---,---,---,---,---,0
103/08/06,952000,493280,0.53,0.56,0.50,0.51,+0.06,19
103/08/07,797000,410140,0.51,0.53,0.51,0.51,0.00,12
103/08/08,366000,168950,0.48,0.48,0.42,0.42,-0.09,9
103/08/11,71000,24120,0.33,0.34,0.33,0.34,-0.08,6
103/08/12,30000,11100,0.37,0.37,0.37,0.37,+0.03,1
103/08/13,2000,740,0.37,0.37,0.37,0.37,0.00,1
103/08/14,60000,21600,0.36,0.36,0.36,0.36,-0.01,1
103/08/15,550000,225200,0.41,0.41,0.40,0.41,+0.05,10
103/08/18,1051000,389280,0.35,0.42,0.35,0.38,-0.03,20
103/08/19,430000,138250,0.33,0.34,0.31,0.31,-0.07,6
103/08/20,13000,4520,0.34,0.35,0.34,0.35,+0.04,2
103/08/21,53000,19050,0.37,0.38,0.35,0.35,0.00,4
103/08/22,426000,132320,0.32,0.32,0.31,0.31,-0.04,2
103/08/25,17000,5310,0.31,0.33,0.31,0.33,+0.02,2
103/08/26,202000,58560,0.29,0.29,0.28,0.28,-0.05,2
103/08/27,0,0,---,---,---,---,---,0
103/08/28,1000,280,0.28,0.28,0.28,0.28,0.00,1
103/08/29,0,0,---,---,---,---,---,0
103/09/01,0,0,---,---,---,---,---,0
103/09/02,401000,100270,0.25,0.27,0.25,0.27,+0.02,2
103/09/03,0,0,---,---,---,---,---,0
103/09/04,0,0,---,---,---,---,---,0
103/09/05,10000,2400,0.24,0.24,0.24,0.24,-0.03,1
103/09/09,10000,2300,0.23,0.23,0.23,0.23,-0.01,1
103/09/10,0,0,---,---,---,---,---,0
103/09/11,0,0,---,---,---,---,---,0
103/09/12,2000,490,0.24,0.25,0.24,0.25,+0.02,2
103/09/15,0,0,---,---,---,---,---,0
103/09/16,30000,6000,0.20,0.20,0.20,0.20,-0.03,1
103/09/17,0,0,---,---,---,---,---,0
103/09/18,0,0,---,---,---,---,---,0
103/09/19,500000,90010,0.18,0.19,0.18,0.19,-0.01,3
103/09/22,0,0,---,---,---,---,---,0
103/09/23,0,0,---,---,---,---,---,0
103/09/24,0,0,---,---,---,---,---,0
103/09/25,0,0,---,---,---,---,---,0
103/09/26,32000,3200,0.10,0.10,0.10,0.10,-0.03,2
103/09/29,0,0,---,---,---,---,---,0
103/09/30,1000,100,0.10,0.10,0.10,0.10,0.00,1
103/10/01,0,0,---,---,---,---,---,0
103/10/02,1000,90,0.09,0.09,0.09,0.09,+0.01,1
103/10/03,0,0,---,---,---,---,---,0
103/10/06,0,0,---,---,---,---,---,0
103/10/07,0,0,---,---,---,---,---,0
103/10/08,70000,4400,0.06,0.07,0.06,0.07,+0.01,2
103/10/09,12000,990,0.08,0.10,0.08,0.10,+0.03,3
103/10/13,1657000,111600,0.07,0.08,0.06,0.08,-0.02,6
103/10/14,100000,17800,0.19,0.20,0.16,0.16,+0.08,3
