103/04/24,219000,146110,0.64,0.69,0.64,0.69,0.00,3
103/04/25,193000,118810,0.76,0.76,0.53,0.53,-0.16,5
103/04/28,156000,70440,0.47,0.49,0.44,0.49,-0.04,3
103/04/29,122000,68980,0.57,0.57,0.56,0.56,+0.07,6
103/04/30,56000,31180,0.56,0.56,0.53,0.53,-0.03,2
103/05/02,64000,27100,0.42,0.44,0.41,0.42,-0.11,6
103/05/05,170000,76620,0.44,0.48,0.44,0.44,+0.02,7
103/05/06,50000,21000,0.42,0.42,0.42,0.42,-0.02,1
103/05/07,221000,103090,0.42,0.56,0.42,0.56,+0.14,12
103/05/08,313000,178750,0.59,0.60,0.50,0.50,-0.06,14
103/05/09,449000,211440,0.46,0.50,0.41,0.41,-0.09,10
103/05/12,331000,123680,0.39,0.39,0.36,0.36,-0.05,6
103/05/13,4000,2240,0.56,0.56,0.56,0.56,+0.20,1
103/05/14,2219000,1007580,0.47,0.49,0.42,0.42,-0.14,20
103/05/15,675000,311040,0.42,0.49,0.42,0.46,+0.04,10
103/05/16,2032000,1077170,0.51,0.63,0.50,0.61,+0.15,32
103/05/19,1244000,774900,0.62,0.67,0.58,0.61,0.00,29
103/05/20,564000,329920,0.58,0.66,0.55,0.55,-0.06,19
103/05/21,470000,259290,0.61,0.61,0.52,0.52,-0.03,16
103/05/22,619000,343530,0.61,0.61,0.52,0.55,+0.03,22
103/05/23,483000,247160,0.52,0.53,0.49,0.49,-0.06,17
103/05/26,2289000,1299790,0.52,0.64,0.50,0.64,+0.15,35
103/05/27,658000,354630,0.56,0.57,0.52,0.53,-0.11,13
103/05/28,968000,561890,0.58,0.60,0.57,0.57,+0.04,15
103/05/29,542000,276660,0.56,0.56,0.49,0.49,-0.08,18
103/05/30,1260000,659780,0.51,0.56,0.50,0.53,+0.04,33
103/06/03,3424000,2246350,0.58,0.88,0.56,0.73,+0.20,90
103/06/04,1947000,1424340,0.74,0.81,0.66,0.68,-0.05,70
103/06/05,1022000,738680,0.75,0.77,0.68,0.69,+0.01,36
103/06/06,3622000,2923440,0.74,0.90,0.72,0.82,+0.13,119
103/06/09,1590000,1145280,0.80,0.80,0.68,0.76,-0.06,60
103/06/10,294000,215340,0.72,0.79,0.68,0.70,-0.06,24
103/06/11,718000,519110,0.70,0.75,0.70,0.71,+0.01,16
103/06/12,107000,75470,0.75,0.75,0.69,0.69,-0.02,9
103/06/13,750000,469260,0.68,0.69,0.58,0.60,-0.09,41
103/06/16,50000,28900,0.57,0.60,0.56,0.56,-0.04,4
103/06/17,240000,151190,0.62,0.67,0.60,0.60,+0.04,19
103/06/18,293000,167150,0.62,0.62,0.52,0.52,-0.08,10
103/06/19,109000,57930,0.52,0.54,0.52,0.53,+0.01,7
103/06/20,40000,22550,0.54,0.60,0.54,0.57,+0.04,6
103/06/23,478000,219090,0.53,0.53,0.39,0.39,-0.18,27
103/06/24,30000,12250,0.42,0.42,0.40,0.40,+0.01,5
103/06/25,115000,53150,0.44,0.48,0.44,0.47,+0.07,10
103/06/26,33000,16590,0.50,0.51,0.49,0.49,+0.02,7
103/06/27,27000,12000,0.45,0.45,0.42,0.42,-0.07,4
103/06/30,75000,34150,0.45,0.46,0.45,0.46,+0.04,5
103/07/01,361000,178730,0.45,0.55,0.45,0.52,+0.06,26
103/07/02,431000,218530,0.53,0.53,0.41,0.41,-0.11,15
103/07/03,317000,121390,0.41,0.41,0.37,0.37,-0.04,15
103/07/04,250000,98500,0.43,0.43,0.38,0.38,+0.01,16
103/07/07,149000,38250,0.29,0.29,0.25,0.26,-0.12,13
103/07/08,324000,77460,0.26,0.26,0.20,0.22,-0.04,33
103/07/09,60000,13500,0.23,0.23,0.22,0.22,0.00,6
103/07/10,150000,27000,0.18,0.18,0.18,0.18,-0.04,3
103/07/11,540000,42400,0.15,0.15,0.07,0.08,-0.10,9
103/07/14,1000,120,0.12,0.12,0.12,0.12,+0.04,1
103/07/15,0,0,---,---,---,---,---,0
103/07/16,76000,13720,0.17,0.20,0.17,0.17,+0.05,8
