103/06/03,0,0,---,---,---,---,---,0
103/06/04,70000,71400,1.02,1.02,1.02,1.02,+0.01,2
103/06/05,70000,73500,1.05,1.05,1.05,1.05,+0.03,1
103/06/06,73000,76650,1.05,1.05,1.05,1.05,0.00,1
103/06/09,334000,363330,1.05,1.10,1.05,1.09,+0.04,11
103/06/10,766000,869560,1.12,1.18,1.12,1.18,+0.09,12
103/06/11,1121000,1315370,1.20,1.29,1.12,1.21,+0.03,24
103/06/12,1098000,1299900,1.21,1.21,1.16,1.20,-0.01,25
103/06/13,640000,764520,1.18,1.22,1.17,1.19,-0.01,13
103/06/16,454000,549360,1.22,1.22,1.20,1.20,+0.01,10
103/06/17,385000,464640,1.22,1.23,1.20,1.21,+0.01,6
103/06/18,253000,311340,1.27,1.27,1.18,1.18,-0.03,7
103/06/19,653000,781730,1.21,1.22,1.19,1.19,+0.01,13
103/06/20,276000,332800,1.21,1.21,1.18,1.18,-0.01,5
103/06/23,479000,554470,1.20,1.20,1.11,1.11,-0.07,5
103/06/24,212000,233020,1.09,1.11,1.09,1.11,0.00,2
103/06/25,115000,127650,1.11,1.11,1.11,1.11,0.00,1
103/06/26,220000,235400,1.08,1.08,1.03,1.07,-0.04,3
103/06/27,20000,22200,1.11,1.11,1.11,1.11,+0.04,1
103/06/30,236000,283860,1.20,1.22,1.20,1.20,+0.09,3
103/07/01,667000,959710,1.27,1.51,1.27,1.34,+0.14,14
103/07/02,1043000,1455170,1.46,1.46,1.26,1.33,-0.01,21
103/07/03,462000,630110,1.37,1.38,1.35,1.38,+0.05,10
103/07/04,57000,77180,1.38,1.38,1.34,1.34,-0.04,3
103/07/07,312000,409740,1.34,1.34,1.25,1.31,-0.03,8
103/07/08,153000,199530,1.28,1.33,1.28,1.33,+0.02,5
103/07/09,29000,37700,1.30,1.30,1.30,1.30,-0.03,1
103/07/10,116000,145540,1.24,1.29,1.18,1.19,-0.11,8
103/07/11,92000,100220,1.14,1.14,1.05,1.05,-0.14,6
103/07/14,26000,26520,1.02,1.02,1.02,1.02,-0.03,1
103/07/15,173000,190300,1.10,1.10,1.10,1.10,+0.08,3
103/07/16,168000,181440,1.08,1.08,1.08,1.08,-0.02,1
103/07/17,0,0,---,---,---,---,---,0
103/07/18,0,0,---,---,---,---,---,0
103/07/21,2000,2280,1.14,1.14,1.14,1.14,+0.07,1
103/07/22,99000,111870,1.13,1.13,1.13,1.13,-0.01,1
103/07/24,0,0,---,---,---,---,---,0
103/07/25,4000,4340,1.11,1.11,1.06,1.06,-0.07,2
103/07/28,0,0,---,---,---,---,---,0
103/07/29,19000,18290,1.01,1.01,0.96,0.96,-0.08,2
103/07/30,129000,116490,0.89,0.94,0.89,0.94,-0.02,3
103/07/31,59000,52510,0.89,0.89,0.89,0.89,-0.05,2
103/08/01,40000,34800,0.87,0.87,0.87,0.87,-0.02,1
103/08/04,351000,315600,0.88,0.90,0.88,0.90,+0.03,3
103/08/05,519000,468180,0.92,0.92,0.86,0.88,-0.02,4
103/08/06,480000,399900,0.90,0.90,0.74,0.79,-0.09,12
103/08/07,346000,276900,0.81,0.81,0.79,0.81,+0.02,3
103/08/08,544000,441040,0.82,0.82,0.80,0.80,-0.01,4
103/08/11,682000,607000,0.86,0.96,0.86,0.96,+0.16,7
103/08/12,808000,928230,1.17,1.18,1.11,1.18,+0.22,20
103/08/13,433000,476690,1.12,1.15,1.09,1.10,-0.08,13
103/08/14,15000,17550,1.15,1.18,1.15,1.18,+0.08,2
103/08/15,0,0,---,---,---,---,---,0
103/08/18,123000,150460,1.22,1.25,1.16,1.16,0.00,4
