101/12/24,20000,21400,1.07,1.07,1.07,1.07,-0.48,2
101/12/25,25000,27850,1.13,1.13,1.11,1.11,+0.04,3
101/12/26,2000,2320,1.16,1.16,1.16,1.16,+0.05,1
101/12/27,53000,58830,1.11,1.11,1.11,1.11,-0.05,3
101/12/28,55000,58300,1.06,1.06,1.06,1.06,-0.05,2
102/01/02,0,0,---,---,---,---,---,0
102/01/03,2000,2080,1.04,1.04,1.04,1.04,+0.01,1
102/01/04,8000,8160,1.02,1.02,1.02,1.02,-0.02,1
102/01/07,15000,15400,1.03,1.03,1.02,1.02,0.00,2
102/01/08,4000,4180,1.05,1.05,1.04,1.04,+0.02,2
102/01/09,2000,2040,1.02,1.02,1.02,1.02,-0.02,1
102/01/10,8000,8130,1.01,1.02,1.01,1.02,0.00,2
102/01/11,0,0,---,---,---,---,---,0
102/01/14,9000,8730,0.97,0.97,0.97,0.97,-0.02,2
102/01/15,110000,110660,0.97,1.01,0.97,1.01,+0.04,2
102/01/16,288000,293650,1.00,1.02,1.00,1.01,0.00,8
102/01/17,307000,312050,1.01,1.02,1.01,1.02,+0.01,4
102/01/18,210000,214200,1.02,1.02,1.02,1.02,0.00,4
102/01/21,270000,271100,1.01,1.01,1.00,1.00,-0.02,7
102/01/22,121000,117330,0.98,0.98,0.95,0.95,-0.05,4
102/01/23,249000,225480,0.92,0.92,0.89,0.90,-0.05,10
102/01/24,263000,244230,0.93,0.93,0.91,0.91,+0.01,5
102/01/25,89000,80990,0.91,0.91,0.91,0.91,0.00,1
102/01/28,2000,1780,0.89,0.89,0.89,0.89,-0.02,1
102/01/29,50000,44000,0.88,0.88,0.88,0.88,-0.01,1
102/01/30,242000,211140,0.89,0.89,0.87,0.87,-0.01,6
102/01/31,250000,215300,0.87,0.87,0.84,0.84,-0.03,7
102/02/01,1081000,781430,0.85,0.85,0.67,0.70,-0.14,32
102/02/04,668000,447810,0.67,0.68,0.61,0.62,-0.08,13
102/02/05,216000,128910,0.65,0.66,0.57,0.57,-0.05,14
102/02/06,162000,88040,0.58,0.58,0.53,0.57,0.00,10
102/02/18,57000,32780,0.59,0.59,0.57,0.58,+0.01,5
102/02/19,432000,217770,0.57,0.57,0.49,0.50,-0.08,13
102/02/20,588000,278120,0.48,0.50,0.44,0.44,-0.06,11
102/02/21,244000,112480,0.45,0.47,0.45,0.46,+0.02,6
102/02/22,6000,2860,0.49,0.49,0.46,0.47,+0.01,4
102/02/23,56000,24890,0.44,0.45,0.44,0.45,-0.02,3
102/02/25,36000,16220,0.45,0.46,0.45,0.46,+0.01,4
102/02/26,50000,22450,0.45,0.45,0.44,0.45,-0.01,3
102/02/27,68000,31280,0.46,0.46,0.46,0.46,+0.01,5
102/03/01,152000,61810,0.42,0.42,0.40,0.40,-0.06,5
102/03/04,57000,22370,0.38,0.41,0.38,0.41,+0.01,5
102/03/05,80000,31350,0.40,0.40,0.37,0.37,-0.04,5
102/03/06,209000,70070,0.35,0.35,0.33,0.34,-0.03,8
102/03/07,179000,48150,0.31,0.31,0.25,0.25,-0.09,5
102/03/08,3000,780,0.26,0.26,0.26,0.26,+0.01,1
102/03/11,359000,81510,0.27,0.27,0.22,0.22,-0.04,7
102/03/12,514000,103660,0.21,0.21,0.19,0.21,-0.01,8
102/03/13,487000,103560,0.20,0.23,0.19,0.22,+0.01,12
102/03/14,540000,119920,0.22,0.23,0.21,0.21,-0.01,11
102/03/15,706000,131530,0.18,0.20,0.17,0.19,-0.02,13
102/03/18,61000,12200,0.20,0.20,0.20,0.20,+0.01,2
102/03/19,271000,48810,0.18,0.19,0.18,0.19,-0.01,6
102/03/20,641000,128790,0.19,0.21,0.19,0.20,+0.01,10
102/03/21,473000,106210,0.20,0.23,0.20,0.22,+0.02,16
102/03/22,180000,37800,0.21,0.21,0.21,0.21,-0.01,2
102/03/25,80000,12800,0.16,0.16,0.16,0.16,-0.05,1
102/03/26,0,0,---,---,---,---,---,0
102/03/27,65000,11050,0.17,0.17,0.17,0.17,0.00,2
102/03/28,297000,47520,0.16,0.16,0.16,0.16,-0.01,3
102/03/29,406000,55750,0.15,0.15,0.13,0.13,-0.03,5
102/04/01,312000,40610,0.13,0.14,0.13,0.13,0.00,5
102/04/02,101000,13110,0.12,0.13,0.12,0.13,0.00,2
102/04/03,314000,34280,0.12,0.12,0.10,0.11,-0.02,7
102/04/08,0,0,---,---,---,---,---,0
102/04/09,10000,1300,0.13,0.13,0.13,0.13,+0.02,1
102/04/10,40000,5200,0.13,0.13,0.13,0.13,0.00,1
102/04/11,891000,115830,0.13,0.13,0.13,0.13,0.00,9
102/04/12,250000,33020,0.13,0.14,0.13,0.14,+0.01,5
102/04/15,0,0,---,---,---,---,---,0
102/04/16,45000,5800,0.12,0.14,0.12,0.12,+0.01,3
102/04/17,0,0,---,---,---,---,---,0
102/04/18,0,0,---,---,---,---,---,0
102/04/19,5000,350,0.07,0.07,0.07,0.07,-0.03,1
