104/11/23,24000,20960,0.89,0.89,0.87,0.87,0.00,2
104/11/24,148000,122820,0.83,0.83,0.82,0.83,-0.04,4
104/11/25,58000,45240,0.78,0.78,0.78,0.78,-0.05,3
104/11/26,333000,266260,0.79,0.82,0.78,0.81,+0.03,29
104/11/27,123000,92650,0.76,0.79,0.75,0.75,-0.06,8
104/11/30,10000,7440,0.75,0.75,0.74,0.74,-0.01,3
104/12/01,80000,58600,0.73,0.74,0.73,0.74,0.00,3
104/12/02,152000,104200,0.70,0.70,0.65,0.67,-0.07,9
104/12/03,101000,69110,0.66,0.69,0.66,0.69,+0.02,7
104/12/04,45000,29930,0.66,0.67,0.65,0.67,-0.02,7
104/12/07,16000,10560,0.66,0.66,0.66,0.66,-0.01,2
104/12/08,0,0,---,---,---,---,---,0
104/12/09,119000,66810,0.61,0.61,0.55,0.55,-0.05,5
104/12/10,4000,2320,0.58,0.58,0.58,0.58,+0.03,1
104/12/11,11000,6380,0.58,0.58,0.58,0.58,0.00,2
104/12/14,0,0,---,---,---,---,---,0
104/12/15,0,0,---,---,---,---,---,0
104/12/16,326000,215650,0.60,0.67,0.60,0.66,+0.11,6
104/12/17,295000,193640,0.69,0.69,0.61,0.65,-0.01,16
104/12/18,72000,45940,0.64,0.65,0.62,0.62,-0.03,7
104/12/21,3000,1830,0.61,0.61,0.61,0.61,-0.01,1
104/12/22,30000,18130,0.62,0.62,0.59,0.60,-0.01,7
104/12/23,34000,19480,0.57,0.58,0.57,0.57,-0.03,3
104/12/24,22000,12100,0.55,0.55,0.55,0.55,-0.02,2
104/12/25,0,0,---,---,---,---,---,0
104/12/28,31000,17900,0.56,0.60,0.56,0.57,+0.03,3
104/12/29,30000,16700,0.56,0.56,0.55,0.56,-0.01,5
104/12/30,20000,10910,0.55,0.55,0.54,0.55,-0.01,5
104/12/31,37000,21200,0.56,0.58,0.55,0.58,+0.03,7
105/01/04,35000,20600,0.58,0.60,0.58,0.60,+0.02,4
105/01/05,10000,5600,0.56,0.56,0.56,0.56,-0.04,1
105/01/06,0,0,---,---,---,---,---,0
105/01/07,50000,24000,0.48,0.48,0.48,0.48,-0.07,1
105/01/08,0,0,---,---,---,---,---,0
105/01/11,63000,27090,0.43,0.43,0.43,0.43,-0.02,1
105/01/12,63000,28350,0.45,0.45,0.45,0.45,+0.02,1
105/01/13,143000,64350,0.45,0.45,0.45,0.45,0.00,2
105/01/14,143000,54340,0.38,0.38,0.38,0.38,-0.07,1
105/01/15,0,0,---,---,---,---,---,0
105/01/18,10000,3600,0.36,0.36,0.36,0.36,-0.02,1
105/01/19,10000,3900,0.39,0.39,0.39,0.39,+0.03,1
105/01/20,2123000,1101760,0.52,0.52,0.51,0.51,+0.12,10
105/01/21,2247000,1122640,0.47,0.52,0.44,0.49,-0.02,28
105/01/22,2218000,1040460,0.45,0.47,0.45,0.47,-0.02,13
105/01/25,20000,8800,0.43,0.45,0.43,0.45,-0.02,2
105/01/26,40000,17300,0.44,0.44,0.43,0.43,-0.02,3
105/01/27,0,0,---,---,---,---,---,0
105/01/28,0,0,---,---,---,---,---,0
105/01/29,5000,2150,0.43,0.43,0.43,0.43,0.00,1
105/01/30,21000,9240,0.44,0.44,0.44,0.44,+0.01,2
105/02/01,0,0,---,---,---,---,---,0
105/02/02,0,0,---,---,---,---,---,0
105/02/03,50000,22500,0.45,0.45,0.45,0.45,+0.02,1
105/02/15,0,0,---,---,---,---,---,0
105/02/16,12000,5040,0.42,0.42,0.42,0.42,+0.03,2
105/02/17,6000,2400,0.40,0.40,0.40,0.40,-0.02,2
105/02/18,45000,18450,0.41,0.41,0.41,0.41,+0.01,1
105/02/19,45000,18000,0.40,0.40,0.40,0.40,-0.01,1
105/02/22,195000,88300,0.46,0.46,0.44,0.44,+0.04,3
105/02/23,171000,75740,0.44,0.48,0.44,0.48,+0.04,4
105/02/24,177000,90070,0.49,0.51,0.49,0.51,+0.03,3
105/02/25,177000,94320,0.54,0.54,0.50,0.50,-0.01,3
105/02/26,0,0,---,---,---,---,---,0
105/03/01,210000,106500,0.50,0.53,0.50,0.53,+0.03,2
105/03/02,346000,174670,0.52,0.53,0.50,0.50,-0.03,28
105/03/03,406000,195870,0.49,0.49,0.47,0.47,-0.03,8
105/03/04,0,0,---,---,---,---,---,0
105/03/07,0,0,---,---,---,---,---,0
105/03/08,0,0,---,---,---,---,---,0
105/03/09,0,0,---,---,---,---,---,0
105/03/10,274000,122020,0.41,0.47,0.41,0.47,+0.03,4
105/03/11,50000,22500,0.45,0.45,0.45,0.45,-0.02,1
105/03/14,0,0,---,---,---,---,---,0
105/03/15,75000,32490,0.46,0.46,0.43,0.43,-0.02,2
105/03/16,218000,89570,0.40,0.46,0.40,0.46,+0.03,5
105/03/17,53000,23320,0.44,0.44,0.44,0.44,-0.02,1
105/03/18,0,0,---,---,---,---,---,0
105/03/21,0,0,---,---,---,---,---,0
105/03/22,0,0,---,---,---,---,---,0
105/03/23,0,0,---,---,---,---,---,0
105/03/24,0,0,---,---,---,---,---,0
105/03/25,0,0,---,---,---,---,---,0
105/03/28,0,0,---,---,---,---,---,0
105/03/29,0,0,---,---,---,---,---,0
105/03/30,0,0,---,---,---,---,---,0
105/03/31,0,0,---,---,---,---,---,0
105/04/01,0,0,---,---,---,---,---,0
