103/07/14,0,0,---,---,---,---,---,0
103/07/15,0,0,---,---,---,---,---,0
103/07/16,10000,20300,2.03,2.03,2.03,2.03,+0.02,1
103/07/17,14000,31080,2.22,2.22,2.22,2.22,+0.19,2
103/07/18,241000,586430,2.33,2.46,2.33,2.45,+0.23,6
103/07/21,347000,784650,2.45,2.45,2.05,2.05,-0.40,14
103/07/22,75000,161050,2.15,2.15,2.14,2.14,+0.09,5
103/07/24,170000,375480,2.15,2.24,2.12,2.24,+0.10,7
103/07/25,633000,1535900,2.24,2.58,2.24,2.51,+0.27,15
103/07/28,770000,1946730,2.53,2.57,2.44,2.51,0.00,9
103/07/29,276000,691130,2.44,2.56,2.44,2.45,-0.06,8
103/07/30,300000,668220,2.26,2.38,1.80,1.80,-0.65,10
103/07/31,96000,195830,1.98,2.15,1.97,2.15,+0.35,10
103/08/01,120000,238800,1.99,1.99,1.99,1.99,-0.16,1
103/08/04,277000,530510,2.00,2.00,1.80,1.80,-0.19,8
103/08/05,70000,130590,1.81,1.90,1.81,1.90,+0.10,10
103/08/06,58000,101670,1.77,1.80,1.68,1.74,-0.16,9
103/08/07,87000,155590,1.68,2.00,1.65,2.00,+0.26,11
103/08/08,319000,670560,2.08,2.17,1.95,1.95,-0.05,18
103/08/11,113000,213960,1.95,1.95,1.88,1.95,0.00,6
103/08/12,30000,52460,1.68,1.79,1.68,1.79,-0.16,5
103/08/13,194000,325200,1.68,1.71,1.59,1.66,-0.13,15
103/08/14,230000,370980,1.60,1.72,1.55,1.69,+0.03,17
103/08/15,159000,263540,1.69,1.69,1.62,1.68,-0.01,13
103/08/18,30000,49600,1.68,1.68,1.64,1.64,-0.04,2
103/08/19,43000,66120,1.54,1.57,1.52,1.52,-0.12,4
103/08/20,10000,15600,1.56,1.56,1.56,1.56,+0.04,1
103/08/21,404000,693320,1.71,1.73,1.70,1.72,+0.16,14
103/08/22,48000,81260,1.65,1.76,1.62,1.76,+0.04,4
103/08/25,120000,203600,1.73,1.73,1.69,1.69,-0.07,3
103/08/26,251000,380550,1.52,1.55,1.41,1.41,-0.28,6
103/08/27,66000,81910,1.34,1.34,1.20,1.24,-0.17,12
103/08/28,39000,55130,1.31,1.64,1.31,1.64,+0.40,8
103/08/29,163000,250830,1.65,1.65,1.45,1.52,-0.12,12
103/09/01,46000,64540,1.39,1.45,1.37,1.45,-0.07,5
103/09/02,11000,15600,1.41,1.44,1.41,1.44,-0.01,4
103/09/03,142000,196520,1.31,1.42,1.31,1.37,-0.07,8
103/09/04,137000,198960,1.41,1.47,1.40,1.45,+0.08,10
103/09/05,292000,413220,1.41,1.48,1.40,1.41,-0.04,5
103/09/09,151000,204220,1.32,1.39,1.32,1.35,-0.06,6
103/09/10,40000,53700,1.34,1.35,1.34,1.35,0.00,4
103/09/11,57000,80180,1.34,1.49,1.34,1.49,+0.14,4
103/09/12,257000,394220,1.49,1.60,1.47,1.47,-0.02,17
103/09/15,16000,21840,1.38,1.38,1.34,1.34,-0.13,2
103/09/16,145000,207380,1.43,1.44,1.43,1.44,+0.10,5
103/09/17,193000,262010,1.39,1.39,1.35,1.36,-0.08,6
103/09/18,3000,4080,1.34,1.37,1.34,1.37,+0.01,3
103/09/19,385000,543950,1.42,1.42,1.37,1.37,0.00,7
103/09/22,304000,417960,1.35,1.44,1.35,1.44,+0.07,9
103/09/23,85000,121500,1.43,1.43,1.42,1.43,-0.01,4
103/09/24,131000,181260,1.42,1.42,1.35,1.42,-0.01,8
103/09/25,1030000,1636620,1.45,1.73,1.45,1.70,+0.28,21
103/09/26,1018000,1650310,1.75,1.75,1.58,1.66,-0.04,13
103/09/29,200000,259580,1.51,1.51,1.26,1.28,-0.38,12
103/09/30,188000,265600,1.38,1.45,1.29,1.32,+0.04,13
103/10/01,72000,91710,1.37,1.37,1.23,1.30,-0.02,12
103/10/02,27000,34760,1.32,1.32,1.25,1.25,-0.05,5
103/10/03,34000,39300,1.13,1.16,1.13,1.15,-0.10,6
103/10/06,29000,34280,1.16,1.19,1.16,1.19,+0.04,6
103/10/07,18000,21030,1.17,1.18,1.15,1.18,-0.01,4
103/10/08,515000,501540,1.11,1.11,0.86,0.98,-0.20,60
103/10/09,1190000,1112140,0.99,1.04,0.81,1.04,+0.06,126
103/10/13,751000,867390,1.16,1.24,1.08,1.20,+0.16,63
103/10/14,555000,610370,1.10,1.15,1.05,1.13,-0.07,33
103/10/15,1305000,1467880,1.03,1.20,1.00,1.20,+0.07,154
103/10/16,411000,458510,1.20,1.20,1.04,1.11,-0.09,41
103/10/17,227000,234890,1.00,1.17,1.00,1.15,+0.04,25
103/10/20,67000,70980,1.10,1.12,1.01,1.01,-0.14,7
103/10/21,1828000,1476060,0.93,0.96,0.74,0.83,-0.18,102
103/10/22,500000,397290,0.76,0.85,0.70,0.85,+0.02,37
103/10/23,182000,148570,0.81,0.86,0.80,0.84,-0.01,17
103/10/24,121000,100310,0.85,0.88,0.80,0.81,-0.03,13
103/10/27,150000,123630,0.81,0.89,0.78,0.85,+0.04,16
103/10/28,641000,391530,0.82,0.82,0.55,0.55,-0.30,39
103/10/29,215000,121960,0.58,0.69,0.53,0.69,+0.14,13
103/10/30,128000,81870,0.68,0.68,0.61,0.67,-0.02,5
103/10/31,229000,138800,0.63,0.63,0.58,0.59,-0.08,8
103/11/03,749000,380020,0.58,0.58,0.48,0.48,-0.11,16
103/11/04,285000,108010,0.48,0.48,0.35,0.39,-0.09,14
103/11/05,70000,36000,0.43,0.58,0.43,0.50,+0.11,3
103/11/06,27000,14720,0.52,0.56,0.52,0.56,+0.06,3
103/11/07,1217000,630760,0.55,0.57,0.49,0.51,-0.05,17
103/11/10,1205000,547810,0.53,0.53,0.45,0.49,-0.02,11
103/11/11,21000,9560,0.44,0.48,0.44,0.46,-0.03,3
103/11/12,20000,9600,0.48,0.48,0.48,0.48,+0.02,1
103/11/13,14000,6330,0.48,0.48,0.45,0.45,-0.03,2
103/11/14,2000,910,0.41,0.50,0.41,0.50,+0.05,2
103/11/17,102000,46920,0.45,0.47,0.45,0.45,-0.05,3
103/11/18,70000,25900,0.33,0.44,0.33,0.44,-0.01,5
103/11/19,0,0,---,---,---,---,---,0
103/11/20,340000,93560,0.30,0.32,0.23,0.31,-0.12,10
103/11/21,13000,4330,0.33,0.37,0.33,0.37,+0.06,2
103/11/24,0,0,---,---,---,---,---,0
103/11/25,18000,5400,0.30,0.30,0.30,0.30,-0.07,2
103/11/26,21000,5400,0.21,0.30,0.21,0.30,0.00,2
103/11/27,25000,8270,0.30,0.37,0.30,0.37,+0.07,3
103/11/28,16000,5370,0.32,0.37,0.32,0.37,0.00,2
103/12/01,78000,27160,0.42,0.42,0.30,0.30,-0.07,6
103/12/02,76000,24420,0.33,0.33,0.31,0.32,+0.02,5
103/12/03,21000,4200,0.20,0.20,0.20,0.20,-0.12,2
103/12/04,278000,41750,0.15,0.20,0.15,0.20,0.00,4
103/12/05,25000,4000,0.16,0.16,0.16,0.16,-0.04,2
103/12/08,0,0,---,---,---,---,---,0
103/12/09,5000,750,0.15,0.15,0.15,0.15,-0.01,1
103/12/10,5000,800,0.16,0.16,0.16,0.16,+0.01,1
103/12/11,21000,2100,0.10,0.10,0.10,0.10,-0.06,2
103/12/12,232000,21180,0.08,0.10,0.08,0.10,0.00,5
103/12/15,13000,1430,0.11,0.11,0.11,0.11,+0.01,1
103/12/16,251000,38650,0.15,0.16,0.15,0.15,+0.04,5
103/12/17,10000,1100,0.11,0.11,0.11,0.11,-0.04,1
103/12/18,133000,16730,0.12,0.13,0.11,0.13,+0.02,3
103/12/19,467000,56480,0.10,0.16,0.10,0.15,+0.02,8
103/12/22,50000,5000,0.10,0.10,0.10,0.10,-0.05,5
103/12/23,0,0,---,---,---,---,---,0
103/12/24,240000,16930,0.07,0.08,0.07,0.08,-0.02,4
103/12/25,120000,8400,0.07,0.07,0.07,0.07,-0.01,3
103/12/26,260000,15600,0.06,0.06,0.06,0.06,-0.01,4
103/12/27,200000,10000,0.05,0.05,0.05,0.05,-0.01,1
103/12/29,99000,2970,0.03,0.03,0.03,0.03,-0.02,10
103/12/30,26000,520,0.02,0.02,0.02,0.02,-0.01,1
103/12/31,101000,1010,0.01,0.01,0.01,0.01,-0.01,2
104/01/05,0,0,---,---,---,---,---,0
104/01/06,62000,620,0.01,0.01,0.01,0.01,0.00,1
104/01/07,100000,1000,0.01,0.01,0.01,0.01,0.00,1
104/01/08,0,0,---,---,---,---,---,0
104/01/09,0,0,---,---,---,---,---,0
