103/06/03,0,0,---,---,---,---,---,0
103/06/04,45000,44100,0.97,0.99,0.95,0.99,+0.03,4
103/06/05,288000,281940,0.97,0.99,0.97,0.97,-0.02,5
103/06/06,315000,305100,0.94,0.97,0.94,0.97,0.00,2
103/06/09,1289000,1134480,0.82,0.91,0.82,0.86,-0.11,16
103/06/10,1524000,1339250,0.85,0.90,0.85,0.88,+0.02,19
103/06/11,1346000,1171320,0.86,0.88,0.85,0.88,0.00,12
103/06/12,1466000,1244920,0.88,0.89,0.83,0.85,-0.03,13
103/06/13,1342000,1169600,0.87,0.89,0.85,0.89,+0.04,16
103/06/16,1370000,1206900,0.87,0.91,0.87,0.90,+0.01,18
103/06/17,1493000,1309930,0.89,0.90,0.86,0.90,0.00,14
103/06/18,3028000,2869330,0.88,0.99,0.88,0.97,+0.07,50
103/06/19,2411000,2225210,0.92,0.95,0.90,0.95,-0.02,35
103/06/20,899000,838420,0.93,0.94,0.92,0.94,-0.01,20
103/06/23,2882000,3023210,0.97,1.32,0.97,1.32,+0.38,84
103/06/24,3774000,4471290,1.28,1.28,1.13,1.19,-0.13,136
103/06/25,2008000,2340770,1.19,1.23,1.09,1.19,0.00,90
103/06/26,3641000,4412470,1.20,1.26,1.15,1.26,+0.07,101
103/06/27,3674000,4551560,1.26,1.32,1.19,1.28,+0.02,97
103/06/30,3180000,4136480,1.25,1.38,1.25,1.37,+0.09,96
103/07/01,2051000,2622840,1.37,1.37,1.25,1.25,-0.12,56
103/07/02,1393000,1704560,1.21,1.27,1.19,1.23,-0.02,40
103/07/03,1383000,1613620,1.22,1.25,1.08,1.10,-0.13,52
103/07/04,1855000,2004540,1.10,1.15,1.03,1.13,+0.03,51
103/07/07,2656000,3124180,1.13,1.22,1.12,1.21,+0.08,87
103/07/08,1909000,2350200,1.21,1.27,1.19,1.26,+0.05,58
103/07/09,735000,912990,1.23,1.27,1.21,1.27,+0.01,21
103/07/10,1450000,1877080,1.27,1.32,1.25,1.30,+0.03,44
103/07/11,2494000,3253810,1.28,1.36,1.24,1.34,+0.04,67
103/07/14,991000,1286170,1.34,1.34,1.26,1.26,-0.08,38
103/07/15,1686000,1911040,1.20,1.22,1.10,1.14,-0.12,51
103/07/16,2221000,2545220,1.12,1.20,1.12,1.19,+0.05,45
103/07/17,700000,818850,1.19,1.19,1.13,1.14,-0.05,19
103/07/18,998000,1064680,1.13,1.13,1.03,1.08,-0.06,45
103/07/21,228000,241190,1.06,1.07,1.03,1.07,-0.01,15
103/07/22,619000,666000,1.10,1.11,1.02,1.05,-0.02,24
103/07/24,292000,301370,1.04,1.07,1.01,1.02,-0.03,18
103/07/25,414000,416640,1.06,1.06,0.97,1.03,+0.01,24
103/07/28,440000,635300,1.25,1.48,1.25,1.48,+0.45,51
103/07/29,1745000,2229270,1.49,1.50,1.18,1.41,-0.07,89
103/07/30,3859000,5978270,1.40,1.63,1.36,1.49,+0.08,105
103/07/31,2430000,3396390,1.50,1.50,1.37,1.38,-0.11,47
103/08/01,529000,748970,1.43,1.45,1.40,1.44,+0.06,17
103/08/04,396000,512190,1.35,1.39,1.20,1.20,-0.24,33
103/08/05,760000,858860,1.13,1.17,1.06,1.17,-0.03,32
103/08/06,1331000,1704000,1.14,1.33,1.14,1.28,+0.11,41
103/08/07,1189000,1566180,1.23,1.37,1.20,1.36,+0.08,33
103/08/08,583000,758190,1.36,1.38,1.26,1.27,-0.09,30
103/08/11,245000,272520,1.17,1.17,1.08,1.08,-0.19,15
103/08/12,848000,956210,1.09,1.16,1.09,1.15,+0.07,33
103/08/13,709000,846600,1.22,1.22,1.17,1.19,+0.04,24
103/08/14,1197000,1599430,1.35,1.42,1.29,1.41,+0.22,48
103/08/15,1400000,1830690,1.29,1.33,1.26,1.32,-0.09,38
103/08/18,884000,1338560,1.41,1.67,1.41,1.67,+0.35,76
103/08/19,1312000,1827060,1.67,1.67,1.32,1.34,-0.33,71
103/08/20,1319000,1772030,1.27,1.38,1.27,1.38,+0.04,30
103/08/21,212000,280580,1.37,1.37,1.26,1.26,-0.12,28
103/08/22,442000,537900,1.25,1.27,1.20,1.24,-0.02,20
103/08/25,888000,992030,1.20,1.21,1.08,1.13,-0.11,45
103/08/26,46000,51520,1.11,1.13,1.11,1.12,-0.01,9
103/08/27,79000,83960,1.04,1.13,1.04,1.10,-0.02,9
103/08/28,384000,369760,1.10,1.10,0.92,0.96,-0.14,32
103/08/29,158000,151440,0.92,0.97,0.92,0.93,-0.03,21
103/09/01,59000,56670,0.96,0.98,0.93,0.93,0.00,7
103/09/02,1210000,1015630,0.85,0.94,0.82,0.91,-0.02,21
103/09/03,1446000,1387000,0.92,1.03,0.91,1.01,+0.10,43
103/09/04,457000,415330,0.91,0.94,0.88,0.88,-0.13,35
103/09/05,425000,363060,0.92,0.92,0.83,0.84,-0.04,21
103/09/09,223000,186420,0.82,0.84,0.82,0.84,0.00,19
