106/03/30,2693000,26874840,9.97,10.00,9.95,9.97,-0.04,795
106/03/31,3227000,32181300,9.98,9.99,9.96,9.97,,155
106/04/05,1416000,14005400,9.98,9.98,9.87,9.87,-0.10,91
106/04/06,1963000,19422660,9.88,9.91,9.87,9.90,0.03,69
106/04/07,1663000,16565030,9.93,10.01,9.92,9.92,0.02,131
106/04/10,388000,3848330,9.92,9.94,9.91,9.92,,26
106/04/11,3244000,32303150,9.96,10.01,9.92,10.00,0.08,125
106/04/12,1912000,19163860,10.01,10.04,9.99,10.01,0.01,145
106/04/13,2401000,23956100,10.01,10.02,9.95,9.96,-0.05,53
106/04/14,2955000,29688240,10.03,10.09,10.03,10.09,0.13,233
106/04/17,2229000,22494200,10.06,10.12,10.05,10.09,,98
106/04/18,3196000,32191990,10.05,10.09,10.04,10.08,-0.01,77
106/04/19,2577000,26197610,10.15,10.20,10.13,10.20,0.12,91
106/04/20,2889000,29450710,10.23,10.23,10.17,10.20,,103
106/04/21,2209000,22374890,10.15,10.15,10.11,10.11,-0.09,70
106/04/24,1908000,19263940,10.06,10.12,10.04,10.11,,38
106/04/25,2194000,22001070,10.07,10.07,10.00,10.00,-0.11,62
106/04/26,3369000,33536680,9.95,9.97,9.94,9.96,-0.04,63
106/04/27,3738000,37294100,9.97,10.00,9.95,9.96,,57
106/04/28,3043000,30276150,9.96,9.97,9.93,9.96,,56
106/05/02,2955000,29172350,9.89,9.89,9.86,9.87,-0.09,129
106/05/03,3588000,35373700,9.86,9.87,9.85,9.85,-0.02,73
106/05/04,4348000,42888750,9.88,9.89,9.85,9.86,0.01,59
106/05/05,3471000,34339990,9.87,9.92,9.87,9.92,0.06,77
106/05/08,4543000,44990560,9.87,9.92,9.86,9.90,-0.02,61
106/05/09,4459000,44020760,9.89,9.92,9.83,9.90,,103
106/05/10,3762000,37176720,9.89,9.90,9.87,9.89,-0.01,55
106/05/11,6867000,67828460,9.89,9.89,9.85,9.87,-0.02,152
106/05/12,2793000,27575110,9.89,9.89,9.87,9.88,0.01,52
106/05/15,2872000,28284570,9.88,9.88,9.83,9.83,-0.05,62
106/05/16,2438000,23961480,9.82,9.84,9.81,9.83,,44
106/05/17,1404000,13834240,9.84,9.86,9.83,9.84,0.01,29
106/05/18,2165000,21437280,9.93,9.96,9.89,9.89,0.05,59
106/05/19,1641000,16228380,9.89,9.91,9.86,9.91,0.02,30
106/05/22,1793000,17698800,9.88,9.90,9.87,9.87,-0.04,32
106/05/23,3172000,31228690,9.87,9.87,9.83,9.84,-0.03,58
106/05/24,3855000,37897480,9.84,9.84,9.82,9.82,-0.02,81
106/05/25,4047000,39515160,9.79,9.79,9.74,9.74,-0.08,142
106/05/26,4160000,40504950,9.74,9.76,9.72,9.75,0.01,93
106/05/31,2324000,22709920,9.76,9.81,9.73,9.81,0.06,36
106/06/01,1625000,15876540,9.80,9.80,9.77,9.77,-0.04,53
106/06/02,2427000,23587300,9.71,9.73,9.71,9.71,-0.06,67
106/06/03,298000,2887120,9.70,9.70,9.68,9.68,-0.03,33
106/06/05,1146000,11095940,9.72,9.72,9.64,9.64,-0.04,68
106/06/06,476000,4588710,9.64,9.65,9.64,9.64,0.00,20
106/06/07,143000,1376520,9.65,9.66,9.62,9.65,0.01,28
106/06/08,2129000,20512580,9.64,9.64,9.62,9.62,-0.03,34
106/06/09,2173000,20900950,9.61,9.63,9.59,9.63,0.01,21
106/06/12,2275000,22067610,9.71,9.72,9.69,9.72,0.09,40
106/06/13,2264000,21960210,9.71,9.71,9.69,9.70,-0.02,22
106/06/14,2314000,22640480,9.70,9.80,9.70,9.78,0.08,57
106/06/15,2157000,21086600,9.78,9.81,9.76,9.76,-0.02,53
106/06/16,3382000,32872880,9.76,9.78,9.68,9.68,-0.08,83
106/06/19,2919000,28047960,9.65,9.66,9.59,9.59,-0.09,89
106/06/20,3010000,28654470,9.56,9.56,9.50,9.51,-0.08,118
106/06/21,2725000,25950910,9.54,9.56,9.49,9.51,0.00,61
106/06/22,3438000,32580580,9.48,9.51,9.46,9.46,-0.05,99
106/06/23,3515000,33285540,9.46,9.48,9.44,9.48,0.02,75
106/06/26,5512000,51568710,9.46,9.46,9.29,9.29,-0.19,180
106/06/27,2901000,26994600,9.29,9.32,9.27,9.30,0.01,52
106/06/28,4509000,42218760,9.35,9.39,9.33,9.38,0.08,77
106/06/29,4374000,40898700,9.32,9.38,9.31,9.38,0.00,70
106/06/30,7557000,71235930,9.45,9.46,9.41,9.41,0.03,109
106/07/03,2155000,20269810,9.42,9.44,9.40,9.40,-0.01,36
106/07/04,4972000,46785940,9.42,9.44,9.38,9.44,0.04,53
106/07/05,2860000,26899040,9.44,9.48,9.37,9.38,-0.06,67
106/07/06,2131000,20050520,9.39,9.42,9.38,9.41,0.03,24
106/07/07,2119000,20023300,9.43,9.46,9.42,9.45,0.04,35
