106/02/17,0,0,---,---,---,---,---,0
106/02/18,2573000,1139600,0.47,0.47,0.43,0.43,-0.10,17
106/02/20,2144000,1191910,0.52,0.58,0.51,0.58,+0.15,17
106/02/21,1572000,999620,0.61,0.68,0.60,0.60,+0.02,28
106/02/22,1122000,660400,0.58,0.61,0.56,0.60,0.00,11
106/02/23,2058000,1015680,0.56,0.56,0.46,0.47,-0.13,39
106/02/24,1503000,741170,0.49,0.51,0.48,0.49,+0.02,21
106/03/01,1637000,937830,0.52,0.61,0.52,0.61,+0.12,27
106/03/02,2798000,1647700,0.55,0.64,0.54,0.58,-0.03,42
106/03/03,1175000,678250,0.58,0.59,0.54,0.55,-0.03,19
106/03/06,385000,218280,0.57,0.59,0.55,0.56,+0.01,9
106/03/07,1233000,621330,0.55,0.55,0.47,0.48,-0.08,25
106/03/08,582000,292260,0.50,0.52,0.50,0.50,+0.02,9
106/03/09,240000,124800,0.52,0.52,0.52,0.52,+0.02,2
106/03/10,661000,398380,0.60,0.62,0.60,0.60,+0.08,18
106/03/13,796000,464170,0.56,0.60,0.56,0.58,-0.02,19
106/03/14,1432000,788190,0.54,0.57,0.53,0.54,-0.04,19
106/03/15,1068000,551460,0.54,0.54,0.49,0.51,-0.03,22
106/03/16,590000,272350,0.48,0.50,0.45,0.50,-0.01,14
106/03/17,535000,250100,0.50,0.50,0.44,0.44,-0.06,11
106/03/20,575000,219900,0.41,0.42,0.34,0.35,-0.09,15
106/03/21,540000,197700,0.37,0.38,0.36,0.37,+0.02,9
106/03/22,412000,157830,0.39,0.39,0.33,0.33,-0.04,6
106/03/23,150000,52300,0.34,0.39,0.33,0.39,+0.06,5
106/03/24,258000,96940,0.37,0.39,0.37,0.39,0.00,5
106/03/27,1114000,341960,0.35,0.37,0.27,0.37,-0.02,18
106/03/28,1241000,475610,0.31,0.42,0.31,0.35,-0.02,25
106/03/29,811000,271040,0.33,0.36,0.32,0.36,+0.01,12
106/03/30,451000,167240,0.38,0.38,0.35,0.38,+0.02,8
106/03/31,540000,201410,0.37,0.38,0.37,0.37,-0.01,7
106/04/05,210000,68400,0.32,0.34,0.32,0.33,-0.04,5
106/04/06,133000,47880,0.36,0.36,0.36,0.36,+0.03,4
106/04/07,345000,115300,0.34,0.36,0.32,0.32,-0.04,6
106/04/10,201000,61330,0.31,0.33,0.30,0.33,+0.01,3
106/04/11,432000,164840,0.35,0.42,0.35,0.40,+0.07,9
106/04/12,615000,247010,0.36,0.43,0.36,0.43,+0.03,14
