93/02/11,5000,88500,17.70,17.70,17.70,17.70,-0.10,1
93/02/12,20000,356000,17.80,17.80,17.80,17.80,0.10,3
93/02/13,0,0,--,--,--,--,,0
93/02/16,6000,106200,17.70,17.70,17.70,17.70,X,2
93/02/17,11000,195500,17.80,17.80,17.50,17.50,-0.20,2
93/02/18,0,0,--,--,--,--,,0
93/02/19,2000,35600,17.80,17.80,17.80,17.80,X,2
93/02/20,11000,208900,18.90,19.00,18.90,19.00,1.20,5
93/02/23,2000,37600,18.80,18.80,18.80,18.80,-0.20,1
93/02/24,10000,179200,18.40,18.40,17.80,17.80,-1.00,3
93/02/25,15000,267000,17.80,17.80,17.80,17.80,,2
93/02/26,1000,18200,18.20,18.20,18.20,18.20,0.40,1
93/02/27,2000,36400,18.20,18.20,18.20,18.20,,1
93/03/01,101000,1818200,18.00,18.20,18.00,18.20,,6
93/03/02,0,0,--,--,--,--,,0
93/03/03,1677000,30191000,18.00,18.10,18.00,18.00,X,22
93/03/04,23000,416200,18.10,18.10,18.00,18.00,,4
93/03/05,11000,197100,18.10,18.10,17.90,17.90,-0.10,2
93/03/08,20000,362000,18.10,18.10,18.10,18.10,0.20,2
93/03/09,2010000,36180000,18.00,18.00,18.00,18.00,-0.10,14
93/03/10,1415000,25470600,18.10,18.10,18.00,18.00,,15
93/03/11,3000,54100,18.10,18.10,18.00,18.00,,3
93/03/12,10000,180000,18.00,18.00,18.00,18.00,,4
93/03/15,60000,1080000,18.00,18.00,18.00,18.00,,2
93/03/16,21000,378000,18.00,18.00,18.00,18.00,,4
93/03/17,6000,108000,18.00,18.00,18.00,18.00,,2
93/03/18,0,0,--,--,--,--,,0
93/03/19,4000,72400,18.10,18.10,18.10,18.10,X,2
93/03/22,59000,1057600,17.40,18.10,17.40,18.10,,6
93/03/23,2000,36000,18.00,18.00,18.00,18.00,-0.10,1
93/03/24,0,0,--,--,--,--,,0
93/03/25,2000,36200,18.10,18.10,18.10,18.10,X,1
93/03/26,21000,379200,18.00,18.10,18.00,18.10,,3
93/03/29,2000,36200,18.10,18.10,18.10,18.10,,2
93/03/30,4000,72400,18.10,18.10,18.10,18.10,,2
93/03/31,67000,1214400,18.10,18.20,18.10,18.20,0.10,9
93/04/01,0,0,--,--,--,--,,0
93/04/02,38000,690800,18.20,18.20,18.00,18.20,X,5
93/04/05,2000,36400,18.20,18.20,18.20,18.20,,1
93/04/06,56000,1019200,18.20,18.20,18.20,18.20,,3
93/04/07,2000,36400,18.20,18.20,18.20,18.20,,1
93/04/08,0,0,--,--,--,--,,0
93/04/09,0,0,--,--,--,--,,0
93/04/12,49000,882000,18.00,18.00,18.00,18.00,X,1
93/04/13,0,0,--,--,--,--,,0
93/04/14,11000,209100,19.10,19.10,18.10,18.10,X,4
93/04/15,13172000,237116600,18.10,18.10,18.00,18.00,-0.10,62
93/04/16,3000,54000,18.00,18.00,18.00,18.00,,3
93/04/19,1000,18200,18.20,18.20,18.20,18.20,0.20,1
93/04/20,0,0,--,--,--,--,,0
93/04/21,105000,1891000,18.20,18.20,18.00,18.00,X,4
93/04/22,852000,15336400,18.20,18.20,18.00,18.00,,5
93/04/23,403000,7253400,17.80,18.00,17.80,18.00,,3
93/04/26,0,0,--,--,--,--,,0
93/04/27,2123000,38030000,18.00,18.00,17.80,18.00,X,10
93/04/28,0,0,--,--,--,--,,0
93/04/29,6359000,114462000,18.00,18.00,18.00,18.00,X,32
93/04/30,6000,107400,17.80,18.00,17.80,18.00,,3
93/05/03,2000,35600,17.80,17.80,17.80,17.80,-0.20,1
93/05/04,0,0,--,--,--,--,,0
93/05/05,91000,1635800,17.80,18.00,17.80,18.00,X,4
93/05/06,0,0,--,--,--,--,,0
93/05/07,0,0,--,--,--,--,,0
93/05/10,92000,1651600,17.80,18.00,17.80,18.00,X,8
93/05/11,35000,629000,17.80,18.00,17.80,18.00,,4
93/05/12,2000,36000,18.00,18.00,18.00,18.00,,2
93/05/13,0,0,--,--,--,--,,0
93/05/14,33000,593400,17.80,18.00,17.80,18.00,X,5
93/05/17,26000,466800,17.80,18.00,17.80,18.00,,4
93/05/18,58000,1041900,17.80,18.00,17.80,18.00,,6
93/05/19,0,0,--,--,--,--,,0
93/05/20,0,0,--,--,--,--,,0
93/05/21,0,0,--,--,--,--,,0
93/05/24,0,0,--,--,--,--,,0
93/05/25,0,0,--,--,--,--,,0
93/05/26,0,0,--,--,--,--,,0
93/05/27,100000,1799900,18.00,18.00,17.90,18.00,X,6
93/05/28,0,0,--,--,--,--,,0
93/05/31,7000,126000,18.00,18.00,18.00,18.00,X,2
93/06/01,100000,1799900,18.00,18.00,17.90,18.00,,18
93/06/02,0,0,--,--,--,--,,0
93/06/03,0,0,--,--,--,--,,0
93/06/04,0,0,--,--,--,--,,0
93/06/07,0,0,--,--,--,--,,0
93/06/08,0,0,--,--,--,--,,0
93/06/09,0,0,--,--,--,--,,0
93/06/10,7000,125000,17.80,18.00,17.80,18.00,X,4
93/06/11,0,0,--,--,--,--,,0
93/06/14,10000,178000,17.80,17.80,17.80,17.80,X,1
93/06/15,2000,36000,18.00,18.00,18.00,18.00,0.20,1
93/06/16,0,0,--,--,--,--,,0
93/06/17,0,0,--,--,--,--,,0
93/06/18,0,0,--,--,--,--,,0
93/06/21,43000,765700,17.80,18.00,17.50,18.00,X,14
93/06/23,0,0,--,--,--,--,,0
93/06/24,0,0,--,--,--,--,,0
93/06/25,0,0,--,--,--,--,,0
93/06/28,0,0,--,--,--,--,,0
93/06/29,0,0,--,--,--,--,,0
93/06/30,0,0,--,--,--,--,,0
93/07/01,0,0,--,--,--,--,,0
93/07/02,1000,18000,18.00,18.00,18.00,18.00,X,1
93/07/05,0,0,--,--,--,--,,0
93/07/06,0,0,--,--,--,--,,0
93/07/07,0,0,--,--,--,--,,0
93/07/08,0,0,--,--,--,--,,0
93/07/09,0,0,--,--,--,--,,0
93/07/12,0,0,--,--,--,--,,0
93/07/13,0,0,--,--,--,--,,0
93/07/14,0,0,--,--,--,--,,0
93/07/15,0,0,--,--,--,--,,0
93/07/16,0,0,--,--,--,--,,0
93/07/19,0,0,--,--,--,--,,0
93/07/20,0,0,--,--,--,--,,0
93/07/21,0,0,--,--,--,--,,0
93/07/22,0,0,--,--,--,--,,0
93/07/23,22000,395000,17.00,18.00,17.00,18.00,X,4
93/07/26,0,0,--,--,--,--,,0
93/07/27,0,0,--,--,--,--,,0
93/07/28,0,0,--,--,--,--,,0
93/07/29,13000,232100,17.30,17.90,17.30,17.90,X,4
93/07/30,12000,214200,17.30,17.90,17.30,17.90,,3
93/08/02,3000,52900,17.30,17.80,17.30,17.80,-0.10,3
93/08/03,2000,35000,17.30,17.70,17.30,17.70,-0.10,2
93/08/04,13000,229700,17.30,17.70,17.30,17.70,,4
