106/11/14,0,0,---,---,---,---,---,0
106/11/20,10000,8400,0.84,0.84,0.84,0.84,+0.01,1
106/11/21,4000,3260,0.82,0.82,0.81,0.81,-0.03,2
106/11/22,27000,20250,0.75,0.75,0.75,0.75,-0.06,3
106/11/24,487000,371310,0.76,0.79,0.73,0.78,0.00,17
106/11/27,521000,424680,0.79,0.85,0.78,0.83,+0.05,14
106/11/28,829000,706330,0.85,0.87,0.82,0.87,+0.04,54
106/11/29,348000,297570,0.88,0.88,0.85,0.87,0.00,17
106/11/30,100000,89000,0.89,0.89,0.89,0.89,+0.02,1
106/12/01,51000,43310,0.81,0.85,0.81,0.85,-0.04,3
106/12/04,864000,791560,0.85,1.02,0.85,1.02,+0.17,22
106/12/06,3897000,4007240,0.99,1.08,0.99,1.03,+0.10,62
106/12/07,1679000,1757870,1.08,1.09,0.98,0.98,-0.05,46
106/12/08,1107000,1112690,1.02,1.06,0.92,0.92,-0.06,32
106/12/11,1250000,1256880,0.96,1.05,0.94,1.03,+0.11,26
106/12/12,1954000,2023990,0.98,1.12,0.98,1.00,-0.03,45
106/12/13,4096000,4870670,1.09,1.38,1.09,1.11,+0.11,241
106/12/14,2560000,2677610,1.11,1.15,0.99,1.00,-0.11,134
106/12/15,1316000,1366190,1.00,1.09,0.95,1.07,+0.07,57
106/12/19,1180000,1307100,1.10,1.16,1.06,1.06,-0.05,44
106/12/20,399000,412450,1.07,1.07,1.02,1.02,-0.04,23
106/12/21,1074000,1129840,1.06,1.09,1.00,1.02,0.00,30
106/12/22,506000,494630,1.01,1.01,0.95,0.96,-0.06,28
106/12/25,766000,700760,0.93,0.93,0.89,0.90,-0.06,22
106/12/26,315000,274410,0.90,0.93,0.84,0.84,-0.06,14
106/12/28,271000,249200,0.88,0.95,0.87,0.87,0.00,16
106/12/29,938000,841660,0.90,0.90,0.88,0.89,+0.02,16
107/01/02,380000,358150,0.92,0.98,0.92,0.98,+0.09,16
107/01/03,500000,483720,0.98,1.00,0.95,0.95,-0.03,16
107/01/04,317000,299590,0.95,0.97,0.92,0.92,-0.03,13
107/01/05,207000,172870,0.85,0.85,0.81,0.81,-0.11,13
107/01/08,245000,173770,0.74,0.74,0.68,0.70,-0.11,16
107/01/09,258000,177090,0.69,0.70,0.68,0.68,-0.02,6
107/01/10,185000,128050,0.70,0.70,0.67,0.67,-0.01,9
107/01/11,293000,188480,0.67,0.67,0.60,0.62,-0.05,16
107/01/12,305000,208500,0.62,0.70,0.62,0.70,+0.08,10
107/01/15,315000,225860,0.72,0.72,0.71,0.72,+0.02,18
107/01/16,756000,763380,1.09,1.10,0.97,0.99,+0.27,32
