104/12/17,11000,9070,0.84,0.84,0.81,0.82,-0.13,3
104/12/18,0,0,---,---,---,---,---,0
104/12/21,0,0,---,---,---,---,---,0
104/12/22,10000,7100,0.71,0.71,0.71,0.71,-0.02,1
104/12/23,32000,21190,0.67,0.67,0.66,0.66,-0.05,4
104/12/24,53000,38810,0.72,0.75,0.72,0.75,+0.09,7
104/12/25,5000,3600,0.72,0.72,0.72,0.72,-0.03,1
104/12/28,37000,24540,0.66,0.68,0.65,0.68,-0.04,8
104/12/29,59000,39750,0.68,0.68,0.66,0.68,0.00,6
104/12/30,102000,63740,0.62,0.63,0.62,0.62,-0.06,4
104/12/31,97000,59620,0.63,0.63,0.61,0.61,-0.01,6
105/01/04,66000,37050,0.57,0.57,0.56,0.56,-0.05,4
105/01/05,189000,111900,0.60,0.62,0.59,0.62,+0.06,7
105/01/06,165000,97350,0.59,0.59,0.59,0.59,-0.03,4
105/01/07,12000,7550,0.62,0.65,0.62,0.65,+0.06,3
105/01/08,0,0,---,---,---,---,---,0
105/01/11,201000,115390,0.57,0.59,0.57,0.59,+0.01,4
105/01/12,485000,308300,0.58,0.77,0.58,0.76,+0.17,15
105/01/13,750000,511350,0.71,0.72,0.62,0.63,-0.13,25
105/01/14,496000,284440,0.63,0.64,0.52,0.54,-0.09,20
105/01/15,342000,173430,0.51,0.52,0.50,0.52,-0.02,8
105/01/18,300000,131300,0.46,0.46,0.41,0.43,-0.09,9
105/01/19,130000,55900,0.43,0.43,0.43,0.43,0.00,3
105/01/20,161000,78810,0.41,0.51,0.41,0.51,+0.08,5
105/01/21,80000,39500,0.50,0.52,0.48,0.52,+0.01,4
105/01/22,170000,93200,0.54,0.56,0.54,0.56,+0.04,3
105/01/25,10000,5200,0.52,0.52,0.52,0.52,-0.04,1
105/01/26,0,0,---,---,---,---,---,0
105/01/27,30000,15200,0.50,0.52,0.50,0.52,0.00,2
105/01/28,0,0,---,---,---,---,---,0
105/01/29,255000,130050,0.51,0.51,0.51,0.51,-0.01,1
105/01/30,265000,129750,0.49,0.49,0.48,0.48,-0.03,2
105/02/01,10000,4900,0.49,0.49,0.49,0.49,+0.01,1
105/02/02,0,0,---,---,---,---,---,0
105/02/03,10000,5400,0.54,0.54,0.54,0.54,+0.03,1
105/02/15,30000,15750,0.50,0.53,0.50,0.53,-0.01,2
105/02/16,2000,1020,0.51,0.51,0.51,0.51,-0.02,1
105/02/17,30000,13500,0.45,0.45,0.45,0.45,-0.06,1
105/02/18,1000,440,0.44,0.44,0.44,0.44,-0.01,1
105/02/19,215000,96900,0.44,0.46,0.44,0.46,+0.02,3
105/02/22,33000,20600,0.62,0.80,0.60,0.80,+0.34,5
105/02/23,245000,138030,0.57,0.57,0.55,0.55,-0.25,2
105/02/24,0,0,---,---,---,---,---,0
105/02/25,0,0,---,---,---,---,---,0
105/02/26,0,0,---,---,---,---,---,0
105/03/01,0,0,---,---,---,---,---,0
105/03/02,0,0,---,---,---,---,---,0
105/03/03,0,0,---,---,---,---,---,0
105/03/04,0,0,---,---,---,---,---,0
105/03/07,0,0,---,---,---,---,---,0
105/03/08,0,0,---,---,---,---,---,0
105/03/09,0,0,---,---,---,---,---,0
105/03/10,0,0,---,---,---,---,---,0
105/03/11,1000,490,0.49,0.49,0.49,0.49,-0.04,1
105/03/14,3000,1410,0.47,0.47,0.47,0.47,-0.02,1
105/03/15,0,0,---,---,---,---,---,0
105/03/16,3000,1110,0.37,0.37,0.37,0.37,-0.02,1
105/03/17,0,0,---,---,---,---,---,0
105/03/18,0,0,---,---,---,---,---,0
105/03/21,0,0,---,---,---,---,---,0
105/03/22,0,0,---,---,---,---,---,0
105/03/23,0,0,---,---,---,---,---,0
105/03/24,0,0,---,---,---,---,---,0
105/03/25,0,0,---,---,---,---,---,0
105/03/28,5000,2200,0.44,0.44,0.44,0.44,+0.01,1
105/03/29,10000,5500,0.55,0.55,0.55,0.55,+0.11,1
105/03/30,15000,7450,0.49,0.50,0.49,0.50,-0.05,2
105/03/31,0,0,---,---,---,---,---,0
105/04/01,0,0,---,---,---,---,---,0
