101/04/09,25000,25250,1.01,1.01,1.01,1.01,-0.02,2
101/04/10,77000,77130,1.00,1.01,0.99,1.00,-0.01,6
101/04/11,33000,32020,0.96,0.99,0.96,0.97,-0.03,4
101/04/12,114000,110740,0.98,0.98,0.95,0.96,-0.01,4
101/04/13,115000,107050,0.94,0.94,0.92,0.93,-0.03,4
101/04/16,0,0,---,---,---,---,---,0
101/04/17,50000,47500,0.95,0.95,0.95,0.95,+0.03,1
101/04/18,120000,116700,0.96,0.99,0.96,0.99,+0.04,4
101/04/19,330000,323700,1.00,1.00,0.94,0.95,-0.04,8
101/04/20,424000,412930,0.94,1.01,0.94,1.00,+0.05,10
101/04/23,874000,911110,0.96,1.09,0.96,1.09,+0.09,22
101/04/24,553000,613800,1.10,1.14,1.09,1.14,+0.05,20
101/04/25,188000,204890,1.14,1.14,1.06,1.06,-0.08,10
101/04/26,418000,448410,1.06,1.10,1.05,1.10,+0.04,11
101/04/27,677000,795250,1.12,1.20,1.11,1.20,+0.10,18
101/04/30,624000,766160,1.20,1.24,1.20,1.24,+0.04,16
101/05/02,162000,185020,1.19,1.19,1.11,1.11,-0.13,7
101/05/03,57000,62290,1.10,1.10,1.08,1.08,-0.03,4
101/05/04,42000,44920,1.09,1.09,1.01,1.03,-0.05,4
101/05/07,228000,249720,1.12,1.12,1.08,1.08,+0.05,10
101/05/08,191000,198770,1.03,1.07,1.03,1.05,-0.03,5
101/05/09,768000,832730,1.08,1.09,1.08,1.08,+0.03,13
101/05/10,2480000,2675960,1.05,1.09,1.05,1.08,0.00,41
101/05/11,1701000,1812990,1.07,1.07,1.05,1.07,-0.01,26
101/05/14,3000,3270,1.09,1.09,1.09,1.09,+0.02,1
101/05/15,61000,67830,1.12,1.13,1.10,1.10,+0.01,4
101/05/16,52000,56380,1.07,1.14,1.07,1.14,+0.04,3
101/05/17,110000,125510,1.11,1.16,1.11,1.14,0.00,5
101/05/18,340000,400140,1.17,1.23,1.17,1.23,+0.09,12
101/05/21,0,0,---,---,---,---,---,0
101/05/22,14000,15670,1.12,1.12,1.11,1.11,-0.12,5
101/05/23,23000,26170,1.13,1.17,1.13,1.17,+0.06,4
101/05/24,46000,53330,1.15,1.20,1.15,1.17,0.00,5
101/05/25,228000,278620,1.20,1.23,1.20,1.23,+0.06,10
101/05/28,107000,127270,1.21,1.21,1.18,1.21,-0.02,6
101/05/29,359000,396610,1.12,1.12,1.10,1.11,-0.10,7
101/05/30,527000,573330,1.07,1.11,1.07,1.11,0.00,9
101/05/31,539000,606890,1.12,1.13,1.12,1.13,+0.02,10
