104/02/10,0,0,---,---,---,---,---,0
104/02/11,0,0,---,---,---,---,---,0
104/02/12,0,0,---,---,---,---,---,0
104/02/13,0,0,---,---,---,---,---,0
104/02/24,35000,93200,2.68,2.68,2.66,2.66,-0.21,3
104/02/25,20000,53600,2.66,2.70,2.66,2.70,+0.04,2
104/02/26,0,0,---,---,---,---,---,0
104/03/02,21000,58810,2.81,2.81,2.80,2.80,+0.10,3
104/03/03,10000,28500,2.85,2.85,2.85,2.85,+0.05,1
104/03/04,80000,215100,2.72,2.72,2.67,2.70,-0.15,6
104/03/05,154000,375300,2.63,2.63,2.33,2.35,-0.35,6
104/03/06,152000,353470,2.33,2.41,2.30,2.36,+0.01,7
104/03/09,85000,208550,2.50,2.50,2.42,2.47,+0.11,6
104/03/10,81000,184800,2.30,2.32,2.24,2.26,-0.21,5
104/03/11,61000,139490,2.31,2.31,2.25,2.31,+0.05,4
104/03/12,68000,152900,2.26,2.26,2.24,2.24,-0.07,4
104/03/13,130000,296800,2.29,2.30,2.24,2.24,0.00,3
104/03/16,196000,427820,2.25,2.26,2.06,2.07,-0.17,12
104/03/17,15000,31600,2.11,2.11,2.10,2.10,+0.03,2
104/03/18,77000,154420,2.03,2.03,1.99,1.99,-0.11,5
104/03/19,40000,77850,1.95,1.97,1.92,1.94,-0.05,5
104/03/20,63000,119190,1.99,1.99,1.75,1.75,-0.19,8
104/03/23,338000,619800,1.66,2.60,1.66,2.60,+0.85,16
104/03/24,167000,345230,2.60,2.60,1.97,2.15,-0.45,14
104/03/25,87000,198860,2.17,2.36,2.17,2.27,+0.12,12
104/03/26,44000,101530,2.32,2.36,2.23,2.31,+0.04,12
104/03/27,64000,147840,2.24,2.38,2.24,2.34,+0.03,10
104/03/30,16000,34760,2.19,2.19,2.16,2.16,-0.18,3
104/03/31,28000,56570,2.11,2.11,1.94,1.96,-0.20,7
104/04/01,15000,30300,2.02,2.02,2.02,2.02,+0.06,2
104/04/02,67000,144430,2.06,2.25,2.06,2.25,+0.23,10
104/04/07,32000,68540,2.20,2.20,2.14,2.14,-0.11,2
104/04/08,11000,25060,2.26,2.28,2.26,2.28,+0.14,2
104/04/09,13000,28970,2.19,2.24,2.19,2.24,-0.04,2
104/04/10,18000,40680,2.26,2.26,2.26,2.26,+0.02,1
104/04/13,35000,71900,2.17,2.17,2.00,2.00,-0.26,3
104/04/14,15000,28800,1.90,1.93,1.90,1.93,-0.07,2
104/04/15,129000,246390,1.91,1.91,1.91,1.91,-0.02,3
104/04/16,249000,431280,1.78,1.80,1.63,1.66,-0.25,13
104/04/17,68000,117740,1.75,1.75,1.72,1.72,+0.06,3
