93/02/11,51615,1778406,34.00,34.90,34.00,34.20,-0.30,26
93/02/12,31126,1062685,34.60,34.60,33.90,33.90,-0.30,12
93/02/13,190000,6466000,34.00,34.40,33.90,34.40,0.50,23
93/02/16,231000,7941100,34.00,34.50,34.00,34.20,-0.20,38
93/02/17,218000,7538000,34.40,34.80,34.40,34.40,0.20,39
93/02/18,141000,4975700,34.90,35.40,34.60,34.60,0.20,31
93/02/19,82000,2874600,34.80,35.40,34.80,35.40,0.80,29
93/02/20,77000,2746400,35.40,36.40,35.10,35.10,-0.30,24
93/02/23,76000,2670400,34.90,35.30,34.60,35.30,0.20,22
93/02/24,366000,12884000,35.20,35.30,34.80,35.00,-0.30,41
93/02/25,355000,12465700,35.00,35.20,35.00,35.20,0.20,42
93/02/26,124000,4414300,35.30,36.10,35.30,35.50,0.30,29
93/02/27,288216,10613828,35.70,37.90,35.70,37.80,2.30,76
93/03/01,200500,7696405,37.30,38.90,37.30,38.80,1.00,56
93/03/02,75851,2887546,38.30,38.50,37.10,38.10,-0.70,36
93/03/03,110200,4254180,38.50,39.10,38.10,38.10,,44
93/03/04,77000,2948900,38.80,38.80,38.10,38.10,,24
93/03/05,114000,4340400,38.50,38.50,37.60,38.10,,40
93/03/08,34000,1286800,38.00,38.20,37.60,37.60,-0.50,20
93/03/09,79000,2995500,37.80,38.10,37.80,38.10,0.50,31
93/03/10,101000,3881900,38.40,38.90,38.10,38.20,0.10,36
93/03/11,80157,3023566,37.80,38.00,37.40,37.80,-0.40,33
93/03/12,281000,10506700,37.20,37.70,37.00,37.60,-0.20,79
93/03/15,186000,7152300,37.60,38.90,37.60,37.90,0.30,73
93/03/16,24000,910300,37.80,38.00,37.80,37.90,,13
93/03/17,130000,5005900,38.20,38.70,38.20,38.20,0.30,40
93/03/18,263000,10328500,38.50,39.70,38.50,39.70,1.50,74
93/03/19,284096,11606992,39.20,41.50,39.20,40.80,1.10,72
93/03/22,15681,597640,38.00,38.00,38.00,38.00,-2.80,9
93/03/23,434000,15698800,35.40,38.00,35.40,35.70,-2.30,108
93/03/24,292385,10281473,35.70,35.80,33.40,35.60,-0.10,95
93/03/25,440150,15584313,35.60,36.00,34.60,35.80,0.20,89
93/03/26,106541,3758570,35.70,35.70,35.10,35.50,-0.30,35
93/03/29,83000,3068000,36.40,37.50,36.00,37.50,2.00,39
93/03/30,158074,5821960,37.20,37.20,36.50,37.00,-0.50,60
93/03/31,321074,11724723,36.50,37.00,36.30,36.90,-0.10,118
93/04/01,405000,14450500,36.40,36.40,35.40,36.20,-0.70,103
93/04/02,63000,2263900,36.00,36.20,35.70,36.10,-0.10,26
93/04/05,100000,3597600,36.00,36.50,35.40,36.40,0.30,40
93/04/06,42000,1544600,36.00,37.00,36.00,36.40,,14
93/04/07,43000,1571200,36.50,36.60,36.50,36.50,0.10,17
93/04/08,147074,5367886,36.20,36.70,36.00,36.70,0.20,37
93/04/09,395072,13870028,36.00,36.00,34.50,35.70,-1.00,94
93/04/12,123078,4339670,35.20,35.90,34.90,35.90,0.20,26
93/04/13,90000,3214400,35.80,36.10,35.20,35.70,-0.20,35
93/04/14,94000,3315100,35.50,35.50,35.10,35.10,-0.60,33
93/04/15,136000,4669200,34.70,34.90,33.90,34.40,-0.70,42
93/04/16,79000,2712600,33.90,34.60,33.90,34.50,0.10,30
93/04/19,224347,7471108,34.00,34.00,33.00,33.30,-1.20,55
93/04/20,210000,7097100,33.30,34.00,33.00,34.00,0.70,51
93/04/21,24000,807100,33.70,33.70,33.60,33.70,-0.30,7
93/04/22,93000,3127500,33.80,34.20,33.20,33.70,,21
93/04/23,70000,2350500,33.40,33.70,33.20,33.70,,17
93/04/26,1193000,39957800,33.20,33.60,33.00,33.50,-0.20,14
93/04/27,27000,866900,32.80,32.80,31.30,32.30,-1.20,11
93/04/28,51000,1574200,32.00,32.00,30.50,30.60,-1.70,20
93/04/29,132966,3849004,30.10,30.10,28.50,29.00,-1.60,37
93/04/30,164000,4522100,28.90,28.90,27.00,27.50,-1.50,27
93/05/03,129000,3588600,27.80,28.20,27.40,28.00,0.50,29
93/05/04,237000,6777500,28.20,29.30,27.80,29.10,1.10,98
93/05/05,129600,3763570,29.10,29.90,28.20,28.20,-0.90,27
93/05/06,209326,6038943,28.50,29.10,28.50,28.50,0.30,52
93/05/07,43000,1247300,28.90,29.30,28.50,29.30,0.80,16
93/05/10,160300,4689845,29.00,29.70,28.80,29.00,-0.30,35
93/05/11,218300,6430755,29.30,29.80,29.00,29.80,0.80,64
93/05/12,35000,1022000,29.10,29.50,29.00,29.50,-0.30,15
93/05/13,118028,3318821,29.00,29.00,27.60,28.10,-1.40,35
93/05/14,88000,2314600,26.60,26.60,26.20,26.20,-1.90,10
93/05/17,43000,1050400,24.50,24.50,24.40,24.40,-1.80,14
93/05/18,134000,3279500,23.10,24.60,23.10,24.50,0.10,26
93/05/19,33000,842700,24.90,26.10,24.90,26.10,1.60,16
93/05/20,57000,1509400,26.10,27.30,25.60,26.60,0.50,18
93/05/21,61000,1653200,26.60,27.70,26.60,27.70,1.10,16
93/05/24,30000,839100,27.70,28.00,27.70,28.00,0.30,9
93/05/25,50000,1360600,28.00,28.00,26.90,27.30,-0.70,26
93/05/26,61000,1659100,27.50,27.50,26.90,27.20,-0.10,18
93/05/27,76000,2102200,27.20,28.00,27.20,27.90,0.70,27
93/05/28,38000,1074900,27.90,28.40,27.90,28.40,0.50,17
93/05/31,16000,449400,27.60,28.20,27.60,28.20,-0.20,10
93/06/01,9000,245200,27.50,27.60,27.00,27.60,-0.60,5
93/06/02,13000,354400,27.00,27.50,27.00,27.40,-0.20,6
93/06/03,30000,818600,27.40,27.80,27.00,27.20,-0.20,13
93/06/04,52000,1381900,26.40,26.90,26.00,26.90,-0.30,15
93/06/07,35000,967200,27.20,28.00,27.20,28.00,1.10,17
93/06/08,11000,308200,27.40,28.10,27.40,28.10,0.10,8
93/06/09,49000,1388600,28.30,28.60,28.00,28.40,0.30,19
93/06/10,61000,1707700,27.90,28.20,27.70,28.20,-0.20,19
93/06/11,33000,924300,27.60,28.10,27.60,28.10,-0.10,11
93/06/14,27000,747100,28.10,28.10,27.30,27.60,-0.50,12
93/06/15,0,0,--,--,--,--,,0
93/06/16,5000,133500,26.70,26.70,26.70,26.70,X,1
93/06/17,55000,1506100,26.60,27.50,26.60,27.50,0.80,15
93/06/18,47000,1280400,26.70,27.40,26.60,27.40,-0.10,14
93/06/21,0,0,--,--,--,--,,0
93/06/23,102000,2861800,27.40,28.20,27.40,28.00,X,25
93/06/24,221000,6329900,28.20,29.10,28.20,28.70,0.70,78
93/06/25,349000,10170700,28.70,29.40,28.70,29.20,0.50,91
93/06/28,82000,2399800,29.20,29.50,28.80,29.40,0.20,31
93/06/29,30000,874800,29.10,29.50,29.00,29.50,0.10,14
93/06/30,19000,561000,29.60,29.60,29.50,29.50,,8
93/07/01,205000,6220600,29.70,30.50,29.70,30.40,0.90,81
93/07/02,31600,949743,29.90,30.20,29.70,30.20,-0.20,19
93/07/05,40000,1182900,30.00,30.00,29.20,29.80,-0.40,19
93/07/06,50000,1493800,29.70,30.30,29.50,30.30,0.50,21
93/07/07,39000,1169600,29.60,30.30,29.50,30.30,,17
93/07/08,56000,1713500,30.20,30.90,30.20,30.60,0.30,23
93/07/09,36000,1092900,30.10,30.50,30.00,30.40,-0.20,17
93/07/12,114000,3474700,30.40,30.60,30.40,30.40,,42
93/07/13,46000,1407000,30.40,30.80,30.40,30.40,,13
93/07/14,35000,1048100,30.40,30.40,29.90,29.90,-0.50,13
93/07/15,100000,2799700,28.50,28.50,27.90,27.90,-2.00,38
93/07/16,27000,743700,27.60,27.70,27.50,27.50,-0.40,8
93/07/19,217000,5898600,26.60,27.50,26.60,27.20,-0.30,27
93/07/20,90000,2435700,27.10,27.20,26.60,26.60,-0.60,26
93/07/21,52000,1390900,27.00,27.00,26.70,26.70,0.10,15
93/07/22,4000,106600,26.70,26.70,26.50,26.70,,4
93/07/23,37000,981300,27.20,27.20,26.40,26.40,-0.30,21
93/07/26,42000,1107200,26.40,26.40,26.10,26.30,-0.10,11
93/07/27,165000,4119200,25.60,25.60,24.50,25.50,-0.80,52
93/07/28,16000,404300,25.60,25.60,25.20,25.20,-0.30,8
93/07/29,13000,328400,25.30,25.30,24.90,25.30,0.10,6
93/07/30,70000,1788600,25.60,25.80,25.20,25.80,0.50,20
93/08/02,16000,406100,25.50,25.80,25.30,25.40,-0.40,7
93/08/03,2000,51600,25.80,25.80,25.80,25.80,0.40,1
93/08/04,244000,6400800,25.90,26.40,25.90,26.30,0.50,74
93/08/05,42000,1110800,26.10,26.60,26.00,26.40,0.10,11
93/08/06,94000,2499000,26.50,26.70,26.50,26.50,0.10,18
93/08/09,409000,11085200,26.50,27.50,26.50,27.50,1.00,103
93/08/10,1165000,31157400,26.60,26.90,26.30,26.30,X,113
93/08/11,131000,3470900,26.40,26.70,26.00,26.00,-0.30,44
93/08/12,319000,8289200,26.00,26.30,25.90,26.00,,31
93/08/13,102000,2710500,26.10,26.80,26.10,26.50,0.50,32
93/08/16,51000,1360600,26.60,26.80,26.60,26.70,0.20,13
93/08/17,6000,159700,26.70,26.70,26.60,26.60,-0.10,4
93/08/18,82000,2200700,27.00,27.00,26.50,26.50,-0.10,13
93/08/19,47000,1285000,27.00,27.50,27.00,27.50,1.00,13
93/08/20,17000,471400,27.60,27.80,27.60,27.80,0.30,5
93/08/23,13000,368100,28.00,28.40,28.00,28.40,0.60,5
93/08/26,152000,4389100,28.90,29.00,28.80,29.00,0.60,34
93/08/27,96000,2788200,28.70,29.20,28.70,29.20,0.20,17
93/08/30,220000,6438800,29.10,29.60,29.00,29.60,0.40,39
93/08/31,351000,10616800,29.80,30.50,29.60,29.60,,59
93/09/01,146000,4423500,30.20,30.50,30.10,30.50,0.90,25
93/09/02,579000,17806200,30.90,31.00,30.60,30.70,0.20,74
93/09/03,129000,3957200,30.80,31.10,29.80,29.90,-0.80,22
93/09/06,41598,1237138,30.00,30.00,29.60,29.80,-0.10,19
