103/09/09,0,0,---,---,---,---,---,0
103/09/10,53000,27490,0.56,0.56,0.50,0.50,-0.07,11
103/09/11,459000,231650,0.51,0.52,0.48,0.52,+0.02,21
103/09/12,1492000,819220,0.52,0.57,0.52,0.56,+0.04,46
103/09/15,988000,540280,0.56,0.56,0.53,0.56,0.00,34
103/09/16,902000,474550,0.53,0.54,0.51,0.54,-0.02,22
103/09/17,1347000,647780,0.52,0.52,0.47,0.49,-0.05,44
103/09/18,908000,462510,0.48,0.52,0.48,0.51,+0.02,36
103/09/19,554000,275020,0.54,0.54,0.49,0.51,0.00,20
103/09/22,680000,337860,0.52,0.52,0.49,0.51,0.00,21
103/09/23,591000,293110,0.50,0.51,0.49,0.50,-0.01,21
103/09/24,2001000,1099530,0.51,0.57,0.51,0.56,+0.06,71
103/09/25,2862000,1655930,0.56,0.61,0.53,0.59,+0.03,91
103/09/26,1640000,978550,0.66,0.66,0.57,0.59,0.00,58
103/09/29,1062000,583430,0.57,0.57,0.52,0.55,-0.04,32
103/09/30,924000,492160,0.55,0.56,0.50,0.50,-0.05,27
103/10/01,485000,255500,0.53,0.53,0.51,0.53,+0.03,11
103/10/02,1089000,573580,0.54,0.55,0.50,0.51,-0.02,24
103/10/03,755000,334180,0.47,0.47,0.43,0.46,-0.05,33
103/10/06,745000,311110,0.43,0.44,0.40,0.42,-0.04,32
103/10/07,861000,373800,0.43,0.45,0.41,0.44,+0.02,26
103/10/08,832000,376880,0.43,0.48,0.42,0.48,+0.04,17
103/10/09,1040000,508940,0.46,0.52,0.45,0.50,+0.02,33
103/10/13,1159000,636390,0.56,0.65,0.53,0.63,+0.13,39
103/10/14,2304000,1294010,0.57,0.58,0.53,0.53,-0.10,114
103/10/15,358000,186450,0.50,0.54,0.50,0.53,0.00,21
103/10/16,2076000,1051540,0.55,0.55,0.46,0.47,-0.06,71
103/10/17,2172000,1054900,0.45,0.51,0.45,0.51,+0.04,72
103/10/20,809000,433120,0.46,0.65,0.45,0.56,+0.05,50
103/10/21,881000,476770,0.61,0.62,0.47,0.52,-0.04,83
103/10/22,580000,305020,0.46,0.58,0.46,0.57,+0.05,43
103/10/23,762000,447700,0.55,0.65,0.51,0.59,+0.02,50
103/10/24,470000,287630,0.65,0.69,0.55,0.69,+0.10,36
103/10/27,442000,330160,0.69,0.80,0.68,0.74,+0.05,41
103/10/28,2491000,1773270,0.74,0.83,0.67,0.68,-0.06,87
103/10/29,602000,394160,0.64,0.73,0.63,0.65,-0.03,21
103/10/30,495000,345600,0.66,0.75,0.65,0.73,+0.08,31
103/10/31,123000,83910,0.71,0.72,0.66,0.67,-0.06,4
103/11/03,158000,100940,0.67,0.67,0.63,0.66,-0.01,10
103/11/04,130000,81680,0.63,0.63,0.62,0.62,-0.04,4
103/11/05,10000,6500,0.65,0.65,0.65,0.65,+0.03,1
103/11/06,510000,380990,0.72,0.82,0.72,0.82,+0.17,31
103/11/07,422000,293490,0.73,0.73,0.68,0.69,-0.13,11
103/11/10,93000,66030,0.71,0.71,0.71,0.71,+0.02,4
103/11/11,105000,73500,0.70,0.70,0.70,0.70,-0.01,2
103/11/12,499000,356590,0.72,0.76,0.71,0.76,+0.06,9
103/11/13,60000,39000,0.65,0.65,0.65,0.65,-0.11,2
103/11/14,0,0,---,---,---,---,---,0
103/11/17,0,0,---,---,---,---,---,0
103/11/18,70000,49750,0.63,0.78,0.63,0.73,+0.08,9
103/11/19,0,0,---,---,---,---,---,0
103/11/20,59000,35650,0.67,0.67,0.57,0.57,-0.16,7
103/11/21,111000,61240,0.56,0.56,0.54,0.54,-0.03,23
103/11/24,1000,510,0.51,0.51,0.51,0.51,-0.03,1
103/11/25,1000,480,0.48,0.48,0.48,0.48,-0.03,1
103/11/26,140000,70000,0.50,0.50,0.50,0.50,+0.02,2
103/11/27,10000,5000,0.50,0.50,0.50,0.50,0.00,1
103/11/28,1000,450,0.45,0.45,0.45,0.45,-0.05,1
103/12/01,90000,38500,0.49,0.49,0.42,0.42,-0.03,2
103/12/02,100000,44000,0.44,0.44,0.44,0.44,+0.02,1
103/12/03,54000,21120,0.39,0.40,0.38,0.40,-0.04,4
103/12/04,194000,67880,0.36,0.36,0.33,0.34,-0.06,11
103/12/05,182000,64450,0.35,0.36,0.34,0.34,0.00,8
103/12/08,463000,144150,0.32,0.35,0.30,0.35,+0.01,8
103/12/09,180000,63000,0.35,0.35,0.35,0.35,0.00,4
103/12/10,159000,55750,0.32,0.36,0.32,0.35,0.00,4
103/12/11,225000,81600,0.35,0.37,0.34,0.34,-0.01,8
103/12/12,204000,71380,0.33,0.36,0.32,0.36,+0.02,7
103/12/15,222000,68460,0.33,0.33,0.30,0.30,-0.06,5
103/12/16,90000,28800,0.32,0.32,0.32,0.32,+0.02,3
103/12/17,275000,94750,0.34,0.35,0.34,0.34,+0.02,6
103/12/18,669000,222320,0.32,0.35,0.32,0.35,+0.01,11
103/12/19,1790000,674710,0.34,0.45,0.34,0.45,+0.10,25
103/12/22,548000,239310,0.43,0.45,0.41,0.41,-0.04,18
103/12/23,427000,171070,0.39,0.41,0.39,0.40,-0.01,13
103/12/24,548000,214300,0.42,0.42,0.36,0.39,-0.01,16
103/12/25,221000,90580,0.40,0.42,0.40,0.42,+0.03,4
103/12/26,1159000,479230,0.43,0.43,0.40,0.40,-0.02,20
103/12/27,443000,161260,0.39,0.39,0.36,0.37,-0.03,11
103/12/29,282000,98000,0.35,0.35,0.34,0.34,-0.03,9
103/12/30,150000,54000,0.34,0.38,0.34,0.37,+0.03,5
103/12/31,50000,18000,0.36,0.36,0.36,0.36,-0.01,1
104/01/05,275000,92880,0.33,0.34,0.33,0.34,-0.02,7
104/01/06,303000,108080,0.34,0.36,0.34,0.36,+0.02,8
104/01/07,140000,49000,0.35,0.35,0.35,0.35,-0.01,6
104/01/08,465000,189050,0.41,0.42,0.39,0.39,+0.04,7
104/01/09,70000,25900,0.37,0.37,0.37,0.37,-0.02,3
104/01/12,104000,41440,0.36,0.40,0.36,0.40,+0.03,2
104/01/13,180000,66600,0.37,0.37,0.37,0.37,-0.03,4
104/01/14,106000,31860,0.31,0.33,0.27,0.27,-0.10,3
104/01/15,1001000,272710,0.27,0.30,0.25,0.29,+0.02,18
104/01/16,538000,162980,0.29,0.32,0.29,0.29,0.00,10
104/01/19,93000,28910,0.29,0.33,0.29,0.30,+0.01,9
104/01/20,405000,115660,0.29,0.29,0.28,0.28,-0.02,7
104/01/21,975000,238650,0.25,0.25,0.24,0.25,-0.03,14
104/01/22,10000,2500,0.25,0.25,0.25,0.25,0.00,1
104/01/23,342000,81080,0.23,0.24,0.23,0.24,-0.01,4
104/01/26,0,0,---,---,---,---,---,0
104/01/27,200000,46000,0.23,0.23,0.23,0.23,-0.01,2
104/01/28,0,0,---,---,---,---,---,0
104/01/29,10000,2500,0.25,0.25,0.25,0.25,+0.02,1
104/01/30,48000,12480,0.26,0.26,0.26,0.26,+0.01,1
104/02/02,0,0,---,---,---,---,---,0
104/02/03,0,0,---,---,---,---,---,0
104/02/04,10000,2500,0.25,0.25,0.25,0.25,-0.03,1
104/02/05,10000,2800,0.28,0.28,0.28,0.28,+0.03,1
104/02/06,10000,2900,0.29,0.29,0.29,0.29,+0.01,1
104/02/09,10000,3010,0.31,0.31,0.30,0.30,+0.01,2
104/02/10,0,0,---,---,---,---,---,0
104/02/11,0,0,---,---,---,---,---,0
104/02/12,10000,3700,0.37,0.37,0.37,0.37,+0.08,1
