106/11/01,1125000,1105450,1.01,1.01,0.95,0.95,0.00,19
106/11/02,199000,178350,0.90,0.91,0.89,0.91,-0.04,17
106/11/03,2114000,1531390,0.74,0.75,0.68,0.68,-0.23,31
106/11/08,1801000,1293940,0.67,0.76,0.67,0.76,+0.12,21
106/11/09,1950000,1361780,0.72,0.74,0.66,0.66,-0.10,33
106/11/13,142000,88040,0.62,0.62,0.62,0.62,-0.06,1
106/11/14,352000,224280,0.64,0.64,0.63,0.63,+0.01,4
106/11/20,875000,485380,0.56,0.57,0.54,0.56,0.00,21
106/11/21,274000,158920,0.58,0.58,0.58,0.58,+0.02,11
106/11/22,253000,160630,0.63,0.65,0.63,0.65,+0.07,5
106/11/24,300000,189000,0.62,0.64,0.62,0.64,+0.06,2
106/11/27,360000,209600,0.59,0.60,0.56,0.56,-0.08,10
106/11/28,0,0,---,---,---,---,---,0
106/11/29,0,0,---,---,---,---,---,0
106/11/30,0,0,---,---,---,---,---,0
106/12/01,2000,880,0.44,0.44,0.44,0.44,-0.02,1
106/12/04,0,0,---,---,---,---,---,0
106/12/06,149000,68520,0.45,0.48,0.45,0.48,+0.10,2
106/12/07,1141000,669320,0.59,0.61,0.54,0.61,+0.13,36
106/12/08,1607000,865150,0.62,0.62,0.50,0.55,-0.06,52
106/12/11,1072000,577130,0.55,0.58,0.51,0.54,-0.01,38
106/12/12,1155000,679070,0.55,0.64,0.54,0.54,0.00,40
106/12/13,836000,438900,0.55,0.56,0.50,0.50,-0.04,28
106/12/14,1134000,656400,0.51,0.63,0.51,0.55,+0.05,38
106/12/15,287000,153510,0.55,0.56,0.51,0.53,-0.02,19
106/12/19,370000,184000,0.52,0.52,0.48,0.48,-0.04,7
106/12/20,172000,82560,0.48,0.49,0.47,0.47,-0.01,5
106/12/21,212000,96640,0.47,0.48,0.44,0.44,-0.03,9
106/12/22,70000,33700,0.48,0.50,0.46,0.46,+0.02,6
106/12/25,72000,32400,0.45,0.45,0.45,0.45,-0.01,3
106/12/26,95000,38550,0.45,0.45,0.39,0.39,-0.06,4
106/12/28,200000,81100,0.41,0.41,0.40,0.41,+0.03,4
106/12/29,130000,51900,0.40,0.40,0.39,0.40,-0.01,5
107/01/02,0,0,---,---,---,---,---,0
107/01/03,200000,96000,0.49,0.49,0.47,0.47,+0.02,2
107/01/04,240000,116100,0.50,0.50,0.46,0.47,0.00,8
107/01/05,0,0,---,---,---,---,---,0
107/01/08,45000,20250,0.45,0.45,0.45,0.45,0.00,2
107/01/09,265000,110650,0.42,0.43,0.40,0.40,-0.05,7
107/01/10,212000,80740,0.40,0.40,0.36,0.37,-0.03,6
107/01/11,110000,38500,0.35,0.35,0.35,0.35,-0.02,3
107/01/12,100000,38000,0.38,0.38,0.38,0.38,+0.03,1
107/01/15,130000,46800,0.36,0.36,0.36,0.36,-0.02,2
107/01/16,140000,51200,0.36,0.38,0.36,0.38,+0.02,2
107/01/17,1298000,679210,0.42,0.78,0.42,0.78,+0.40,41
107/01/18,3391000,2122310,0.58,0.69,0.55,0.55,-0.23,98
107/01/19,1744000,906340,0.53,0.55,0.45,0.46,-0.09,39
107/01/22,1413000,766770,0.49,0.58,0.49,0.57,+0.11,43
107/01/23,1614000,851560,0.60,0.60,0.48,0.48,-0.09,33
107/01/24,417000,185730,0.44,0.46,0.44,0.45,-0.03,7
107/01/26,573000,236130,0.41,0.42,0.40,0.41,-0.04,11
107/01/31,370000,137000,0.36,0.41,0.35,0.41,+0.02,11
107/02/01,113000,46370,0.43,0.43,0.39,0.39,-0.02,6
107/02/02,0,0,---,---,---,---,---,0
107/02/05,50000,13500,0.27,0.27,0.27,0.27,-0.10,1
107/02/06,96000,21540,0.28,0.28,0.22,0.24,-0.03,6
107/02/12,0,0,---,---,---,---,---,0
107/02/21,60000,13800,0.23,0.23,0.23,0.23,+0.03,1
107/02/23,490000,175300,0.34,0.38,0.34,0.35,+0.02,7
107/02/26,290000,95900,0.34,0.34,0.33,0.33,-0.02,5
107/02/27,50000,14000,0.28,0.28,0.28,0.28,-0.05,1
107/03/01,10000,3000,0.30,0.30,0.30,0.30,+0.02,1
107/03/02,0,0,---,---,---,---,---,0
107/03/05,0,0,---,---,---,---,---,0
107/03/07,0,0,---,---,---,---,---,0
107/03/09,500000,105000,0.21,0.21,0.21,0.21,-0.01,2
107/03/12,0,0,---,---,---,---,---,0
107/03/13,0,0,---,---,---,---,---,0
107/03/14,75000,20500,0.27,0.32,0.27,0.32,+0.09,2
107/03/15,0,0,---,---,---,---,---,0
107/03/16,25000,6250,0.25,0.25,0.25,0.25,0.00,2
107/03/19,0,0,---,---,---,---,---,0
107/03/20,0,0,---,---,---,---,---,0
107/03/21,0,0,---,---,---,---,---,0
107/03/22,0,0,---,---,---,---,---,0
107/03/23,0,0,---,---,---,---,---,0
107/03/26,0,0,---,---,---,---,---,0
107/03/27,0,0,---,---,---,---,---,0
107/03/28,0,0,---,---,---,---,---,0
107/03/29,60000,5400,0.09,0.09,0.09,0.09,-0.03,1
107/03/30,0,0,---,---,---,---,---,0
107/03/31,0,0,---,---,---,---,---,0
107/04/02,0,0,---,---,---,---,---,0
107/04/03,0,0,---,---,---,---,---,0
107/04/09,0,0,---,---,---,---,---,0
107/04/10,100000,11000,0.11,0.11,0.11,0.11,+0.01,1
107/04/11,0,0,---,---,---,---,---,0
107/04/12,0,0,---,---,---,---,---,0
107/04/13,100000,7000,0.07,0.07,0.07,0.07,-0.02,4
107/04/16,5000,450,0.09,0.09,0.09,0.09,+0.02,1
107/04/17,0,0,---,---,---,---,---,0
