101/10/30,5000,6100,1.22,1.22,1.22,1.22,+0.03,1
101/10/31,0,0,---,---,---,---,---,0
101/11/01,0,0,---,---,---,---,---,0
101/11/02,0,0,---,---,---,---,---,0
101/11/05,668000,981300,1.33,1.52,1.33,1.52,+0.24,17
101/11/06,741000,1214670,1.67,1.68,1.58,1.61,+0.09,18
101/11/07,700000,1022310,1.58,1.58,1.35,1.35,-0.26,24
101/11/08,518000,740960,1.45,1.45,1.43,1.43,+0.08,10
101/11/09,22000,31200,1.43,1.44,1.38,1.44,+0.01,8
101/11/12,178000,262040,1.46,1.52,1.46,1.52,+0.08,8
101/11/13,180000,286020,1.55,1.61,1.55,1.60,+0.08,8
101/11/14,27000,42990,1.59,1.60,1.59,1.59,-0.01,4
101/11/15,165000,256300,1.58,1.58,1.54,1.54,-0.05,5
101/11/16,395000,654150,1.55,1.70,1.55,1.70,+0.16,11
101/11/19,248000,430510,1.70,1.79,1.70,1.70,0.00,3
101/11/20,0,0,---,---,---,---,---,0
101/11/21,17000,31480,1.83,1.94,1.83,1.86,+0.12,3
101/11/22,0,0,---,---,---,---,---,0
101/11/23,24000,41400,1.76,1.76,1.69,1.69,-0.20,3
101/11/26,4000,6560,1.64,1.64,1.64,1.64,-0.05,2
101/11/27,0,0,---,---,---,---,---,0
101/11/28,0,0,---,---,---,---,---,0
101/11/29,100000,155000,1.55,1.55,1.55,1.55,-0.09,3
101/11/30,0,0,---,---,---,---,---,0
101/12/03,0,0,---,---,---,---,---,0
101/12/04,0,0,---,---,---,---,---,0
101/12/05,10000,13600,1.36,1.36,1.36,1.36,-0.06,1
101/12/06,90000,127800,1.42,1.42,1.42,1.42,+0.06,2
101/12/07,0,0,---,---,---,---,---,0
101/12/10,0,0,---,---,---,---,---,0
101/12/11,0,0,---,---,---,---,---,0
101/12/12,40000,64000,1.60,1.60,1.60,1.60,-0.05,1
101/12/13,0,0,---,---,---,---,---,0
101/12/14,0,0,---,---,---,---,---,0
101/12/17,0,0,---,---,---,---,---,0
