105/01/04,0,0,---,---,---,---,---,0
105/01/05,444000,570150,1.22,1.32,1.22,1.32,+0.09,11
105/01/06,789000,1044510,1.28,1.41,1.28,1.38,+0.06,20
105/01/07,747000,1028790,1.35,1.49,1.34,1.49,+0.11,17
105/01/08,370000,526520,1.44,1.45,1.37,1.39,-0.10,13
105/01/11,112000,159780,1.39,1.44,1.39,1.44,+0.05,3
105/01/12,636000,976550,1.41,1.68,1.41,1.68,+0.24,41
105/01/13,570000,895210,1.60,1.63,1.54,1.63,-0.05,17
105/01/14,225000,366810,1.62,1.66,1.59,1.59,-0.04,11
105/01/15,149000,216050,1.45,1.45,1.45,1.45,-0.14,4
105/01/18,126000,170170,1.47,1.47,1.32,1.32,-0.13,7
105/01/19,198000,274080,1.36,1.41,1.34,1.38,+0.06,9
105/01/20,347000,474830,1.35,1.41,1.35,1.41,+0.03,9
105/01/21,372000,530440,1.40,1.47,1.40,1.43,+0.02,10
105/01/22,294000,420930,1.41,1.47,1.41,1.47,+0.04,8
105/01/25,101000,142950,1.42,1.42,1.38,1.39,-0.08,4
105/01/26,179000,249550,1.41,1.41,1.39,1.39,0.00,8
105/01/27,172000,226120,1.34,1.36,1.29,1.36,-0.03,7
105/01/28,11000,14850,1.35,1.35,1.35,1.35,-0.01,1
105/01/29,20000,26300,1.30,1.33,1.30,1.33,-0.02,2
105/01/30,51000,62870,1.24,1.24,1.22,1.24,-0.09,6
105/02/01,213000,275390,1.26,1.30,1.26,1.28,+0.04,12
105/02/02,266000,327570,1.21,1.26,1.21,1.26,-0.02,5
105/02/03,132000,172050,1.29,1.32,1.29,1.32,+0.06,4
105/02/15,21000,28520,1.32,1.36,1.32,1.36,+0.04,2
105/02/16,25000,31500,1.26,1.26,1.26,1.26,-0.10,1
105/02/17,60000,77750,1.29,1.30,1.29,1.30,+0.04,3
105/02/18,0,0,---,---,---,---,---,0
105/02/19,20000,24040,1.26,1.26,1.18,1.18,-0.09,6
105/02/22,134000,163690,1.21,1.27,1.21,1.27,+0.09,6
105/02/23,116000,144550,1.21,1.29,1.21,1.29,+0.02,5
105/02/24,181000,249040,1.29,1.42,1.29,1.40,+0.11,12
105/02/25,841000,1214550,1.35,1.53,1.35,1.48,+0.08,28
105/02/26,560000,825110,1.43,1.53,1.43,1.47,-0.01,18
105/03/01,176000,255960,1.45,1.46,1.45,1.46,-0.01,3
105/03/02,276000,385970,1.41,1.41,1.39,1.39,-0.07,6
105/03/03,303000,444740,1.41,1.50,1.41,1.47,+0.08,9
105/03/04,243000,367830,1.48,1.53,1.48,1.49,+0.02,9
105/03/07,190000,291200,1.51,1.56,1.51,1.56,+0.07,7
105/03/08,115000,173940,1.52,1.52,1.48,1.48,-0.08,4
105/03/09,65000,98550,1.51,1.52,1.51,1.52,+0.04,2
105/03/10,70000,107100,1.53,1.53,1.53,1.53,+0.01,2
105/03/11,160000,241200,1.52,1.52,1.49,1.50,-0.03,4
105/03/14,42000,62720,1.48,1.52,1.41,1.41,-0.09,4
105/03/15,0,0,---,---,---,---,---,0
105/03/16,50000,72800,1.45,1.46,1.45,1.46,-0.01,2
105/03/17,75000,108000,1.44,1.44,1.44,1.44,-0.02,1
105/03/18,105000,150000,1.42,1.45,1.42,1.45,+0.01,2
105/03/21,245000,330100,1.43,1.43,1.34,1.34,-0.11,3
105/03/22,165000,217800,1.32,1.32,1.32,1.32,-0.02,3
105/03/23,292000,395850,1.33,1.40,1.33,1.40,+0.08,5
105/03/24,94000,134560,1.43,1.45,1.43,1.45,+0.05,5
105/03/25,1041000,1517380,1.44,1.46,1.44,1.46,+0.01,18
105/03/28,1323000,2016210,1.50,1.60,1.50,1.60,+0.14,19
105/03/29,260000,418760,1.60,1.71,1.58,1.71,+0.11,12
105/03/30,81000,132340,1.63,1.64,1.63,1.64,-0.07,2
105/03/31,3000,5010,1.67,1.67,1.67,1.67,+0.03,1
105/04/01,1238000,2001160,1.59,1.63,1.59,1.63,-0.04,10
