105/05/17,0,0,---,---,---,---,---,0
105/05/18,100000,100000,1.00,1.00,1.00,1.00,0.00,2
105/05/19,150000,155900,1.05,1.05,1.01,1.01,+0.01,5
105/05/20,263000,266340,1.00,1.02,1.00,1.02,+0.01,6
105/05/23,859000,860110,0.97,1.04,0.94,1.04,+0.02,23
105/05/24,824000,831470,1.03,1.03,0.98,0.99,-0.05,19
105/05/25,733000,797110,1.08,1.10,1.05,1.07,+0.08,16
105/05/26,473000,498810,1.08,1.10,0.99,0.99,-0.08,18
105/05/27,179000,180270,1.00,1.03,1.00,1.03,+0.04,7
105/05/30,496000,514740,1.04,1.05,1.03,1.04,+0.01,15
105/05/31,710000,743680,1.04,1.09,0.98,0.99,-0.05,19
105/06/01,359000,371330,1.02,1.06,1.01,1.06,+0.07,20
105/06/02,5000,5100,1.02,1.02,1.02,1.02,-0.04,1
105/06/03,92000,95470,1.00,1.05,1.00,1.05,+0.03,6
105/06/04,65000,66370,1.02,1.04,0.98,1.04,-0.01,5
105/06/06,801000,876580,1.08,1.13,1.07,1.10,+0.06,34
105/06/07,2301000,2588680,1.10,1.16,1.08,1.12,+0.02,65
105/06/08,2135000,2266660,1.09,1.11,1.00,1.00,-0.12,60
105/06/13,562000,540570,0.96,0.99,0.92,0.99,-0.01,19
105/06/14,459000,447790,0.94,1.01,0.94,1.00,+0.01,11
105/06/15,164000,167260,1.03,1.03,0.98,1.01,+0.01,9
105/06/16,141000,138410,1.00,1.00,0.94,0.97,-0.04,9
105/06/17,163000,155490,0.99,0.99,0.90,0.90,-0.07,9
105/06/20,114000,107470,0.93,0.96,0.93,0.94,+0.04,6
105/06/21,19000,17870,0.94,0.96,0.92,0.95,+0.01,4
105/06/22,218000,210220,0.95,0.99,0.95,0.99,+0.04,7
105/06/23,224000,219520,0.97,1.00,0.96,1.00,+0.01,9
105/06/24,199000,178280,0.90,0.94,0.85,0.87,-0.13,12
105/06/27,1163000,1011020,0.84,0.88,0.84,0.87,0.00,36
105/06/28,2435000,2194790,0.85,0.94,0.85,0.93,+0.06,95
105/06/29,3810000,3726050,0.93,1.02,0.93,1.01,+0.08,160
105/06/30,3619000,3763970,1.05,1.07,1.02,1.07,+0.06,138
105/07/01,407000,477930,1.13,1.18,1.13,1.18,+0.11,23
105/07/04,938000,1091930,1.17,1.20,1.12,1.13,-0.05,21
105/07/05,541000,600320,1.13,1.13,1.10,1.12,-0.01,13
105/07/06,560000,546300,1.01,1.01,0.96,1.01,-0.11,19
105/07/07,491000,493390,1.01,1.02,0.99,1.01,0.00,15
105/07/11,893000,996150,1.08,1.18,1.08,1.17,+0.16,22
105/07/12,1175000,1436490,1.19,1.35,1.19,1.25,+0.08,40
105/07/13,285000,350330,1.27,1.27,1.14,1.22,-0.03,37
105/07/14,182000,214510,1.18,1.20,1.16,1.18,-0.04,13
105/07/15,77000,91870,1.20,1.20,1.17,1.17,-0.01,4
105/07/18,173000,216370,1.23,1.29,1.19,1.19,+0.02,12
105/07/19,185000,227180,1.23,1.28,1.20,1.28,+0.09,10
105/07/20,82000,110560,1.34,1.35,1.34,1.35,+0.07,3
105/07/21,396000,586870,1.42,1.51,1.42,1.50,+0.15,20
105/07/22,337000,473510,1.42,1.45,1.35,1.38,-0.12,22
105/07/25,222000,304280,1.41,1.45,1.29,1.29,-0.09,7
105/07/26,25000,33450,1.38,1.38,1.31,1.31,+0.02,3
105/07/27,20000,26800,1.40,1.40,1.30,1.30,-0.01,3
105/07/28,6000,8160,1.36,1.36,1.36,1.36,+0.06,2
105/07/29,214000,304360,1.36,1.47,1.36,1.41,+0.05,18
105/08/01,359000,572110,1.44,1.63,1.44,1.56,+0.15,17
105/08/02,224000,315920,1.44,1.44,1.34,1.35,-0.21,21
105/08/03,1000,1140,1.14,1.14,1.14,1.14,-0.21,1
105/08/04,23000,25590,1.12,1.14,1.10,1.10,-0.04,8
105/08/05,39000,42470,1.08,1.11,1.08,1.10,0.00,5
105/08/08,33000,36090,1.08,1.10,1.08,1.08,-0.02,5
105/08/09,235000,213900,0.88,0.94,0.87,0.94,-0.14,14
105/08/10,438000,429990,0.93,1.10,0.93,1.10,+0.16,25
105/08/11,478000,546430,1.11,1.19,1.10,1.18,+0.08,36
105/08/12,502000,627750,1.23,1.34,1.16,1.34,+0.16,22
105/08/15,238000,344540,1.45,1.46,1.25,1.25,-0.09,14
105/08/16,17000,20380,1.19,1.20,1.19,1.20,-0.05,2
105/08/17,0,0,---,---,---,---,---,0
105/08/18,25000,29350,1.16,1.23,1.16,1.23,+0.03,2
105/08/19,0,0,---,---,---,---,---,0
105/08/22,0,0,---,---,---,---,---,0
105/08/23,60000,68700,1.13,1.15,1.13,1.15,+0.03,6
105/08/24,60000,69290,1.16,1.17,1.15,1.17,+0.02,4
105/08/25,106000,147710,1.28,1.44,1.28,1.43,+0.26,14
105/08/26,111000,153550,1.41,1.43,1.36,1.37,-0.06,11
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,5000,6650,1.33,1.33,1.33,1.33,0.00,1
105/09/01,0,0,---,---,---,---,---,0
