105/04/18,0,0,---,---,---,---,---,0
105/04/19,0,0,---,---,---,---,---,0
105/04/20,0,0,---,---,---,---,---,0
105/04/21,0,0,---,---,---,---,---,0
105/04/22,160000,175050,1.08,1.11,1.07,1.10,+0.07,6
105/04/25,135000,150150,1.15,1.15,1.07,1.07,-0.03,7
105/04/26,62000,59940,0.97,0.97,0.96,0.96,-0.11,3
105/04/27,42000,41580,0.99,0.99,0.99,0.99,+0.03,1
105/04/28,140000,137800,0.97,0.99,0.97,0.99,0.00,2
105/04/29,155000,155210,1.02,1.02,0.97,0.99,0.00,5
105/05/03,30000,28800,0.95,0.97,0.95,0.97,-0.02,2
105/05/04,75000,70950,0.95,0.95,0.94,0.94,-0.03,4
105/05/05,35000,31750,0.93,0.93,0.88,0.88,-0.06,3
105/05/06,0,0,---,---,---,---,---,0
105/05/09,10000,9200,0.92,0.92,0.92,0.92,+0.04,1
105/05/10,90000,90350,1.01,1.02,1.00,1.02,+0.10,5
105/05/11,50000,49550,0.97,1.00,0.97,1.00,-0.02,3
105/05/12,76000,80290,1.01,1.07,1.01,1.07,+0.07,4
105/05/13,101000,106770,1.05,1.10,1.04,1.04,-0.03,4
105/05/16,5000,4950,0.99,0.99,0.99,0.99,-0.05,1
105/05/17,1000,950,0.95,0.95,0.95,0.95,-0.04,1
105/05/18,5000,4500,0.90,0.90,0.90,0.90,-0.05,1
105/05/19,210000,210100,0.97,1.03,0.97,1.01,+0.11,3
105/05/20,200000,193800,0.96,0.98,0.96,0.98,-0.03,3
105/05/23,177000,168420,0.98,0.98,0.86,0.93,-0.05,8
105/05/24,50000,45240,0.91,0.91,0.90,0.90,-0.03,7
105/05/25,0,0,---,---,---,---,---,0
105/05/26,337000,270970,0.79,0.81,0.79,0.81,-0.09,7
105/05/27,245000,198530,0.81,0.83,0.80,0.82,+0.01,12
105/05/30,8000,6320,0.79,0.79,0.79,0.79,-0.03,2
105/05/31,257000,189710,0.73,0.76,0.73,0.76,-0.03,4
105/06/01,1407000,1095050,0.77,0.80,0.76,0.78,+0.02,24
105/06/02,1840000,1631630,0.86,0.96,0.86,0.96,+0.18,49
105/06/03,1168000,1102800,0.91,1.00,0.91,0.98,+0.02,47
105/06/04,188000,181400,0.97,0.97,0.95,0.97,-0.01,7
105/06/06,883000,987860,1.07,1.17,1.07,1.13,+0.16,33
105/06/07,715000,759870,1.07,1.11,1.03,1.10,-0.03,35
105/06/08,254000,284510,1.09,1.16,1.09,1.12,+0.02,19
105/06/13,421000,530030,1.21,1.28,1.21,1.26,+0.14,24
105/06/14,255000,301630,1.18,1.20,1.16,1.18,-0.08,20
105/06/15,429000,484890,1.20,1.23,1.01,1.02,-0.16,28
105/06/16,980000,1038270,1.04,1.09,1.04,1.09,+0.07,31
105/06/17,645000,674130,1.03,1.07,1.03,1.07,-0.02,14
105/06/20,257000,253080,1.01,1.01,0.98,1.01,-0.06,8
105/06/21,50000,48000,0.96,0.96,0.96,0.96,-0.05,1
105/06/22,67000,62710,0.93,0.94,0.93,0.93,-0.03,4
105/06/23,94000,86780,0.89,0.93,0.89,0.93,0.00,7
105/06/24,272000,275070,0.97,1.09,0.93,1.03,+0.10,12
105/06/27,102000,99020,0.98,0.98,0.96,0.96,-0.07,5
105/06/28,115000,105500,0.93,0.93,0.90,0.90,-0.06,5
105/06/29,46000,41250,0.90,0.91,0.88,0.91,+0.01,4
105/06/30,60000,51600,0.85,0.87,0.85,0.86,-0.05,4
105/07/01,40000,34350,0.86,0.86,0.85,0.85,-0.01,3
105/07/04,107000,94090,0.89,0.89,0.87,0.87,+0.02,2
105/07/05,122000,101260,0.83,0.83,0.83,0.83,-0.04,3
105/07/06,115000,97750,0.85,0.85,0.85,0.85,+0.02,2
105/07/07,56000,45360,0.81,0.81,0.81,0.81,-0.04,1
105/07/11,56000,43680,0.78,0.78,0.78,0.78,-0.03,1
105/07/12,36000,26760,0.77,0.77,0.73,0.75,-0.03,3
105/07/13,123000,90470,0.74,0.75,0.73,0.73,-0.02,5
105/07/14,125000,89050,0.73,0.73,0.71,0.71,-0.02,3
105/07/15,2000,1400,0.70,0.70,0.70,0.70,-0.01,1
105/07/18,93000,61300,0.68,0.68,0.64,0.64,-0.06,6
105/07/19,30000,19800,0.66,0.66,0.66,0.66,+0.02,1
105/07/20,1171000,859440,0.68,0.75,0.68,0.75,+0.09,11
105/07/21,870000,667760,0.72,0.78,0.72,0.78,+0.03,16
105/07/22,391000,300840,0.79,0.82,0.74,0.76,-0.02,13
105/07/25,785000,610030,0.75,0.80,0.75,0.80,+0.04,12
105/07/26,466000,389600,0.83,0.86,0.81,0.82,+0.02,13
105/07/27,226000,172900,0.79,0.79,0.75,0.78,-0.04,9
105/07/28,478000,390790,0.78,0.83,0.78,0.81,+0.03,10
105/07/29,610000,498550,0.80,0.83,0.80,0.81,0.00,18
105/08/01,225000,165300,0.74,0.75,0.73,0.75,-0.06,5
105/08/02,10000,7500,0.75,0.75,0.75,0.75,0.00,1
105/08/03,210000,159100,0.77,0.77,0.75,0.76,+0.01,4
105/08/04,83000,62080,0.74,0.76,0.74,0.76,0.00,4
