102/04/09,1000,1570,1.57,1.57,1.57,1.57,0.00,1
102/04/10,0,0,---,---,---,---,---,0
102/04/11,100000,197460,1.94,1.98,1.94,1.98,+0.35,3
102/04/12,317000,609030,1.89,2.00,1.88,2.00,+0.02,4
102/04/15,214000,403310,1.93,2.08,1.82,1.85,-0.15,9
102/04/16,111000,190410,1.63,1.75,1.58,1.68,-0.17,4
102/04/17,587000,1232530,1.84,2.18,1.84,2.14,+0.46,49
102/04/18,773000,1897930,2.29,2.60,2.24,2.33,+0.19,75
102/04/19,158000,447480,2.55,2.89,2.55,2.83,+0.50,36
102/04/22,169000,517590,2.88,3.19,2.88,3.17,+0.34,13
102/04/23,324000,1010310,3.28,3.39,3.05,3.39,+0.22,18
102/04/24,149000,615920,3.96,4.34,3.86,4.31,+0.92,17
102/04/25,51000,263250,4.69,5.60,4.55,5.60,+1.29,10
102/04/26,87000,515170,6.60,6.80,4.56,4.57,-1.03,11
102/04/29,122000,488050,4.03,4.13,3.58,3.58,-0.99,15
102/04/30,65000,263460,3.71,4.54,3.60,4.53,+0.95,14
102/05/02,61000,279530,4.74,4.74,4.43,4.56,+0.03,7
102/05/03,17000,86890,4.58,5.45,4.58,5.40,+0.84,4
102/05/06,20000,111500,5.40,5.75,5.40,5.75,+0.35,2
102/05/07,0,0,---,---,---,---,---,0
102/05/08,44000,289950,6.90,6.90,6.55,6.55,+0.30,2
102/05/09,5000,29750,5.95,5.95,5.95,5.95,-0.60,1
102/05/10,41000,290500,6.80,7.15,6.80,7.15,+1.20,4
102/05/13,45000,382750,8.25,8.80,8.25,8.80,+1.65,4
102/05/14,52000,495500,8.70,9.75,8.70,9.75,+0.95,3
102/05/15,42000,484800,11.30,11.90,11.30,11.90,+2.15,5
102/05/16,0,0,---,---,---,---,---,0
102/05/17,0,0,---,---,---,---,---,0
102/05/20,5000,63000,12.60,12.60,12.60,12.60,+0.30,1
102/05/21,0,0,---,---,---,---,---,0
102/05/22,10000,138000,13.80,13.80,13.80,13.80,+0.90,1
102/05/23,0,0,---,---,---,---,---,0
102/05/24,0,0,---,---,---,---,---,0
102/05/27,4000,54000,13.50,13.50,13.50,13.50,-0.30,1
102/05/28,0,0,---,---,---,---,---,0
102/05/29,5000,80500,16.10,16.10,16.10,16.10,+2.50,1
102/05/30,10000,180000,18.00,18.00,18.00,18.00,+1.90,1
102/05/31,0,0,---,---,---,---,---,0
102/06/03,0,0,---,---,---,---,---,0
102/06/04,0,0,---,---,---,---,---,0
102/06/05,0,0,---,---,---,---,---,0
102/06/06,0,0,---,---,---,---,---,0
102/06/07,0,0,---,---,---,---,---,0
102/06/10,0,0,---,---,---,---,---,0
102/06/11,0,0,---,---,---,---,---,0
102/06/13,116000,2227200,19.20,19.20,19.20,19.20,-1.70,2
102/06/14,0,0,---,---,---,---,---,0
102/06/17,0,0,---,---,---,---,---,0
102/06/18,0,0,---,---,---,---,---,0
102/06/19,1000,23700,23.70,23.70,23.70,23.70,+2.30,1
102/06/20,1000,23700,23.70,23.70,23.70,23.70,0.00,1
