104/04/08,519000,805370,1.55,1.69,1.49,1.49,+0.36,21
104/04/09,861000,1317760,1.57,1.58,1.32,1.32,-0.17,19
104/04/10,353000,472440,1.40,1.40,1.26,1.33,+0.01,11
104/04/13,906000,1194680,1.33,1.33,1.28,1.33,0.00,9
104/04/14,728000,1070480,1.34,1.52,1.34,1.42,+0.09,17
104/04/15,762000,972900,1.30,1.32,1.19,1.19,-0.23,18
104/04/16,376000,462140,1.16,1.27,1.16,1.22,+0.03,14
104/04/17,313000,390370,1.24,1.27,1.23,1.24,+0.02,10
104/04/20,16000,18790,1.19,1.19,1.14,1.14,-0.10,3
104/04/21,142000,148540,1.11,1.11,0.90,0.90,-0.24,6
104/04/22,14000,13460,0.96,0.98,0.96,0.98,+0.08,2
104/04/23,12000,11640,0.97,0.97,0.97,0.97,-0.01,2
104/04/24,136000,132270,1.00,1.00,0.93,0.97,0.00,7
104/04/27,892000,957080,1.09,1.10,1.02,1.06,+0.09,14
104/04/28,1929000,2040100,1.00,1.15,1.00,1.10,+0.04,31
104/04/29,1800000,2111100,1.06,1.21,0.96,0.96,-0.14,25
104/04/30,468000,419340,0.94,0.94,0.88,0.88,-0.08,7
104/05/04,0,0,---,---,---,---,---,0
104/05/05,0,0,---,---,---,---,---,0
104/05/06,50000,35000,0.70,0.70,0.70,0.70,-0.04,1
104/05/07,0,0,---,---,---,---,---,0
104/05/08,0,0,---,---,---,---,---,0
104/05/11,82000,45820,0.56,0.56,0.51,0.51,-0.17,2
104/05/12,5000,2500,0.50,0.50,0.50,0.50,-0.01,1
104/05/13,50000,25500,0.51,0.51,0.51,0.51,+0.01,2
104/05/14,0,0,---,---,---,---,---,0
104/05/15,80000,37600,0.47,0.47,0.47,0.47,-0.03,1
104/05/18,90000,38600,0.43,0.43,0.42,0.42,-0.05,2
104/05/19,0,0,---,---,---,---,---,0
104/05/20,170000,75900,0.44,0.48,0.43,0.48,+0.06,5
104/05/21,20000,8800,0.44,0.44,0.44,0.44,-0.04,1
104/05/22,78000,34320,0.44,0.44,0.44,0.44,0.00,3
104/05/25,5000,2400,0.48,0.48,0.48,0.48,+0.04,1
104/05/26,176000,79190,0.44,0.48,0.44,0.48,0.00,4
104/05/27,4000,1860,0.46,0.48,0.46,0.48,0.00,2
104/05/28,704000,330930,0.48,0.48,0.47,0.47,-0.01,8
104/05/29,699000,331500,0.41,0.50,0.41,0.50,+0.03,7
104/06/01,200000,84340,0.44,0.44,0.41,0.41,-0.09,2
104/06/02,0,0,---,---,---,---,---,0
104/06/03,0,0,---,---,---,---,---,0
104/06/04,0,0,---,---,---,---,---,0
104/06/05,0,0,---,---,---,---,---,0
104/06/08,0,0,---,---,---,---,---,0
104/06/09,0,0,---,---,---,---,---,0
104/06/10,0,0,---,---,---,---,---,0
104/06/11,0,0,---,---,---,---,---,0
104/06/12,0,0,---,---,---,---,---,0
